index,ess
401614.FTN_0001,1
401614.FTN_0002,1
401614.FTN_0020,0
401614.FTN_0058,0
401614.FTN_0062,0
401614.FTN_0073,1
401614.FTN_0074,0
401614.FTN_0075,1
401614.FTN_0076,1
401614.FTN_0079,0
401614.FTN_0098,0
401614.FTN_0104,1
401614.FTN_0106,1
401614.FTN_0107,0
401614.FTN_0121,0
401614.FTN_0122,0
401614.FTN_0123,0
401614.FTN_0126,0
401614.FTN_0150,0
401614.FTN_0164,1
401614.FTN_0166,1
401614.FTN_0167,1
401614.FTN_0172,0
401614.FTN_0189,0
401614.FTN_0220,0
401614.FTN_0221,1
401614.FTN_0227,1
401614.FTN_0228,1
401614.FTN_0230,1
401614.FTN_0234,1
401614.FTN_0235,1
401614.FTN_0236,1
401614.FTN_0238,1
401614.FTN_0239,1
401614.FTN_0240,1
401614.FTN_0242,1
401614.FTN_0243,1
401614.FTN_0245,1
401614.FTN_0246,1
401614.FTN_0249,1
401614.FTN_0251,1
401614.FTN_0254,1
401614.FTN_0255,1
401614.FTN_0261,1
401614.FTN_0262,1
401614.FTN_0264,1
401614.FTN_0270,1
401614.FTN_0294,0
401614.FTN_0331,0
401614.FTN_0333,1
401614.FTN_0335,0
401614.FTN_0402,0
401614.FTN_0419,0
401614.FTN_0421,0
401614.FTN_0432,0
401614.FTN_0433,0
401614.FTN_0434,0
401614.FTN_0437,0
401614.FTN_0438,0
401614.FTN_0455,0
401614.FTN_0461,1
401614.FTN_0484,1
401614.FTN_0485,1
401614.FTN_0492,1
401614.FTN_0499,1
401614.FTN_0516,0
401614.FTN_0519,1
401614.FTN_0520,1
401614.FTN_0524,0
401614.FTN_0527,0
401614.FTN_0540,0
401614.FTN_0543,0
401614.FTN_0560,0
401614.FTN_0568,0
401614.FTN_0569,0
401614.FTN_0570,0
401614.FTN_0577,0
401614.FTN_0594,0
401614.FTN_0600,1
401614.FTN_0601,0
401614.FTN_0603,0
401614.FTN_0607,1
401614.FTN_0621,1
401614.FTN_0636,0
401614.FTN_0638,0
401614.FTN_0647,1
401614.FTN_0661,0
401614.FTN_0666,0
401614.FTN_0668,1
401614.FTN_0672,1
401614.FTN_0676,1
401614.FTN_0680,0
401614.FTN_0704,0
401614.FTN_0734,0
401614.FTN_0736,1
401614.FTN_0763,0
401614.FTN_0781,0
401614.FTN_0787,0
401614.FTN_0810,0
401614.FTN_0811,1
401614.FTN_0819,1
401614.FTN_0843,1
401614.FTN_0881,0
401614.FTN_0883,1
401614.FTN_0891,0
401614.FTN_0897,1
401614.FTN_0905,0
401614.FTN_0913,1
401614.FTN_0914,1
401614.FTN_0919,0
401614.FTN_0945,0
401614.FTN_0948,1
401614.FTN_0968,1
401614.FTN_0981,1
401614.FTN_0984,0
401614.FTN_0996,0
401614.FTN_1004,0
401614.FTN_1007,1
401614.FTN_1025,0
401614.FTN_1027,0
401614.FTN_1028,0
401614.FTN_1029,0
401614.FTN_1039,0
401614.FTN_1044,0
401614.FTN_1046,0
401614.FTN_1051,0
401614.FTN_1056,0
401614.FTN_1057,0
401614.FTN_1076,1
401614.FTN_1089,0
401614.FTN_1091,0
401614.FTN_1092,1
401614.FTN_1094,1
401614.FTN_1115,0
401614.FTN_1116,0
401614.FTN_1121,0
401614.FTN_1131,0
401614.FTN_1135,0
401614.FTN_1145,1
401614.FTN_1176,0
401614.FTN_1182,1
401614.FTN_1188,1
401614.FTN_1197,0
401614.FTN_1198,1
401614.FTN_1212,0
401614.FTN_1228,1
401614.FTN_1248,1
401614.FTN_1259,1
401614.FTN_1264,0
401614.FTN_1271,0
401614.FTN_1284,0
401614.FTN_1285,0
401614.FTN_1288,1
401614.FTN_1289,1
401614.FTN_1298,0
401614.FTN_1350,1
401614.FTN_1352,0
401614.FTN_1356,0
401614.FTN_1357,0
401614.FTN_1363,0
401614.FTN_1400,0
401614.FTN_1408,0
401614.FTN_1412,1
401614.FTN_1415,0
401614.FTN_1428,0
401614.FTN_1463,0
401614.FTN_1484,1
401614.FTN_1493,0
401614.FTN_1509,0
401614.FTN_1510,0
401614.FTN_1513,0
401614.FTN_1525,0
401614.FTN_1538,1
401614.FTN_1539,1
401614.FTN_1544,0
401614.FTN_1545,1
401614.FTN_1550,1
401614.FTN_1558,0
401614.FTN_1559,0
401614.FTN_1560,1
401614.FTN_1567,1
401614.FTN_1568,1
401614.FTN_1569,1
401614.FTN_1571,1
401614.FTN_1572,1
401614.FTN_1576,1
401614.FTN_1595,1
401614.FTN_1604,0
401614.FTN_1607,0
401614.FTN_1619,0
401614.FTN_1631,1
401614.FTN_1635,1
401614.FTN_1640,0
401614.FTN_1646,1
401614.FTN_1648,1
401614.FTN_1664,1
401614.FTN_1665,0
401614.FTN_1683,0
401614.FTN_1710,1
401614.FTN_1714,0
401614.FTN_1739,0
401614.FTN_1770,0
401614.FTN_0031,0
401614.FTN_0035,0
401614.FTN_0046,0
401614.FTN_0050,0
401614.FTN_0069,1
401614.FTN_0080,0
401614.FTN_0092,1
401614.FTN_0124,1
401614.FTN_0125,0
401614.FTN_0140,0
401614.FTN_0161,1
401614.FTN_0163,1
401614.FTN_0171,0
401614.FTN_0173,1
401614.FTN_0204,0
401614.FTN_0205,0
401614.FTN_0209,0
401614.FTN_0214,1
401614.FTN_0226,1
401614.FTN_0229,1
401614.FTN_0233,1
401614.FTN_0253,1
401614.FTN_0259,1
401614.FTN_0271,0
401614.FTN_0276,0
401614.FTN_0277,1
401614.FTN_0313,0
401614.FTN_0338,0
401614.FTN_0345,0
401614.FTN_0350,1
401614.FTN_0357,0
401614.FTN_0397,0
401614.FTN_0399,0
401614.FTN_0412,0
401614.FTN_0414,0
401614.FTN_0420,0
401614.FTN_0422,0
401614.FTN_0424,0
401614.FTN_0428,0
401614.FTN_0468,1
401614.FTN_0483,0
401614.FTN_0488,0
401614.FTN_0529,0
401614.FTN_0531,0
401614.FTN_0542,1
401614.FTN_0551,1
401614.FTN_0557,1
401614.FTN_0562,1
401614.FTN_0582,0
401614.FTN_0608,1
401614.FTN_0622,0
401614.FTN_0632,0
401614.FTN_0665,0
401614.FTN_0671,0
401614.FTN_0690,0
401614.FTN_0695,0
401614.FTN_0701,0
401614.FTN_0722,0
401614.FTN_0723,1
401614.FTN_0735,1
401614.FTN_0751,1
401614.FTN_0776,0
401614.FTN_0831,0
401614.FTN_0838,0
401614.FTN_0852,1
401614.FTN_0853,1
401614.FTN_0873,0
401614.FTN_0882,1
401614.FTN_0899,0
401614.FTN_0909,1
401614.FTN_0911,0
401614.FTN_0983,1
401614.FTN_0986,0
401614.FTN_0987,0
401614.FTN_0988,0
401614.FTN_0992,1
401614.FTN_1003,1
401614.FTN_1008,1
401614.FTN_1035,0
401614.FTN_1054,0
401614.FTN_1060,0
401614.FTN_1069,0
401614.FTN_1070,0
401614.FTN_1071,0
401614.FTN_1073,0
401614.FTN_1099,0
401614.FTN_1105,1
401614.FTN_1110,1
401614.FTN_1125,1
401614.FTN_1128,1
401614.FTN_1142,1
401614.FTN_1148,1
401614.FTN_1164,0
401614.FTN_1174,1
401614.FTN_1179,0
401614.FTN_1184,1
401614.FTN_1195,1
401614.FTN_1229,0
401614.FTN_1231,0
401614.FTN_1237,1
401614.FTN_1247,1
401614.FTN_1261,0
401614.FTN_1293,0
401614.FTN_1330,0
401614.FTN_1331,0
401614.FTN_1333,0
401614.FTN_1338,1
401614.FTN_1339,1
401614.FTN_1344,0
401614.FTN_1374,1
401614.FTN_1377,1
401614.FTN_1381,0
401614.FTN_1397,0
401614.FTN_1413,0
401614.FTN_1432,0
401614.FTN_1438,0
401614.FTN_1462,0
401614.FTN_1482,1
401614.FTN_1486,0
401614.FTN_1522,0
401614.FTN_1532,0
401614.FTN_1543,0
401614.FTN_1570,1
401614.FTN_1573,1
401614.FTN_1580,0
401614.FTN_1582,0
401614.FTN_1594,0
401614.FTN_1598,1
401614.FTN_1611,0
401614.FTN_1633,0
401614.FTN_1657,0
401614.FTN_1659,1
401614.FTN_1660,1
401614.FTN_1661,1
401614.FTN_1691,1
401614.FTN_1699,0
401614.FTN_1700,0
401614.FTN_1732,0
401614.FTN_1778,0
401614.FTN_0003,0
401614.FTN_0004,0
401614.FTN_0005,0
401614.FTN_0086,0
401614.FTN_0127,0
401614.FTN_0128,0
401614.FTN_0195,0
401614.FTN_0197,0
401614.FTN_0289,0
401614.FTN_0299,0
401614.FTN_0316,0
401614.FTN_0536,0
401614.FTN_0631,0
401614.FTN_0746,0
401614.FTN_0767,0
401614.FTN_0875,0
401614.FTN_0963,0
401614.FTN_1100,0
401614.FTN_1129,0
401614.FTN_1166,0
401614.FTN_1168,0
401614.FTN_1173,0
401614.FTN_1199,0
401614.FTN_1200,0
401614.FTN_1201,0
401614.FTN_1202,0
401614.FTN_1361,0
401614.FTN_1562,1
401614.FTN_1681,0
401614.FTN_1755,0
401614.FTN_1756,0
401614.FTN_1762,0
401614.FTN_1763,0
401614.FTN_0155,0
401614.FTN_0319,0
401614.FTN_0365,0
401614.FTN_0503,1
401614.FTN_0504,0
401614.FTN_0616,0
401614.FTN_0747,0
401614.FTN_0860,0
401614.FTN_0894,0
401614.FTN_0895,0
401614.FTN_0896,1
401614.FTN_0898,0
401614.FTN_0900,0
401614.FTN_0901,0
401614.FTN_0902,1
401614.FTN_0906,1
401614.FTN_0907,0
401614.FTN_0908,0
401614.FTN_1130,0
401614.FTN_1401,0
401614.FTN_1523,0
401614.FTN_0036,0
401614.FTN_0064,0
401614.FTN_0084,0
401614.FTN_0143,0
401614.FTN_0154,0
401614.FTN_0168,1
401614.FTN_0295,1
401614.FTN_0310,1
401614.FTN_0566,0
401614.FTN_0585,0
401614.FTN_0599,0
401614.FTN_0623,1
401614.FTN_0649,0
401614.FTN_0673,0
401614.FTN_0728,0
401614.FTN_0729,0
401614.FTN_0739,0
401614.FTN_0809,0
401614.FTN_0872,0
401614.FTN_0876,0
401614.FTN_0877,0
401614.FTN_0971,0
401614.FTN_0990,0
401614.FTN_1066,0
401614.FTN_1143,0
401614.FTN_1150,1
401614.FTN_1211,0
401614.FTN_1227,0
401614.FTN_1233,0
401614.FTN_1346,0
401614.FTN_1355,0
401614.FTN_1390,0
401614.FTN_1414,0
401614.FTN_1439,0
401614.FTN_1444,0
401614.FTN_1472,0
401614.FTN_1546,1
401614.FTN_1581,0
401614.FTN_1584,0
401614.FTN_1605,1
401614.FTN_1613,0
401614.FTN_1690,1
401614.FTN_1694,1
401614.FTN_1751,1
401614.FTN_1753,0
401614.FTN_0006,0
401614.FTN_0007,0
401614.FTN_0008,0
401614.FTN_0009,0
401614.FTN_0023,0
401614.FTN_0111,0
401614.FTN_0170,0
401614.FTN_0395,0
401614.FTN_0554,0
401614.FTN_0609,0
401614.FTN_0611,0
401614.FTN_0620,0
401614.FTN_0689,0
401614.FTN_0714,0
401614.FTN_0731,0
401614.FTN_0884,0
401614.FTN_0964,0
401614.FTN_0993,1
401614.FTN_1040,0
401614.FTN_1045,1
401614.FTN_1077,0
401614.FTN_1158,0
401614.FTN_1191,1
401614.FTN_1223,0
401614.FTN_1348,0
401614.FTN_1384,0
401614.FTN_1469,0
401614.FTN_1521,0
401614.FTN_1528,0
401614.FTN_1618,0
401614.FTN_1655,0
401614.FTN_0010,0
401614.FTN_0011,0
401614.FTN_0012,0
401614.FTN_0013,0
401614.FTN_0014,0
401614.FTN_0015,1
401614.FTN_0016,0
401614.FTN_0017,0
401614.FTN_0091,1
401614.FTN_0119,0
401614.FTN_0322,0
401614.FTN_0373,0
401614.FTN_0389,0
401614.FTN_0394,0
401614.FTN_0415,0
401614.FTN_0416,0
401614.FTN_0451,0
401614.FTN_0456,0
401614.FTN_0465,0
401614.FTN_0597,0
401614.FTN_0756,0
401614.FTN_0929,0
401614.FTN_0932,0
401614.FTN_1160,0
401614.FTN_1258,1
401614.FTN_1354,0
401614.FTN_1552,0
401614.FTN_1553,0
401614.FTN_1630,0
401614.FTN_1737,0
401614.FTN_0372,0
401614.FTN_0378,0
401614.FTN_0386,0
401614.FTN_0457,0
401614.FTN_0462,0
401614.FTN_0721,0
401614.FTN_0798,0
401614.FTN_0954,0
401614.FTN_1132,1
401614.FTN_1151,0
401614.FTN_1277,0
401614.FTN_1421,0
401614.FTN_1527,0
401614.FTN_0367,0
401614.FTN_0617,0
401614.FTN_0618,0
401614.FTN_1359,0
401614.FTN_1551,0
401614.FTN_1708,0
401614.FTN_0278,1
401614.FTN_0325,0
401614.FTN_0411,0
401614.FTN_0454,0
401614.FTN_0535,0
401614.FTN_0593,0
401614.FTN_0604,0
401614.FTN_0812,0
401614.FTN_0931,0
401614.FTN_0937,0
401614.FTN_0980,0
401614.FTN_0995,0
401614.FTN_1120,1
401614.FTN_1152,0
401614.FTN_1275,0
401614.FTN_1402,1
401614.FTN_1464,1
401614.FTN_1548,0
401614.FTN_1597,0
401614.FTN_1602,0
401614.FTN_1623,1
401614.FTN_1674,1
401614.FTN_0018,0
401614.FTN_0019,0
401614.FTN_0021,0
401614.FTN_0097,0
401614.FTN_0176,0
401614.FTN_0187,0
401614.FTN_0200,0
401614.FTN_0291,1
401614.FTN_0580,0
401614.FTN_0624,0
401614.FTN_0750,0
401614.FTN_0799,0
401614.FTN_0955,1
401614.FTN_0966,0
401614.FTN_1058,0
401614.FTN_1347,0
401614.FTN_1480,1
401614.FTN_1512,0
401614.FTN_1632,1
401614.FTN_1682,0
401614.FTN_1711,0
401614.FTN_1752,0
401614.FTN_0024,0
401614.FTN_0056,0
401614.FTN_0059,0
401614.FTN_0060,0
401614.FTN_0078,0
401614.FTN_0090,0
401614.FTN_0099,0
401614.FTN_0110,1
401614.FTN_0112,1
401614.FTN_0113,0
401614.FTN_0114,0
401614.FTN_0118,0
401614.FTN_0133,0
401614.FTN_0146,1
401614.FTN_0153,0
401614.FTN_0159,0
401614.FTN_0162,1
401614.FTN_0177,0
401614.FTN_0178,0
401614.FTN_0202,0
401614.FTN_0232,1
401614.FTN_0237,1
401614.FTN_0266,0
401614.FTN_0272,1
401614.FTN_0273,0
401614.FTN_0275,0
401614.FTN_0279,1
401614.FTN_0332,0
401614.FTN_0343,0
401614.FTN_0361,0
401614.FTN_0410,0
401614.FTN_0423,0
401614.FTN_0425,0
401614.FTN_0435,0
401614.FTN_0440,1
401614.FTN_0441,1
401614.FTN_0442,1
401614.FTN_0448,1
401614.FTN_0525,0
401614.FTN_0555,0
401614.FTN_0561,0
401614.FTN_0563,1
401614.FTN_0564,1
401614.FTN_0588,0
401614.FTN_0610,1
401614.FTN_0612,0
401614.FTN_0613,0
401614.FTN_0628,0
401614.FTN_0635,0
401614.FTN_0639,0
401614.FTN_0640,0
401614.FTN_0651,0
401614.FTN_0652,0
401614.FTN_0660,0
401614.FTN_0691,1
401614.FTN_0694,0
401614.FTN_0742,0
401614.FTN_0789,0
401614.FTN_0803,1
401614.FTN_0804,0
401614.FTN_0805,1
401614.FTN_0822,0
401614.FTN_0823,0
401614.FTN_0829,0
401614.FTN_0856,0
401614.FTN_0866,0
401614.FTN_0867,1
401614.FTN_0917,0
401614.FTN_0935,0
401614.FTN_0943,0
401614.FTN_0947,0
401614.FTN_1000,0
401614.FTN_1018,0
401614.FTN_1019,0
401614.FTN_1043,0
401614.FTN_1055,0
401614.FTN_1067,0
401614.FTN_1075,0
401614.FTN_1084,1
401614.FTN_1088,0
401614.FTN_1146,0
401614.FTN_1149,0
401614.FTN_1208,0
401614.FTN_1220,0
401614.FTN_1221,0
401614.FTN_1245,0
401614.FTN_1253,0
401614.FTN_1370,0
401614.FTN_1407,0
401614.FTN_1429,0
401614.FTN_1437,0
401614.FTN_1461,0
401614.FTN_1467,0
401614.FTN_1499,1
401614.FTN_1508,1
401614.FTN_1518,0
401614.FTN_1563,1
401614.FTN_1585,0
401614.FTN_1592,0
401614.FTN_1637,1
401614.FTN_1689,1
401614.FTN_1701,0
401614.FTN_1705,0
401614.FTN_1725,0
401614.FTN_1730,0
401614.FTN_1745,0
401614.FTN_1768,0
401614.FTN_1777,0
401614.FTN_0066,0
401614.FTN_0089,0
401614.FTN_0135,1
401614.FTN_0248,1
401614.FTN_0250,1
401614.FTN_0256,1
401614.FTN_0258,1
401614.FTN_0348,1
401614.FTN_0496,0
401614.FTN_0505,0
401614.FTN_0539,1
401614.FTN_0766,0
401614.FTN_0774,0
401614.FTN_0778,1
401614.FTN_0806,0
401614.FTN_0815,0
401614.FTN_0816,0
401614.FTN_0912,0
401614.FTN_0915,0
401614.FTN_0985,0
401614.FTN_1038,0
401614.FTN_1136,1
401614.FTN_1222,0
401614.FTN_1240,0
401614.FTN_1273,0
401614.FTN_1283,0
401614.FTN_1417,0
401614.FTN_1425,0
401614.FTN_1430,0
401614.FTN_1431,0
401614.FTN_1436,0
401614.FTN_1477,1
401614.FTN_1478,1
401614.FTN_1479,1
401614.FTN_1487,0
401614.FTN_1589,0
401614.FTN_1590,0
401614.FTN_1610,0
401614.FTN_1729,0
401614.FTN_0055,0
401614.FTN_0241,1
401614.FTN_0244,1
401614.FTN_0257,1
401614.FTN_0263,1
401614.FTN_0265,1
401614.FTN_0298,0
401614.FTN_0300,0
401614.FTN_0417,1
401614.FTN_0436,0
401614.FTN_0446,1
401614.FTN_0447,1
401614.FTN_0453,0
401614.FTN_0481,1
401614.FTN_0490,1
401614.FTN_0511,0
401614.FTN_0553,1
401614.FTN_0648,1
401614.FTN_0683,0
401614.FTN_0685,0
401614.FTN_0870,1
401614.FTN_0921,0
401614.FTN_0922,1
401614.FTN_0951,1
401614.FTN_1050,0
401614.FTN_1074,0
401614.FTN_1096,1
401614.FTN_1112,0
401614.FTN_1126,1
401614.FTN_1249,1
401614.FTN_1360,0
401614.FTN_1404,0
401614.FTN_1405,0
401614.FTN_1511,0
401614.FTN_1565,1
401614.FTN_1668,1
401614.FTN_1728,0
401614.FTN_1776,0
401614.FTN_0022,0
401614.FTN_0225,0
401614.FTN_0311,0
401614.FTN_0354,0
401614.FTN_0403,0
401614.FTN_0521,1
401614.FTN_0523,0
401614.FTN_0549,1
401614.FTN_0581,0
401614.FTN_0643,0
401614.FTN_0681,0
401614.FTN_0780,0
401614.FTN_0786,0
401614.FTN_0834,1
401614.FTN_0879,0
401614.FTN_0924,1
401614.FTN_0989,0
401614.FTN_1061,0
401614.FTN_1238,0
401614.FTN_1262,0
401614.FTN_1445,0
401614.FTN_1556,0
401614.FTN_0082,1
401614.FTN_0179,0
401614.FTN_0192,0
401614.FTN_0207,0
401614.FTN_0208,0
401614.FTN_0210,0
401614.FTN_0218,0
401614.FTN_0452,0
401614.FTN_0550,0
401614.FTN_0552,0
401614.FTN_0583,0
401614.FTN_0626,0
401614.FTN_0716,0
401614.FTN_0768,0
401614.FTN_0814,0
401614.FTN_0861,0
401614.FTN_0962,0
401614.FTN_1033,0
401614.FTN_1052,1
401614.FTN_1065,1
401614.FTN_1081,0
401614.FTN_1159,0
401614.FTN_1190,1
401614.FTN_1290,0
401614.FTN_1369,1
401614.FTN_1471,0
401614.FTN_1531,0
401614.FTN_1719,0
401614.FTN_1731,0
401614.FTN_0072,1
401614.FTN_0087,0
401614.FTN_0149,0
401614.FTN_0156,1
401614.FTN_0181,0
401614.FTN_0182,0
401614.FTN_0183,0
401614.FTN_0339,0
401614.FTN_0347,0
401614.FTN_0358,0
401614.FTN_0464,0
401614.FTN_0545,0
401614.FTN_0590,0
401614.FTN_0629,0
401614.FTN_0679,0
401614.FTN_0753,0
401614.FTN_0769,0
401614.FTN_0827,0
401614.FTN_0880,0
401614.FTN_0978,1
401614.FTN_1063,0
401614.FTN_1080,0
401614.FTN_1097,0
401614.FTN_1113,0
401614.FTN_1239,0
401614.FTN_1380,0
401614.FTN_1383,0
401614.FTN_1403,0
401614.FTN_1687,0
401614.FTN_1740,0
401614.FTN_1743,0
401614.FTN_1748,1
401614.FTN_1758,0
401614.FTN_0025,0
401614.FTN_0026,0
401614.FTN_0027,0
401614.FTN_0587,0
401614.FTN_0765,0
401614.FTN_0779,0
401614.FTN_0788,0
401614.FTN_0790,0
401614.FTN_0886,1
401614.FTN_0893,0
401614.FTN_1001,0
401614.FTN_1138,0
401614.FTN_1162,0
401614.FTN_1215,0
401614.FTN_1301,1
401614.FTN_1638,1
401614.FTN_1656,0
401614.FTN_1703,0
401614.FTN_0028,0
401614.FTN_0029,0
401614.FTN_0030,0
