index,ess
226186.BT_0001,0
226186.BT_0002,0
226186.BT_0003,0
226186.BT_0004,1
226186.BT_0005,0
226186.BT_0006,0
226186.BT_0012,0
226186.BT_0029,0
226186.BT_0073,0
226186.BT_0132,0
226186.BT_0138,0
226186.BT_0206,0
226186.BT_0235,0
226186.BT_0258,0
226186.BT_0269,0
226186.BT_0275,0
226186.BT_0363,0
226186.BT_0364,0
226186.BT_0373,0
226186.BT_0510,0
226186.BT_0551,0
226186.BT_0552,1
226186.BT_0553,0
226186.BT_0595,1
226186.BT_0623,0
226186.BT_0683,0
226186.BT_0688,1
226186.BT_0754,0
226186.BT_0816,0
226186.BT_0866,0
226186.BT_0867,0
226186.BT_0885,0
226186.BT_0964,0
226186.BT_0980,0
226186.BT_0991,0
226186.BT_1010,0
226186.BT_1023,0
226186.BT_1024,0
226186.BT_1025,0
226186.BT_1028,0
226186.BT_1029,0
226186.BT_1048,0
226186.BT_1123,0
226186.BT_1139,0
226186.BT_1184,0
226186.BT_1185,0
226186.BT_1227,0
226186.BT_1247,0
226186.BT_1310,0
226186.BT_1349,0
226186.BT_1375,0
226186.BT_1386,0
226186.BT_1389,0
226186.BT_1414,0
226186.BT_1452,0
226186.BT_1485,0
226186.BT_1534,0
226186.BT_1536,0
226186.BT_1573,0
226186.BT_1591,0
226186.BT_1631,0
226186.BT_1668,0
226186.BT_1770,0
226186.BT_1771,0
226186.BT_1778,0
226186.BT_1783,0
226186.BT_1787,0
226186.BT_1815,0
226186.BT_1838,0
226186.BT_1850,0
226186.BT_1964,1
226186.BT_2065,0
226186.BT_2107,0
226186.BT_2172,0
226186.BT_2177,1
226186.BT_2195,0
226186.BT_2254,0
226186.BT_2268,0
226186.BT_2364,0
226186.BT_2393,0
226186.BT_2430,0
226186.BT_2479,0
226186.BT_2482,0
226186.BT_2501,0
226186.BT_2531,0
226186.BT_2532,0
226186.BT_2544,0
226186.BT_2622,0
226186.BT_2625,0
226186.BT_2634,0
226186.BT_2655,0
226186.BT_2667,0
226186.BT_2785,0
226186.BT_2802,0
226186.BT_2807,0
226186.BT_2818,0
226186.BT_2859,0
226186.BT_2893,0
226186.BT_2904,0
226186.BT_2905,0
226186.BT_2919,0
226186.BT_2952,0
226186.BT_2968,0
226186.BT_3009,0
226186.BT_3012,0
226186.BT_3015,0
226186.BT_3016,0
226186.BT_3029,0
226186.BT_3046,0
226186.BT_3048,0
226186.BT_3155,0
226186.BT_3156,0
226186.BT_3157,0
226186.BT_3167,0
226186.BT_3207,0
226186.BT_3239,0
226186.BT_3271,0
226186.BT_3279,0
226186.BT_3296,0
226186.BT_3325,0
226186.BT_3345,0
226186.BT_3374,0
226186.BT_3422,0
226186.BT_3424,0
226186.BT_3453,1
226186.BT_3483,0
226186.BT_3484,0
226186.BT_3495,0
226186.BT_3519,0
226186.BT_3555,0
226186.BT_3603,0
226186.BT_3604,0
226186.BT_3620,0
226186.BT_3628,0
226186.BT_3655,0
226186.BT_3656,0
226186.BT_3670,0
226186.BT_3679,0
226186.BT_3680,0
226186.BT_3683,0
226186.BT_3703,0
226186.BT_3753,0
226186.BT_3789,0
226186.BT_3806,0
226186.BT_3810,0
226186.BT_3854,0
226186.BT_3863,0
226186.BT_3880,0
226186.BT_3891,0
226186.BT_3933,0
226186.BT_3952,0
226186.BT_3964,0
226186.BT_3977,0
226186.BT_4041,0
226186.BT_4055,0
226186.BT_4056,0
226186.BT_4075,0
226186.BT_4081,0
226186.BT_4082,0
226186.BT_4089,0
226186.BT_4090,0
226186.BT_4095,0
226186.BT_4096,0
226186.BT_4130,0
226186.BT_4132,0
226186.BT_4133,0
226186.BT_4135,0
226186.BT_4246,0
226186.BT_4297,0
226186.BT_4335,1
226186.BT_4338,0
226186.BT_4347,0
226186.BT_4357,0
226186.BT_4358,0
226186.BT_4395,0
226186.BT_4420,0
226186.BT_4426,0
226186.BT_4427,0
226186.BT_4429,0
226186.BT_4448,0
226186.BT_4472,0
226186.BT_4501,0
226186.BT_4543,0
226186.BT_4556,0
226186.BT_4581,0
226186.BT_4605,0
226186.BT_4634,0
226186.BT_4682,0
226186.BT_4725,0
226186.BT_0129,0
226186.BT_0130,1
226186.BT_0640,0
226186.BT_1433,0
226186.BT_1716,0
226186.BT_2560,0
226186.BT_2747,1
226186.BT_2748,1
226186.BT_2749,0
226186.BT_2958,0
226186.BT_3514,0
226186.BT_3617,0
226186.BT_3856,1
226186.BT_4073,0
226186.BT_4076,0
226186.BT_4093,0
226186.BT_4470,0
226186.BT_0179,0
226186.BT_0307,1
226186.BT_0384,0
226186.BT_0423,1
226186.BT_0424,0
226186.BT_0425,0
226186.BT_0427,0
226186.BT_0530,0
226186.BT_0556,0
226186.BT_0557,0
226186.BT_0626,1
226186.BT_0638,0
226186.BT_0655,0
226186.BT_0679,0
226186.BT_0681,0
226186.BT_0714,0
226186.BT_0717,0
226186.BT_0718,0
226186.BT_0719,0
226186.BT_0738,0
226186.BT_0748,1
226186.BT_0784,0
226186.BT_0806,1
226186.BT_0893,0
226186.BT_0900,0
226186.BT_0914,1
226186.BT_0915,0
226186.BT_0916,0
226186.BT_0929,1
226186.BT_1009,0
226186.BT_1102,0
226186.BT_1190,0
226186.BT_1204,0
226186.BT_1267,0
226186.BT_1271,0
226186.BT_1311,1
226186.BT_1360,0
226186.BT_1374,0
226186.BT_1436,0
226186.BT_1454,0
226186.BT_1483,0
226186.BT_1496,0
226186.BT_1601,1
226186.BT_1676,0
226186.BT_1692,0
226186.BT_1729,0
226186.BT_1792,0
226186.BT_1802,0
226186.BT_1830,0
226186.BT_1843,0
226186.BT_1857,0
226186.BT_1868,0
226186.BT_1887,0
226186.BT_1894,0
226186.BT_1949,0
226186.BT_2004,0
226186.BT_2062,0
226186.BT_2076,0
226186.BT_2140,0
226186.BT_2141,0
226186.BT_2160,0
226186.BT_2161,0
226186.BT_2162,0
226186.BT_2163,0
226186.BT_2167,0
226186.BT_2215,0
226186.BT_2249,1
226186.BT_2250,1
226186.BT_2257,0
226186.BT_2394,0
226186.BT_2419,0
226186.BT_2442,0
226186.BT_2489,0
226186.BT_2519,0
226186.BT_2563,0
226186.BT_2659,0
226186.BT_2700,0
226186.BT_2701,1
226186.BT_2702,1
226186.BT_2703,0
226186.BT_2704,1
