index,ess
209261.t1953,1
209261.t1989,0
209261.t2057,0
209261.t2061,0
209261.t2102,0
209261.t2111,0
209261.t2112,0
209261.t2115,0
209261.t2177,1
209261.t2191,0
209261.t2194,0
209261.t2214,0
209261.t2223,0
209261.t2224,0
209261.t2251,0
209261.t2252,0
209261.t2338,0
209261.t2388,0
209261.t2394,0
209261.t2441,1
209261.t2442,0
209261.t2461,0
209261.t2471,0
209261.t2480,0
209261.t2610,0
209261.t2685,0
209261.t2686,0
209261.t2733,0
209261.t2734,0
209261.t2735,0
209261.t2737,0
209261.t2740,0
209261.t2831,1
209261.t2854,1
209261.t2873,0
209261.t2884,0
209261.t2885,0
209261.t2981,1
209261.t2987,1
209261.t2989,0
209261.t2996,1
209261.t3051,0
209261.t3077,0
209261.t3097,0
209261.t3149,0
209261.t3173,0
209261.t3189,0
209261.t3216,0
209261.t3232,0
209261.t3348,0
209261.t3349,0
209261.t3384,1
209261.t3464,1
209261.t3474,1
209261.t3523,1
209261.t3526,0
209261.t3527,0
209261.t3532,0
209261.t3537,0
209261.t3538,0
209261.t3546,0
209261.t3572,0
209261.t3581,0
209261.t3638,0
209261.t3709,0
209261.t3710,0
209261.t3737,0
209261.t3815,0
209261.t3839,0
209261.t3845,0
209261.t3858,0
209261.t3859,0
209261.t3877,0
209261.t3914,0
209261.t3926,0
209261.t3928,0
209261.t3980,0
209261.t3982,0
209261.t3995,0
209261.t4003,0
209261.t4023,0
209261.t4035,0
209261.t4057,1
209261.t4127,0
209261.t4149,0
209261.t4381,1
209261.t4428,0
209261.t4433,0
209261.t4482,0
209261.t4513,1
209261.t4514,1
209261.t4567,0
209261.t4604,0
209261.t4610,0
209261.t4624,0
209261.t0049,1
209261.t0078,0
209261.t0134,0
209261.t0176,1
209261.t0222,1
209261.t0229,1
209261.t0295,0
209261.t0373,0
209261.t0393,0
209261.t0415,0
209261.t0526,0
209261.t0531,0
209261.t0582,0
209261.t0592,1
209261.t0605,0
209261.t0607,0
209261.t0641,0
209261.t0710,0
209261.t0744,0
209261.t0774,0
209261.t0777,0
209261.t0809,0
209261.t0854,0
209261.t0856,0
209261.t1092,0
209261.t1138,0
209261.t1187,0
209261.t1202,0
209261.t1241,0
209261.t1300,0
209261.t1401,0
209261.t1487,0
209261.t1488,0
209261.t1489,0
209261.t1546,0
209261.t1564,0
209261.t1624,1
209261.t1632,0
209261.t1663,0
209261.t1670,0
209261.t1671,0
209261.t1672,0
209261.t1673,0
209261.t1674,0
209261.t1675,0
209261.t1698,0
209261.t2003,0
209261.t2019,0
209261.t2083,0
209261.t2104,0
209261.t2105,0
209261.t2106,0
209261.t2219,1
209261.t2256,0
209261.t2397,0
209261.t2640,0
209261.t2668,0
209261.t2744,0
209261.t2763,0
209261.t2865,0
209261.t2866,0
209261.t2880,0
209261.t2892,0
209261.t2911,1
209261.t2965,0
209261.t2993,0
209261.t2994,0
209261.t3062,0
209261.t3115,1
209261.t3213,1
209261.t3222,1
209261.t3237,0
209261.t3240,0
209261.t3271,0
209261.t3291,0
209261.t3345,0
209261.t3374,0
209261.t3582,0
209261.t3621,1
209261.t3626,0
209261.t3784,0
209261.t3786,0
209261.t3796,0
209261.t3797,0
209261.t3940,0
209261.t3942,0
209261.t3968,0
209261.t4031,0
209261.t4114,0
209261.t4142,0
209261.t4148,0
209261.t4151,0
209261.t4192,0
209261.t4382,1
209261.t4471,0
209261.t0009,0
209261.t0010,0
209261.t0011,0
209261.t0014,0
209261.t0042,0
209261.t0204,0
209261.t0212,0
209261.t0259,0
209261.t0299,0
209261.t0555,0
209261.t0587,1
209261.t0623,0
209261.t1312,0
209261.t1441,0
209261.t1650,0
209261.t1965,0
209261.t1978,1
209261.t2072,0
209261.t2116,0
209261.t2117,0
209261.t2180,0
209261.t2288,0
209261.t2364,0
209261.t2466,0
209261.t2493,0
209261.t2539,0
209261.t2591,0
209261.t2704,0
209261.t2710,0
209261.t2778,0
209261.t2841,0
209261.t2842,0
209261.t2858,0
209261.t2938,0
209261.t3074,0
209261.t3180,0
209261.t3181,0
209261.t3910,0
209261.t4105,0
209261.t4124,0
209261.t4138,0
209261.t4181,0
209261.t4392,0
209261.t4397,0
209261.t4521,0
209261.t0015,0
209261.t0139,0
209261.t0179,0
209261.t0184,0
209261.t0187,0
209261.t0265,0
209261.t0294,0
209261.t0298,0
209261.t0321,0
209261.t0350,0
209261.t0375,0
209261.t0383,0
209261.t0390,0
209261.t0391,0
209261.t0399,0
209261.t0403,0
209261.t0411,0
209261.t0419,0
209261.t0434,0
209261.t0444,0
209261.t0449,0
209261.t0450,0
209261.t0453,0
209261.t0560,0
209261.t0561,0
209261.t0562,0
209261.t0563,0
209261.t0656,0
209261.t0707,0
209261.t0708,0
209261.t0776,0
209261.t0891,0
209261.t0926,0
209261.t1085,0
209261.t1086,0
209261.t1149,0
209261.t1188,0
209261.t1315,0
209261.t1329,0
209261.t1436,0
209261.t1443,0
209261.t1519,0
209261.t1522,0
209261.t1524,0
209261.t1552,0
209261.t1614,0
209261.t1642,0
209261.t1677,0
209261.t1706,0
209261.t1712,0
209261.t1714,0
209261.t1854,0
209261.t1861,0
209261.t1889,0
209261.t1891,0
209261.t1904,0
209261.t1917,0
209261.t1958,0
209261.t1993,0
209261.t2015,0
209261.t2053,0
209261.t2065,0
209261.t2101,0
209261.t2296,0
209261.t2299,0
209261.t2323,0
209261.t2330,0
209261.t2389,0
209261.t2392,0
209261.t2433,0
209261.t2437,0
209261.t2515,0
209261.t2518,0
209261.t2626,0
209261.t2675,0
209261.t2684,0
209261.t2693,0
209261.t2852,0
209261.t2861,0
209261.t2906,0
209261.t2932,0
209261.t2953,0
209261.t2956,0
209261.t2963,0
209261.t3017,0
209261.t3053,0
209261.t3118,0
209261.t3147,0
209261.t3165,0
209261.t3178,0
209261.t3179,0
209261.t3221,1
209261.t3277,0
209261.t3290,0
209261.t3351,0
209261.t3458,0
209261.t3459,0
209261.t3460,0
209261.t3466,0
209261.t3545,0
209261.t3555,0
209261.t3570,0
209261.t3580,0
209261.t3617,0
209261.t3618,0
209261.t3647,0
209261.t3674,0
209261.t3692,0
209261.t3693,0
209261.t3708,0
209261.t3729,0
209261.t3742,0
209261.t3773,0
209261.t3801,0
209261.t3803,0
209261.t3806,0
209261.t3828,0
209261.t3872,0
209261.t3895,0
209261.t3911,0
209261.t3948,0
209261.t4007,0
209261.t4014,0
209261.t4016,0
209261.t4021,0
209261.t4061,0
209261.t4088,1
209261.t4146,0
209261.t4155,0
209261.t4202,0
209261.t4204,0
209261.t4206,0
209261.t4249,0
209261.t4279,0
209261.t4304,0
209261.t4416,0
209261.t4426,0
209261.t4430,0
209261.t4435,0
209261.t4483,0
209261.t4484,0
209261.t4552,0
209261.t4561,0
209261.t4576,0
209261.t4584,0
209261.t4585,0
209261.t4593,0
209261.t4627,0
209261.t0041,0
209261.t0045,0
209261.t0050,0
209261.t0067,0
209261.t0074,0
209261.t0090,0
209261.t0093,0
209261.t0097,0
209261.t0100,0
209261.t0108,0
209261.t0124,1
209261.t0137,1
209261.t0143,0
209261.t0160,1
209261.t0183,0
209261.t0194,0
209261.t0203,1
209261.t0205,1
209261.t0210,0
209261.t0217,1
209261.t0218,1
209261.t0220,1
209261.t0232,1
209261.t0247,0
209261.t0270,1
209261.t0271,0
209261.t0272,0
209261.t0274,0
209261.t0276,1
209261.t0289,1
209261.t0312,0
209261.t0313,1
209261.t0314,0
209261.t0315,0
209261.t0316,0
209261.t0317,0
209261.t0318,0
209261.t0319,0
209261.t0320,0
209261.t0356,0
209261.t0357,0
209261.t0379,0
209261.t0496,0
209261.t0501,0
209261.t0527,0
209261.t0536,0
209261.t0537,0
209261.t0538,0
209261.t0540,0
209261.t0542,0
209261.t0543,0
209261.t0545,0
209261.t0546,0
209261.t0548,0
209261.t0558,0
209261.t0585,0
209261.t0586,1
