index,ess
171101.spr0001,0
171101.spr0002,0
171101.spr0003,1
171101.spr0004,0
171101.spr0005,0
171101.spr0006,0
171101.spr0007,0
171101.spr0008,0
171101.spr0009,0
171101.spr0010,0
171101.spr0011,0
171101.spr0012,0
171101.spr0013,0
171101.spr0021,0
171101.spr0025,0
171101.spr0032,0
171101.spr0037,0
171101.spr0048,0
171101.spr0049,1
171101.spr0057,0
171101.spr0075,0
171101.spr0124,0
171101.spr0125,0
171101.spr0131,1
171101.spr0160,0
171101.spr0165,0
171101.spr0171,0
171101.spr0187,0
171101.spr0188,0
171101.spr0191,0
171101.spr0192,0
171101.spr0195,0
171101.spr0196,0
171101.spr0199,0
171101.spr0201,0
171101.spr0204,0
171101.spr0205,0
171101.spr0206,0
171101.spr0209,0
171101.spr0213,0
171101.spr0214,0
171101.spr0215,0
171101.spr0238,0
171101.spr0245,0
171101.spr0248,0
171101.spr0249,0
171101.spr0253,0
171101.spr0269,1
171101.spr0271,0
171101.spr0272,0
171101.spr0294,0
171101.spr0303,0
171101.spr0304,1
171101.spr0308,0
171101.spr0310,0
171101.spr0322,0
171101.spr0323,0
171101.spr0330,0
171101.spr0335,0
171101.spr0336,0
171101.spr0362,0
171101.spr0363,0
171101.spr0372,1
171101.spr0398,0
171101.spr0438,0
171101.spr0441,0
171101.spr0445,0
171101.spr0453,0
171101.spr0454,0
171101.spr0455,0
171101.spr0481,0
171101.spr0492,0
171101.spr0507,0
171101.spr0514,0
171101.spr0516,0
171101.spr0537,0
171101.spr0543,0
171101.spr0555,0
171101.spr0556,0
171101.spr0565,0
171101.spr0585,1
171101.spr0595,0
171101.spr0598,0
171101.spr0604,1
171101.spr0638,0
171101.spr0654,0
171101.spr0656,0
171101.spr0665,0
171101.spr0668,0
171101.spr0671,1
171101.spr0674,0
171101.spr0687,0
171101.spr0693,0
171101.spr0707,0
171101.spr0708,0
171101.spr0712,0
171101.spr0715,0
171101.spr0732,0
171101.spr0740,0
171101.spr0745,0
171101.spr0746,0
171101.spr0750,0
171101.spr0756,1
171101.spr0757,0
171101.spr0769,0
171101.spr0777,0
171101.spr0781,0
171101.spr0793,0
171101.spr0795,0
171101.spr0796,1
171101.spr0797,1
171101.spr0807,0
171101.spr0815,0
171101.spr0829,0
171101.spr0830,0
171101.spr0836,0
171101.spr0837,0
171101.spr0844,0
171101.spr0846,0
171101.spr0852,0
171101.spr0853,0
171101.spr0854,0
171101.spr0859,0
171101.spr0863,0
171101.spr0872,0
171101.spr0879,0
171101.spr0913,0
171101.spr0914,0
171101.spr0918,0
171101.spr0919,0
171101.spr0920,0
171101.spr0924,0
171101.spr0926,0
171101.spr0928,0
171101.spr0973,0
171101.spr0978,1
171101.spr0979,1
171101.spr0984,0
171101.spr0989,0
171101.spr0992,1
171101.spr0995,0
171101.spr1007,0
171101.spr1014,0
171101.spr1020,0
171101.spr1024,1
171101.spr1032,0
171101.spr1036,1
171101.spr1039,0
171101.spr1040,0
171101.spr1043,0
171101.spr1046,0
171101.spr1065,1
171101.spr1066,0
171101.spr1082,0
171101.spr1084,0
171101.spr1089,0
171101.spr1098,0
171101.spr1099,0
171101.spr1108,0
171101.spr1118,0
171101.spr1123,0
171101.spr1126,0
171101.spr1127,0
171101.spr1141,0
171101.spr1153,0
171101.spr1157,0
171101.spr1163,0
171101.spr1164,0
171101.spr1166,0
171101.spr1169,0
171101.spr1171,0
171101.spr1175,0
171101.spr1211,0
171101.spr1224,0
171101.spr1231,0
171101.spr1232,0
171101.spr1233,0
171101.spr1247,1
171101.spr1300,0
171101.spr1322,0
171101.spr1329,1
171101.spr1343,0
171101.spr1357,0
171101.spr1360,1
171101.spr1361,1
171101.spr1362,1
171101.spr1363,0
171101.spr1367,0
171101.spr1384,0
171101.spr1403,0
171101.spr1413,1
171101.spr1426,0
171101.spr1427,1
171101.spr1429,1
171101.spr1433,1
171101.spr1458,1
171101.spr1492,0
171101.spr1505,0
171101.spr1508,0
171101.spr1510,1
171101.spr1511,1
171101.spr1515,1
171101.spr1516,0
171101.spr1527,0
171101.spr1539,0
171101.spr1541,1
171101.spr1544,0
171101.spr1553,1
171101.spr1555,1
171101.spr1556,0
171101.spr1578,0
171101.spr1581,0
171101.spr1602,0
171101.spr1603,1
171101.spr1620,0
171101.spr1632,1
171101.spr1634,0
171101.spr1668,0
171101.spr1688,0
171101.spr1689,0
171101.spr1692,0
171101.spr1715,1
171101.spr1718,0
171101.spr1722,0
171101.spr1723,0
171101.spr1724,0
171101.spr1756,0
171101.spr1757,0
171101.spr1761,0
171101.spr1775,0
171101.spr1776,1
171101.spr1777,0
171101.spr1781,0
171101.spr1783,0
171101.spr1785,0
171101.spr1790,0
171101.spr1799,0
171101.spr1805,0
171101.spr1807,0
171101.spr1810,0
171101.spr1819,0
171101.spr1839,0
171101.spr1851,0
171101.spr1852,0
171101.spr1853,1
171101.spr1854,0
171101.spr1859,0
171101.spr1864,0
171101.spr1869,0
171101.spr1881,1
171101.spr1888,0
171101.spr1889,0
171101.spr1890,0
171101.spr1924,0
171101.spr1955,0
171101.spr1957,0
171101.spr1958,0
171101.spr1975,0
171101.spr1979,0
171101.spr1980,0
171101.spr2008,0
171101.spr2009,0
171101.spr2019,0
171101.spr2020,0
171101.spr2026,0
171101.spr2027,1
171101.spr2031,0
171101.spr2032,0
171101.spr2033,0
171101.spr2044,0
171101.spr2045,0
171101.spr2046,0
171101.spr0023,0
171101.spr0028,0
171101.spr0036,0
171101.spr0045,0
171101.spr0046,0
171101.spr0047,1
171101.spr0053,0
171101.spr0123,0
171101.spr0129,1
171101.spr0173,1
171101.spr0183,0
171101.spr0216,0
171101.spr0243,1
171101.spr0251,0
171101.spr0256,0
171101.spr0284,0
171101.spr0302,0
171101.spr0328,1
171101.spr0329,0
171101.spr0331,0
171101.spr0333,0
171101.spr0334,0
171101.spr0343,0
171101.spr0375,0
171101.spr0380,0
171101.spr0381,0
171101.spr0392,0
171101.spr0395,1
171101.spr0399,0
171101.spr0400,0
171101.spr0414,0
171101.spr0458,0
171101.spr0460,0
171101.spr0478,1
171101.spr0480,0
171101.spr0482,0
171101.spr0486,0
171101.spr0509,0
171101.spr0526,0
171101.spr0574,0
171101.spr0581,0
171101.spr0593,0
171101.spr0597,0
171101.spr0603,1
171101.spr0608,0
171101.spr0613,0
171101.spr0614,0
171101.spr0670,1
171101.spr0673,0
171101.spr0696,0
171101.spr0711,0
171101.spr0735,0
171101.spr0736,0
171101.spr0743,0
171101.spr0749,0
171101.spr0755,1
171101.spr0764,0
171101.spr0771,0
171101.spr0773,0
171101.spr0776,0
171101.spr0828,0
171101.spr0835,0
171101.spr0838,0
171101.spr0845,1
171101.spr0884,0
171101.spr0896,0
171101.spr0922,0
171101.spr0948,0
171101.spr0954,0
171101.spr1002,0
171101.spr1005,0
171101.spr1006,0
171101.spr1042,0
171101.spr1044,0
171101.spr1053,0
171101.spr1054,0
171101.spr1055,0
171101.spr1092,0
171101.spr1110,0
171101.spr1111,1
171101.spr1115,0
171101.spr1122,0
171101.spr1144,0
171101.spr1154,0
171101.spr1181,0
171101.spr1205,0
171101.spr1207,0
171101.spr1220,0
171101.spr1262,0
171101.spr1271,0
171101.spr1281,0
171101.spr1311,0
171101.spr1316,0
171101.spr1332,0
171101.spr1336,0
171101.spr1345,0
171101.spr1369,0
171101.spr1373,1
171101.spr1375,0
171101.spr1395,0
171101.spr1422,0
171101.spr1435,0
171101.spr1440,0
171101.spr1467,0
171101.spr1499,0
171101.spr1513,0
171101.spr1562,0
171101.spr1577,0
171101.spr1616,0
171101.spr1639,0
171101.spr1660,0
171101.spr1671,1
171101.spr1677,0
171101.spr1710,0
171101.spr1726,0
171101.spr1759,0
171101.spr1794,0
171101.spr1804,1
171101.spr1813,0
171101.spr1815,0
171101.spr1820,0
171101.spr1824,0
171101.spr1841,0
171101.spr1863,0
171101.spr1902,0
171101.spr1910,1
171101.spr1994,0
171101.spr2010,0
171101.spr2029,0
171101.spr0070,0
171101.spr0076,0
171101.spr0138,0
171101.spr0169,0
171101.spr0175,0
171101.spr0176,0
171101.spr0189,0
171101.spr0259,0
171101.spr0265,0
171101.spr0332,0
171101.spr0368,0
171101.spr0436,0
171101.spr0479,0
171101.spr0520,0
171101.spr0610,0
171101.spr0635,0
171101.spr0832,0
171101.spr0868,0
171101.spr0882,1
171101.spr0923,0
171101.spr0925,0
171101.spr0927,0
171101.spr1013,0
171101.spr1045,0
171101.spr1114,0
171101.spr1128,0
171101.spr1167,0
171101.spr1189,0
171101.spr1226,0
171101.spr1272,0
171101.spr1289,0
171101.spr1391,0
171101.spr1394,0
171101.spr1396,0
171101.spr1443,0
171101.spr1444,0
171101.spr1463,0
171101.spr1496,0
171101.spr1582,0
171101.spr1597,0
171101.spr1606,0
171101.spr1608,0
171101.spr1625,0
171101.spr1734,0
171101.spr1735,0
171101.spr1736,0
171101.spr1738,0
171101.spr1739,0
171101.spr1770,0
171101.spr1796,0
171101.spr1882,1
171101.spr1884,0
171101.spr1949,0
171101.spr1970,0
171101.spr2001,0
171101.spr0051,0
171101.spr0056,0
171101.spr0078,0
171101.spr0100,0
