index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
401614.FTN_0001,0.117201166180758,0.0445861038474519,0.506743889099522,0.0007440205931117,6.241917206558433e+73,0.0007281495649142,930.4166666666716,0.5425170068027241,0.2810945273631841,776.0,67726.42288557214,59762.390783665134,9036740.0,7478708.820895523,2319767.0
401614.FTN_0002,0.1376093294460641,0.0475903160223578,0.5193193348768078,0.0019795135915948,7.111302007608518e+73,0.0019164430076252,955.66666666667,0.5572400388726938,0.2341868012982329,1577.0,60503.63559322034,56867.528542729946,9610512.0,7068325.334745763,2375760.0
401614.FTN_0020,0.105539358600583,0.039025999500177,0.5014965411354736,0.0007731408330013,4.78217554437148e+73,0.0007575755815037,918.0833333333388,0.5353255587949498,0.2717004297114794,676.0,31594.25,41200.25041617999,997478.0,3743701.888888889,74290.0
401614.FTN_0058,0.0384839650145772,0.007877022099331,0.4604885381792722,0.0005818512752907,1.948169805000495e+72,0.0006551011267439,829.8333333333456,0.4838678328474318,0.1403263403263403,1239.0,35202.58620689655,43249.76855083191,899626.0,4234220.344827586,64063.0
401614.FTN_0062,0.075801749271137,0.0229674950397308,0.4903263838698006,0.0005632125342142,1.65624639560819e+73,0.0005591794264019,888.08333333334,0.517832847424688,0.2353011329755515,895.0,38178.985074626864,49342.2656938719,2370613.0,5212000.253731343,101918.0
401614.FTN_0073,0.1317784256559766,0.0453031605332852,0.5102523507037631,0.0015926667022472,6.444300256192932e+73,0.0015377468808679,942.6666666666716,0.5496598639455812,0.2357915437561455,1608.0,4257.666666666667,13811.69647696477,8035.0,432377.6666666667,3074.0
401614.FTN_0074,0.0682215743440233,0.0201313582404346,0.4818244198515921,0.0004766560513463,1.2724921357197513e+73,0.0004866232680942,873.8333333333416,0.5095238095238143,0.207928087238432,923.0,4172.0,13840.252032520324,8035.0,432377.6666666667,3074.0
401614.FTN_0075,0.0594752186588921,0.0173364411860381,0.4772123617786883,0.0006421630120236,9.437253888093e+72,0.000676135164872,863.0833333333424,0.5032555879494708,0.2261696757911085,973.0,33003.756097560974,44326.40362361813,1281063.0,4265651.097560976,40896.0
401614.FTN_0076,0.1049562682215743,0.0414590622215787,0.4940420603433113,0.0006342689602067,5.3973317389397467e+73,0.0006174161867564,909.0833333333408,0.5300777453838722,0.3569832402234636,934.0,4259.333333333333,13811.140921409213,8035.0,432377.6666666667,3074.0
401614.FTN_0079,0.0874635568513119,0.028934571237706,0.493898108694027,0.0009055881703267,2.6286906060676118e+73,0.0009028718372832,899.0000000000064,0.5241982507288667,0.2557494407158837,1065.0,1326.0,1124.0,0.0,0.0,1787.0
401614.FTN_0098,0.0810495626822157,0.0253952736631091,0.4920343422461251,0.0005779487963349,2.024934579637691e+73,0.0005682088067681,893.1666666666731,0.520796890184649,0.2079032426232926,605.0,1124.0,1225.0,0.0,0.0,1787.0
401614.FTN_0104,0.0338192419825072,0.0082895277482661,0.4591165517437435,0.0001682476132157,2.157495356039723e+72,0.0001787073774673,825.2500000000125,0.4811953352769752,0.1766485178463399,0.0,1124.0,1225.0,0.0,0.0,1787.0
401614.FTN_0106,0.0997084548104956,0.042623846472091,0.4910365901036793,0.0003185848688052,5.704874119503043e+73,0.0003092783018681,902.6666666666746,0.526336248785233,0.4132782937736498,266.0,22110.548387096773,40956.55603333419,654771.0,2994520.483870968,19586.0
401614.FTN_0107,0.1551020408163265,0.0576185660072008,0.519160278418959,0.0014016364259463,1.0424131547310788e+74,0.0013506340146003,965.4166666666712,0.5629251700680299,0.2585614980848347,1642.0,27515.46153846154,39547.06251757828,684379.0,3294434.5,19185.0
401614.FTN_0121,0.0553935860058309,0.0150170651550928,0.4768096509248666,0.0004219937977794,7.080746143920984e+72,0.0004392413755896,860.5000000000086,0.5017492711370313,0.1941769316909294,1156.0,23292.6875,40901.62499862008,347541.0,3138893.0625,15412.0
401614.FTN_0122,0.1877551020408163,0.0676195206621438,0.5335405442360406,0.0026520100290105,1.4356929864287294e+74,0.0025291950140225,998.66666666667,0.5823129251700699,0.2487180975600317,1705.0,8829.25,30723.0215786118,24442.0,1039348.0,6594.0
401614.FTN_0123,0.0495626822157434,0.0134477140157393,0.4799145835328145,0.0004117344792562,5.678019710730413e+72,0.0004353652138028,860.6666666666744,0.5018464528668655,0.1812324929971988,556.0,49973.38888888889,48410.29322331027,2470701.0,5704019.12962963,120817.0
401614.FTN_0126,0.078134110787172,0.0252640787146043,0.4849952243313021,0.0005112766377418,2.0040748133395922e+73,0.0004977451618748,883.0833333333416,0.5149173955296452,0.2523846930759735,976.0,41295.68965517241,48029.7472322874,1142110.0,5049577.931034483,31554.0
401614.FTN_0150,0.073469387755102,0.0196227898946332,0.4882080383173677,0.0010450602847438,1.2089820910647082e+73,0.0010490059797316,884.250000000007,0.515597667638488,0.1756190476190476,1364.0,58619.68281938326,56059.80923272792,9055963.0,7015456.757709251,2167279.0
401614.FTN_0164,0.1510204081632653,0.0575513655679317,0.5161566105474729,0.0011351435294765,1.0399859486528063e+74,0.0010878901205161,960.083333333338,0.5598153547133167,0.2773038819550447,1571.0,65778.39779005524,58641.22774175696,8400301.0,7352225.215469614,1781184.0
