index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
158879.SA0001,0.0897138437741686,0.0399198566713496,0.4906918010435255,0.0010711301775525,7.432216795980856e+79,0.0010387686485586,1351.416666666645,0.522589584944565,0.2249589490968801,2222.0,67415.58189655172,59420.97055907876,10769114.0,8471425.534482758,2471512.0
158879.SA0002,0.1059551430781129,0.04656034811998,0.4952661274078854,0.0009515354938218,1.0110296927557329e+80,0.0008967033148404,1373.8333333333128,0.5312580562000436,0.2194861099970589,2434.0,65536.90145985401,59098.54379114139,12115294.0,8710973.182481753,2972643.0
158879.SA0003,0.0232018561484918,0.0093741697117969,0.4440406216303678,7.783243462142618e-05,4.098306837801052e+78,8.272555810771224e-05,1204.9999999999638,0.4659706109821979,0.2141242937853107,0.0,61944.71666666667,57958.78637554229,3390950.0,7867351.4,171076.0
158879.SA0004,0.0696055684454756,0.0274818543001695,0.4828868187887146,0.0005437661113478,3.522177879420066e+79,0.0005359955599166,1320.58333333331,0.510666408868256,0.2031036623215394,1102.0,59645.3,57363.801583339184,8419388.0,8226023.161111111,1187887.0
158879.SA0005,0.1063418406805877,0.0466934122423091,0.498753234895991,0.0009321344327882,1.016816167451408e+80,0.0008791273195858,1380.1666666666488,0.5337071410157188,0.2152090245520902,2392.0,65228.58909090909,58798.79772461022,12266844.0,8748562.290909091,2877464.0
158879.SA0006,0.1365042536736272,0.0613421160270696,0.5097192264687591,0.0019419074936469,1.754902540851852e+80,0.0018331420077342,1424.4999999999843,0.5508507347254388,0.2148306721607004,2566.0,67326.40226628895,59675.26984840849,14051543.0,8753423.915014165,4913366.0
158879.SA0009,0.1423047177107502,0.0591558477917066,0.5099230733899625,0.0022806593690474,1.632032446485354e+80,0.0021886036349932,1429.5833333333164,0.5528164475380187,0.1814802748489515,2573.0,50273.42056074766,53210.07688389915,8841191.0,7183501.056074766,983963.0
158879.SA0014,0.1191028615622583,0.0568715807739224,0.5011053822014545,0.0012907606708207,1.5084821816713664e+80,0.0012348926117852,1394.4999999999802,0.5392498066511912,0.2565252337239307,2509.0,44555.33653846154,49805.8765396837,4060230.0,6185700.519230769,302957.0
158879.SA0015,0.1047950502706883,0.0453228227701749,0.4970035646118109,0.0013196869989418,9.579949193452926e+79,0.0012514362447932,1375.583333333314,0.5319347770043751,0.207516741834085,2419.0,62394.47282608696,58368.01012548744,14280897.0,8213413.421195652,4391803.0
158879.SA0023,0.0610982211910286,0.0224730773027777,0.4787169682791818,0.0007309370841343,2.3552757325722825e+79,0.0007351978812817,1305.4166666666413,0.5048014952307197,0.1689107473998226,1278.0,38090.87951807229,46124.98328489412,2871513.0,4994506.614457832,155066.0
158879.SA0027,0.008507347254447,0.0019168359423044,0.4019743521474151,0.0002273320383771,1.7133960567141664e+77,0.0002304908643311,1093.5000000000232,0.4228538283062735,0.2251082251082251,651.0,51617.693333333336,52427.50011500045,3522834.0,6767511.373333333,184768.0
158879.SA0028,0.0096674400618716,0.0020361426347119,0.4073031927844117,0.0002703684440999,1.9333101103257e+77,0.0002753890779608,1107.3333333333487,0.428203145140506,0.2,753.0,42082.58441558442,47060.98886266053,2921341.0,5459943.961038961,169006.0
158879.SA0120,0.025522041763341,0.008863361952468,0.4378649193034343,0.0001859600197971,3.663859410991762e+78,0.0001905192032382,1193.749999999971,0.4616202629543584,0.2447552447552447,667.0,49711.09090909091,52486.29838711178,5210182.0,6705577.578512397,419592.0
158879.SA0125,0.0305491105955143,0.0048924399171325,0.4500750600111546,0.0003687814556368,1.1160156115349942e+78,0.0004160040095413,1223.3333333332896,0.4730600670275675,0.2005842259006816,1596.0,72103.14935064936,62412.97547146429,11862706.0,8867041.811688311,5232237.0
158879.SA0348,0.051430781129157,0.0202736398083613,0.4698959443565877,0.0007831775956587,1.9168719458249802e+79,0.0008119464416314,1281.0833333333037,0.4953918535704963,0.1925267714741399,1147.0,64570.15867158672,58681.67946432562,12252929.0,8658608.140221402,2663676.0
158879.SA0350,0.0359628770301624,0.0105782601801774,0.4589858333375093,0.0002447412158266,5.218477175117082e+78,0.0002489584597537,1246.7499999999643,0.4821152358855237,0.1531089294062646,1290.0,63048.53795379538,57316.17677080685,12876481.0,8241512.330033003,3160014.0
158879.SA0351,0.119876256767208,0.0551897552276193,0.502685844672423,0.0013885464647468,1.420552223403552e+80,0.0013158962891385,1398.416666666649,0.5407643722608851,0.2275394091241256,2503.0,55945.7131147541,53444.07189212308,5689014.0,7293752.516393443,588470.0
158879.SA0391,0.0262954369682907,0.0067007521584396,0.4494404811461406,0.0014516152997691,2.0938465652161705e+78,0.0013995565760412,1218.9999999999577,0.4713843774168436,0.1518876207199297,1101.0,53270.77202072539,52582.070768718346,8273982.0,6958941.7202072535,1033147.0
158879.SA0392,0.0262954369682907,0.0042130784039199,0.4492821159307967,0.0012465044231562,8.275397998772061e+77,0.0013446157441947,1217.999999999957,0.4709976798143685,0.1347673397717295,1643.0,42395.958974358975,44088.524311403206,5634594.0,4845534.933333334,1347324.0
158879.SA0423,0.0344160866202629,0.0088819074365227,0.4619792192071018,0.0003041386229046,3.6785722665799492e+78,0.0003175116001217,1250.916666666633,0.4837264758958364,0.1297242083758937,675.0,42520.85204081632,44141.75071374032,5811599.0,4845149.193877551,1294098.0
158879.SA0433,0.0204949729311678,0.0038391301800567,0.432591228163393,0.0001093770614188,6.873023498163865e+77,0.0001187842267643,1177.9166666666451,0.455497550915176,0.1037735849056603,896.0,53234.17796610169,53211.95991038317,5525927.0,7358089.254237288,395276.0
158879.SA0436,0.0904872389791183,0.04188603370592,0.4885297490465904,0.0009886566017255,8.182227009858573e+79,0.0009351665934412,1348.8333333333107,0.5215906161381713,0.2311727376105058,2018.0,45143.141304347824,46793.26161319789,3756615.0,5655592.760869565,210873.0
158879.SA0438,0.082753286929621,0.0374626947631341,0.4875024450436249,0.0005816988517069,6.54529567109802e+79,0.0005662102700547,1340.083333333311,0.5182070121165162,0.2321969198367776,1332.0,56259.012658227846,54971.76961580757,7449842.0,7740155.582278481,743994.0
158879.SA0444,0.0425367362722351,0.0106989925963589,0.4619792192071018,0.0003128632412517,5.3376942869058e+78,0.0003238938309377,1258.0833333332985,0.4864978087135725,0.1738115095913261,1491.0,39029.66071428572,41702.53862489173,3264025.0,4260704.535714285,568150.0
158879.SA0447,0.0966744006187161,0.0390511206400036,0.4873161265093067,0.0008798052571193,7.112080013443602e+79,0.0008531016945176,1351.9166666666415,0.5227829337458011,0.1824899598393574,2416.0,22693.6,35413.59196658127,630913.0,2504955.7333333334,29291.0
