index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
209261.t0001,0.0006997900629811,0.0003563652159763,0.3364380553733834,0.0,1.237279937786487e+91,0.0,1484.7761904761485,0.3463438746153838,1.0,0.0,82563.33333333333,70332.64095859032,239856.0,14933970.333333334,4839.0
209261.t0002,0.0867739678096571,0.0373946844238791,0.4911267201068097,0.0009355787389714,1.3622898267744902e+95,0.0008828881777804,2237.6166666667154,0.5219539693647613,0.1418572298061038,4223.0,70511.93548387097,68942.25971287955,19651594.0,12669378.465053763,3347088.0
209261.t0003,0.0475857242827151,0.0202245135090482,0.4741817995546867,0.0003506989431886,3.984736136473524e+94,0.000355666840233,2130.8666666666745,0.4970531062903377,0.1557519559547957,2226.0,70577.52450980392,68652.5637116753,12105182.0,12585086.465686277,1177227.0
209261.t0004,0.053417308140891,0.0227885913053428,0.4756250312746705,0.0004367316948594,5.059482584439749e+94,0.0004350210230133,2143.3666666666827,0.4999688982194276,0.1561709951735233,3304.0,69908.46288209606,68412.91582555519,13045135.0,12362345.17467249,1517221.0
209261.t0012,0.1233963144390016,0.0589474630325203,0.5060289820625572,0.0021516222559251,3.385312777879018e+95,0.0019762476626543,2331.866666666708,0.5439390405100811,0.1619479291974566,4288.0,55913.29787234042,64749.665993187766,4968775.0,10696844.29787234,154793.0
209261.t0029,0.0214602285980872,0.0054762698381306,0.4589654794340914,0.0002642926114075,2.920372860280624e+93,0.0002800380032489,2044.4499999999528,0.4768952647538941,0.110606784519828,656.0,56080.46875,64021.41175193422,3425227.0,10409024.46875,90322.0
209261.t0047,0.0704455330067646,0.0350202034739937,0.4792990630963992,0.0005972800684441,1.1949216684143652e+95,0.0005782962158802,2179.3666666667,0.5083663789752065,0.1790279641812061,3670.0,66930.77470355731,64573.63940974024,13620927.0,11386479.881422926,1695347.0
209261.t0066,0.0676463727548402,0.0294662201799031,0.4821471434621874,0.0006899242985361,8.459304988039271e+94,0.0006704607592419,2183.616666666708,0.5093577482310983,0.1491468798472736,3955.0,59879.55151515152,63106.44147516146,8811750.0,10579128.757575758,558395.0
209261.t0095,0.0648472125029158,0.0302924438757248,0.4812672125513405,0.0003306774803697,8.938437185285167e+94,0.0003217661833214,2177.3666666667064,0.5078998522665532,0.1724281224839622,1845.0,44380.645161290326,57541.44915805484,2618909.0,7556706.467741935,74762.0
209261.t0096,0.093072078376487,0.0370418992075579,0.4929053332286918,0.0008457223861505,1.335985693873297e+95,0.0008227731727136,2252.200000000048,0.5253557266153634,0.1550736136824473,4256.0,59155.23529411765,58918.27117212056,7987668.0,7991973.064705882,1058280.0
209261.t0099,0.0524842547235829,0.0208237108602198,0.4813770282301884,0.0004861135379272,4.223882871462736e+94,0.0004904700729982,2159.950000000024,0.5038371821786889,0.1307936507936508,3169.0,63516.28571428572,61849.08073721456,431981.0,10461771.714285716,7473.0
209261.t0110,0.0419874037788663,0.0152178790399726,0.4709531925926556,0.0003311382984793,2.2560773022849813e+94,0.0003337835807757,2113.0333333333347,0.4928932431381687,0.1412166356300434,3493.0,79251.45368620037,71159.55373292568,25334374.0,13265509.385633271,8384166.0
209261.t0116,0.0811756473058082,0.0350167900118533,0.4877768384320927,0.0010070323066742,1.1946583589075676e+95,0.0009674807509478,2219.783333333382,0.5177941062125971,0.1548908542846732,4167.0,72654.08517350157,70188.04973981155,17569388.0,13105723.9148265,2779169.0
209261.t0117,0.0541170982038721,0.023192490802781,0.4740752418469216,0.0004300714652888,5.2405525482376365e+94,0.0004279656862188,2139.9500000000176,0.4991719150921425,0.1829004329004329,3021.0,41644.78082191781,51705.57548526896,2803610.0,6124571.05479452,126698.0
209261.t0120,0.0426871938418474,0.016246256293346,0.4636050601513682,0.000156367823526,2.5714944145199082e+94,0.000149820611988,2091.366666666652,0.4878392037944102,0.1816489521407554,1771.0,61298.333333333336,59578.948827125074,358233.0,9569324.666666666,5613.0
209261.t0121,0.0338231863774201,0.0127435184112984,0.4611223663866232,0.0001297545803447,1.5820417205153889e+94,0.0001289398478354,2069.866666666639,0.4828240416763754,0.1796934865900383,503.0,41801.3064516129,49937.78558004114,4255829.0,5153055.556451613,480562.0
209261.t0125,0.0429204571961744,0.014778728898916,0.4718485408675466,0.0002807214586141,2.1266391128616004e+94,0.0002882284585257,2117.033333333333,0.4938262965554776,0.1706462342599192,2669.0,58463.02209944752,58386.81397958948,8441954.0,8323095.17679558,1094780.0
