index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
85962.HP0001,0.129936305732484,0.0422411726087351,0.5215392958540243,0.0011773509161895,1.8838937084489358e+74,0.0011456872288722,873.9166666666691,0.5566348195329103,0.2696319907273254,1070.0,63080.3137254902,60087.45694576096,8950398.0,7714870.75490196,1990784.0
85962.HP0002,0.0891719745222929,0.0274691839111228,0.5017700581698691,0.0004211858355062,7.96647517461339e+73,0.0004220172207285,833.0000000000044,0.5305732484076461,0.2443987667009249,726.0,62084.97142857143,59210.90631211472,6941361.0,7362213.321428572,898144.0
85962.HP0003,0.1203821656050955,0.0352308847632643,0.5158554131713351,0.0007949182775992,1.3104454139479676e+74,0.0007838225025555,863.4166666666698,0.5499469214437387,0.2457503095800968,1232.0,58555.31216931217,58064.870068264434,8036418.0,7166414.740740741,1544916.0
85962.HP0004,0.0656050955414012,0.0132649663651594,0.4936821084332499,0.0005600938024862,1.8576227531795748e+73,0.0005745763960814,812.4166666666714,0.5174628450106187,0.1814201408718827,995.0,45953.61165048544,52667.67738249453,3967521.0,5615581.300970874,400525.0
85962.HP0005,0.1222929936305732,0.0403055271632893,0.5158554131713351,0.0006750059560009,1.7151824146892332e+74,0.0006601983448043,864.3333333333367,0.5505307855626348,0.2769960732984293,606.0,63278.520833333336,60190.029619503744,8623544.0,7780471.723958333,1793273.0
85962.HP0006,0.0923566878980891,0.0266638031039193,0.5045252555177011,0.0004018808220296,7.506082204277634e+73,0.000393665710819,837.500000000004,0.5334394904458624,0.2409003831417624,368.0,57111.855172413794,57695.1870879342,6572413.0,7320606.124137931,877635.0
85962.HP0050,0.0171974522292993,0.0031116372191117,0.4446371167329355,8.2311353741933e-05,1.0221916246781e+72,0.0001108435912866,728.7500000000152,0.4641719745223027,0.2222222222222222,257.0,43497.91129032258,48354.86795211255,4431352.0,4664098.645161291,498935.0
85962.HP0059,0.0292993630573248,0.0043286531599404,0.4673878489176548,0.0004348495566124,1.978132413837803e+72,0.0005286723540985,763.5000000000095,0.4863057324840825,0.1497584541062802,815.0,63722.627296587925,60053.69597013647,12161388.0,7182525.874015748,6127482.0
85962.HP0083,0.1636942675159235,0.061932454592716,0.5284202270239522,0.0010728512326679,4.049921116956797e+74,0.0010419785200624,898.0833333333363,0.5720276008492589,0.3622020914396887,1099.0,61489.41666666666,58893.863198143015,9518966.0,6815473.7894736845,2284398.0
85962.HP0088,0.1859872611464968,0.0561534127883513,0.5421763939891714,0.0028138865138909,3.329081531230459e+74,0.0027158379513526,922.2500000000016,0.587420382165606,0.2155768959186555,1542.0,65005.57251908397,60669.772826862296,10606502.0,7413667.809160305,3251478.0
85962.HP0090,0.1503184713375796,0.0499684010411969,0.5246927077873035,0.001408256527049,2.636278497375842e+74,0.0014052824395503,887.6666666666696,0.5653927813163501,0.2789397764154345,1425.0,58560.177083333336,57604.98960488352,4874098.0,7186722.0625,386080.0
85962.HP0109,0.2484076433121019,0.0764040384035185,0.5632925319447538,0.0062976056385515,6.163257052317217e+74,0.0059089810722826,972.9166666666678,0.6196921443736737,0.2227539384351723,1571.0,49999.458333333336,53095.16368104825,1111982.0,5730126.958333333,48758.0
85962.HP0116,0.1955414012738853,0.0585900568769366,0.5448239243400078,0.0033539929516353,3.624290911416907e+74,0.0031759805329671,929.5833333333348,0.5920912951167738,0.2136424602414255,1552.0,45679.82608695652,50080.49738051041,924383.0,4792429.0,70149.0
85962.HP0124,0.1458598726114649,0.0542479091647843,0.5239886585316345,0.0013574999741427,3.1072465121672507e+74,0.001253436655425,884.5833333333362,0.563428874734609,0.362177277254271,1129.0,38876.5,48077.37666034254,1878852.0,4131815.183333333,240199.0
85962.HP0125,0.0847133757961783,0.0346439117186216,0.4930587724377533,0.000441993442547,1.267311290628258e+74,0.0004395248127993,821.5833333333395,0.5233014861995793,0.5274550011392116,678.0,47974.06593406593,50203.79477755375,3539742.0,5046373.098901099,431807.0
85962.HP0153,0.1968152866242038,0.0622040575493183,0.5457757481071986,0.0028678603880551,4.0852623954624143e+74,0.0027456171885741,931.0833333333348,0.5930467091295125,0.2374437859874753,1554.0,44526.177777777775,48587.92209981616,1809642.0,4656728.088888889,104769.0
85962.HP0157,0.0936305732484076,0.029483113982038,0.5063242110479101,0.0006697779830149,9.177625288681723e+73,0.0006755842360303,839.9166666666704,0.534978768577497,0.2587829652408909,928.0,52302.48181818182,53385.37963588922,3540044.0,5475857.154545454,1127097.0
85962.HP0163,0.0942675159235668,0.0214889728950448,0.5058323157651563,0.0011476080485105,4.875034403550528e+73,0.0011551615712471,839.7500000000039,0.5348726114649706,0.170711527854385,1287.0,54354.4699453552,55544.99512718456,7488199.0,6607352.180327869,1255872.0
85962.HP0175,0.0999999999999999,0.0255037645982019,0.5126387236897941,0.0009433837159928,6.866847133942564e+73,0.0009478145837865,849.583333333336,0.5411358811040357,0.19973869018455,1118.0,49062.87301587302,50776.99711475332,2841589.0,5527997.047619048,136011.0
85962.HP0177,0.1847133757961783,0.0673473499511338,0.5373272071148272,0.0013083663182579,4.788980042820113e+74,0.0012634347094244,917.2500000000024,0.5842356687898105,0.3208209044266794,1538.0,41467.51612903226,48006.9169650529,2189227.0,4412592.564516129,204234.0
85962.HP0183,0.2095541401273885,0.0672909805690654,0.5482661253361891,0.0024853566442745,4.78072146685839e+74,0.0023866436383314,939.9166666666684,0.5986730360934194,0.2438839054044035,1564.0,54623.333333333336,45539.43446646349,317414.0,5086276.666666667,6517.0
85962.HP0197,0.1668789808917197,0.0512742666768931,0.5338380694062893,0.0016961562979897,2.775690077220531e+74,0.00165994288688,904.750000000002,0.5762738853503198,0.2281887046298733,1521.0,17355.666666666668,48384.57415941287,45470.0,1782743.3333333333,4330.0
