index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
211586.SO_0001,0.0328798185941043,0.011462071564243,0.465178356582394,0.0004944564027643,1.8764059314652044e+105,0.0004545551168798,2146.5333333333374,0.4867422524565397,0.1352490421455938,2283.0,68877.68965517242,70049.79125418523,8902301.0,13381440.08275862,563387.0
211586.SO_0002,0.0183673469387755,0.0043348066895264,0.4552367919537009,4.859983227951445e-05,2.682734043707325e+104,5.000001130821773e-05,2091.249999999967,0.4742063492063397,0.1212962962962962,818.0,55656.43209876544,62595.31377573781,4265263.0,10838229.061728396,131277.0
211586.SO_0003,0.0727891156462585,0.0334158176507362,0.4851329394849887,0.0004165557219741,1.5949632613139716e+106,0.0004017410536708,2268.91666666672,0.5144935752078778,0.1955023364485981,3636.0,84216.81619937695,75696.63603266033,20392684.0,16393154.37694704,3367769.0
211586.SO_0004,0.0877551020408163,0.0399354441484228,0.4888622368139175,0.0005443925737933,2.2780688449959802e+106,0.0005379287256135,2302.4166666667325,0.5220899470899638,0.1949096946084535,4199.0,83469.09043927648,76635.71836851545,21812081.0,16077778.452196382,5306157.0
211586.SO_0005,0.0317460317460317,0.0130905534442543,0.4610725478240751,7.07624488315628e-05,2.4477240076825773e+105,6.958695794976055e-05,2130.783333333324,0.4831708238851073,0.1969167523124357,616.0,75503.99285714286,75473.73653762203,9216486.0,15352091.814285714,697694.0
211586.SO_0006,0.0523809523809523,0.0254776109847124,0.4732047274497706,0.000187905875839,9.272162004740554e+105,0.0001853991987525,2201.0833333333658,0.4991118669690211,0.2685111989459816,572.0,89823.23376623377,79667.8075861502,14697018.0,16415004.83116883,3060252.0
211586.SO_0007,0.0528344671201814,0.0287186779342129,0.4715266965013672,0.0001090030647694,1.1781702579112138e+106,0.0001053140254746,2196.250000000032,0.498015873015883,0.3441246115139855,847.0,99477.85836909871,82132.82687503666,14828485.0,17677265.450643778,4224030.0
211586.SO_0008,0.0773242630385487,0.0366609341059316,0.4868553686499193,0.0004049019126393,1.9198057215934097e+106,0.0003920590634627,2280.7500000000546,0.5171768707483159,0.210798688977057,3463.0,89894.41935483871,77092.74110817656,21534885.0,16586652.941348974,4613334.0
211586.SO_0009,0.0884353741496598,0.0398348982829626,0.4916006540042262,0.0006354227342737,2.266549071149255e+106,0.0006194558703702,2311.75000000006,0.5242063492063642,0.1834420934678004,4140.0,83822.19743589744,75049.445376058,23298581.0,16246198.348717948,4764888.0
211586.SO_0010,0.0603174603174603,0.0253898835792551,0.4820419024103837,0.0003989686534884,9.207402254155392e+105,0.0003869639884911,2240.750000000048,0.5081065759637359,0.1745495815009221,1997.0,80531.4962406015,72607.12971365906,17242486.0,15809417.819548871,2129465.0
211586.SO_0011,0.092063492063492,0.0439631611498032,0.4914354841126355,0.0005421239001704,2.760727660798883e+106,0.0005185592649967,2316.416666666728,0.5252645502645661,0.2060572888159095,4071.0,87967.45320197045,76495.92632198877,23922616.0,16834526.539408866,5956366.0
211586.SO_0073,0.0426303854875283,0.011164350190159,0.4711722793559243,0.0002843985397977,1.7795263014518599e+105,0.0002794374319697,2180.000000000028,0.4943310657596453,0.1199795198543634,3230.0,80860.47340425532,71393.09687592088,12964735.0,14586707.611702127,1142622.0
211586.SO_0083,0.01859410430839,0.0059216003195683,0.451629007579428,0.0001921618012505,5.008167521474139e+104,0.0002002472263692,2079.283333333292,0.4714928193499495,0.1394158386028304,1629.0,65014.17021276596,64520.716821937465,10779863.0,11679905.664893618,745143.0
211586.SO_0129,0.0201814058956916,0.0060982691696831,0.4552367919537009,0.0001320569265869,5.3105956837452143e+104,0.0001476897788683,2093.866666666637,0.4747996976568314,0.1105720122574055,1559.0,73999.82938388626,73344.54463545608,13390607.0,15032891.232227487,1140596.0
211586.SO_0139,0.0272108843537415,0.0071954877430578,0.4615575299928183,0.0001805661376894,7.393617300518876e+104,0.0001938733002122,2126.1666666666592,0.4821239606953869,0.1217086834733893,2075.0,81463.52093023255,75479.4875442562,14406856.0,15606670.795348838,1583226.0
211586.SO_0224,0.1256235827664399,0.0585457449529829,0.5033295982612667,0.0010574851854252,4.895907402926142e+106,0.0010126009324867,2400.7500000000578,0.5443877551020546,0.1954028241100397,4404.0,72727.04379562044,70239.10747292668,8709943.0,13857346.737226278,646216.0
211586.SO_0274,0.0616780045351473,0.0237530460424053,0.4797231264503906,0.0004542883825481,8.058545656593662e+105,0.0004423504284257,2235.7500000000523,0.5069727891156645,0.1466789667896679,3635.0,62376.14406779661,65664.20605534232,12534473.0,11262271.47881356,1127960.0
211586.SO_0286,0.083219954648526,0.0375697813340248,0.4860464596413074,0.0005209058450667,2.0161263169268462e+106,0.0005100299518698,2286.9166666667334,0.51857520786094,0.1941603013653757,4105.0,55654.68907563025,61018.04120825091,6062112.0,10307540.68907563,294283.0
211586.SO_0289,0.0290249433106575,0.0106594652305352,0.462969765524554,0.0002136014159497,1.622853337294808e+105,0.0002204889969364,2134.249999999998,0.4839569160997724,0.1687992125984252,2104.0,58149.42424242424,66506.5550457056,5358769.0,11776223.16161616,212978.0
211586.SO_0406,0.1056689342403628,0.0482422115289289,0.4947601124863821,0.0007953789212731,3.3242777008064103e+106,0.0007597113399772,2346.416666666729,0.5320672713530015,0.1896257326134108,4371.0,69173.08163265306,68880.50735171988,10995382.0,13499168.00510204,1312367.0
211586.SO_0497,0.0414965986394557,0.0071782840387444,0.468656139874156,0.000311425229902,7.351592562962681e+104,0.000304625295629,2170.3333333333567,0.4921390778533693,0.152284873596349,3264.0,64483.2,67965.59732577998,12317626.0,11969128.873913044,1290553.0
211586.SO_0584,0.0501133786848072,0.0118062307501372,0.4769076663016762,0.0003308286006325,1.9900927933001489e+105,0.0003273089576874,2209.583333333376,0.5010393046107472,0.1436445907034142,3838.0,70780.86912751678,69023.63530999147,18035406.0,13559342.080536911,1565019.0
211586.SO_0611,0.0662131519274376,0.0268176414647412,0.481090608227357,0.000427839492503,1.0271701199756491e+106,0.0004296167420866,2244.6166666667245,0.508983371126248,0.1519794755919597,3648.0,68188.935828877,69461.18240509185,11424424.0,13846811.598930482,686246.0
211586.SO_0768,0.010657596371882,0.0015068592807405,0.4227386741466015,4.113104946628056e-05,3.240972908039715e+103,5.053335698650972e-05,1958.1666666665992,0.4440287226001257,0.1063829787234042,1576.0,73015.02234636871,69783.21272888989,11351531.0,14280323.966480449,883659.0
211586.SO_0799,0.0072562358276643,0.0021378392492032,0.4210350640608062,9.000154817904609e-06,6.5268834434691716e+103,9.669033134387412e-06,1948.4499999999257,0.4418253968253718,0.1169354838709677,0.0,54843.705882352944,64770.153915175295,3518761.0,10993722.647058824,115123.0
211586.SO_0811,0.0217687074829932,0.0061238380542505,0.4520011781666381,0.0001476194241384,5.355807173693072e+104,0.0001675318906262,2088.3333333333,0.4735449735449619,0.0925438596491228,1346.0,55639.88,63580.268431064746,3907349.0,10874638.333333334,143117.0
211586.SO_0818,0.0471655328798185,0.0187593022762662,0.4710205493389569,0.0002589486742942,5.02654579122753e+105,0.0002495063637472,2186.5833333333617,0.495823885109608,0.1794407283537718,1843.0,55871.32876712329,64515.15625024816,3809992.0,11067973.753424658,144861.0
211586.SO_0847,0.0317460317460317,0.007009554913696,0.4712228777536215,0.000380566448758,7.016086767715753e+104,0.0003885342848061,2164.450000000008,0.490804988662138,0.1283658787255909,2959.0,69405.53714285714,67872.31037211197,10621025.0,13670997.302857142,785189.0
211586.SO_0848,0.0467120181405895,0.0112895751793114,0.4743300656838961,0.0004115161377546,1.8201454717778503e+105,0.0004048641688013,2196.9500000000294,0.4981746031746146,0.1267819085957849,3906.0,78971.75568181818,72663.8596647494,12008793.0,15740987.460227272,970836.0
211586.SO_0858,0.0247165532879818,0.0063956575219202,0.4564680575930223,7.159373690832946e-05,5.841112626609139e+104,7.250920998267684e-05,2105.166666666644,0.4773620559334771,0.1439007815154604,1556.0,76770.48181818181,72879.76217125807,19592729.0,15248368.966666669,2918620.0
211586.SO_0897,0.054421768707483,0.0244590612694138,0.478102793380009,0.0006791427150201,8.544966110120323e+105,0.0006761816307392,2220.0000000000423,0.5034013605442333,0.2269177126917712,2391.0,82399.21585903084,75412.25100153226,25047993.0,15949428.024229076,6252404.0
211586.SO_1064,0.1136054421768707,0.042039091155102,0.5018903623060418,0.0014000308742696,2.52394810573604e+106,0.0013530357401418,2378.916666666718,0.5394368858654701,0.136375249500998,4393.0,79353.85657370518,73928.8125218527,16335432.0,15926908.25498008,1826464.0
211586.SO_1102,0.0467120181405895,0.0090684908931756,0.4788854564707763,0.0003406842800567,1.173519506554404e+105,0.0003340310724657,2210.916666666702,0.5013416477702344,0.123608808903623,3547.0,60047.11827956989,64548.51896655874,9825049.0,11309284.61827957,700402.0
211586.SO_1163,0.0446712018140589,0.0149155565618634,0.4752547858379425,0.0002951381533465,3.1770722931926794e+105,0.0002963388528403,2196.416666666702,0.4980536659108205,0.1352429296591733,2315.0,71580.02555910543,72248.76853263786,17798417.0,14217009.520766772,2349440.0
211586.SO_1170,0.0714285714285714,0.029770007489511,0.4821478340447998,0.0003523771860187,1.2658673758310207e+106,0.0003475447684119,2257.5833333333912,0.5119236583522483,0.1652613487008391,3947.0,71940.80434782608,68656.5510927761,11459168.0,13639662.69021739,915264.0
211586.SO_1201,0.0378684807256235,0.016066377824922,0.4659192437504484,0.0001185686774006,3.6869745385595016e+105,0.0001181358185692,2156.083333333348,0.4889077853363597,0.1862780463170045,867.0,83574.78034682081,73527.56315426434,12549277.0,15758130.797687862,977181.0
211586.SO_1207,0.083219954648526,0.044113831219908,0.4872337816613061,0.0003508510948242,2.7798106482101144e+106,0.0003352300318657,2289.150000000066,0.5190816326530794,0.2819940143833475,2722.0,79773.26058631921,74579.83369146854,19132111.0,15917791.54397394,2723718.0
211586.SO_1210,0.0337868480725623,0.0108848964266478,0.4650797496175647,0.0001538224229641,1.6919587611035435e+105,0.0001570728689745,2150.133333333344,0.4875585789871522,0.1136404861237076,2447.0,70924.11504424778,70595.01064293743,13795208.0,14302858.615044247,1152967.0
211586.SO_1251,0.0346938775510204,0.0095709662106656,0.4672090542633862,0.0001905051119262,1.3082005732985963e+105,0.0001954110744725,2155.7833333333474,0.488839758125476,0.1107671138630891,2822.0,55348.30281690141,62161.22958576501,7267184.0,10199869.28169014,313357.0
211586.SO_1288,0.0582766439909297,0.0305252924443891,0.4752547858379425,0.0001374035010972,1.3310376028891971e+106,0.0001347679946962,2216.333333333376,0.5025699168556451,0.304505107003891,1100.0,73795.72076372315,72420.0111819252,22961092.0,14978763.515513126,4044671.0
211586.SO_1294,0.028344671201814,0.0077712603271149,0.4649811844486302,0.0001405463112225,8.624148736912409e+104,0.0001437173207009,2138.499999999997,0.4849206349206355,0.0881290322580645,2472.0,59009.64122137405,61819.30121632869,6969287.0,10170319.908396946,401803.0
211586.SO_1325,0.0784580498866213,0.0264515910011124,0.4843832031837645,0.0007547655645767,9.993298729022824e+105,0.0007270276509389,2274.666666666734,0.5157974300831627,0.1225265979726899,4255.0,64087.96694214876,69601.91903269249,7211225.0,13339519.214876032,286213.0
