index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
471876.Spy49_0001,0.1519287833827893,0.0506650372462353,0.5187100770034295,0.0017006829418223,1.938226363558253e+82,0.0017078481570891,946.6666666666706,0.5618199802176087,0.3051164215686274,1411.0,70917.86328125,61972.38301370186,10639970.0,8310882.046875,3795859.0
471876.Spy49_0002,0.1614243323442136,0.0495299249977514,0.5211453355809105,0.0016153537481383,1.8523233164346995e+82,0.0015037497446383,954.4166666666708,0.5664193867457986,0.2636748426307792,1576.0,63773.22794117647,60439.92508920881,10726675.0,8022444.06617647,3359431.0
471876.Spy49_0003,0.0486646884272997,0.011280917443022,0.4716882003345634,0.0002097195688549,9.608730963462067e+80,0.0002132303022359,835.3333333333428,0.4957467853610343,0.2161999397771755,672.0,49271.57317073171,56795.16821224194,3513747.0,6690452.817073171,276000.0
471876.Spy49_0004,0.1667655786350148,0.0564158556948958,0.5224535133922211,0.0012539456140955,2.403220463186847e+82,0.0011900010065354,958.6666666666708,0.568941641938677,0.3097356380274529,1538.0,70625.90035587188,63420.09795972832,10813592.0,8422594.722419929,4559967.0
471876.Spy49_0005,0.1281899109792285,0.0410451171436192,0.5082598739868769,0.0012464385604563,1.2720638371480643e+82,0.001206381331793,922.3333333333384,0.5473788328387764,0.2772609819121447,1325.0,66220.11574074074,61019.57331944314,9871096.0,8149732.550925926,2247459.0
471876.Spy49_0006,0.1275964391691394,0.0419249140737792,0.505022549948744,0.0006792723205481,1.3271657371046094e+82,0.0006564467966494,918.4166666666724,0.5450544015825949,0.3022821125842208,880.0,67732.43720930233,61913.94064610741,9806641.0,8514766.106976744,2409524.0
471876.Spy49_0008,0.0427299703264094,0.0118105158020151,0.4652303289133861,0.0001061047225195,1.0532141207649164e+81,0.0001126878493207,823.9166666666775,0.4889713155291855,0.25,214.0,55225.51388888889,58756.858993015536,3523086.0,7603217.166666667,237003.0
471876.Spy49_0009,0.0813056379821958,0.0186973535822722,0.4875722832155224,0.0008162506724179,2.6396337904120447e+81,0.0008313885531842,872.7500000000073,0.5179525222551972,0.1813009875483039,1390.0,53947.56934306569,53816.56890806424,5985477.0,6126355.810218978,725119.0
471876.Spy49_0010,0.0451038575667655,0.0073276745727469,0.4753238216331741,0.0005578346107443,4.054143538067501e+80,0.00060842441249,837.8333333333416,0.4972304648862561,0.1575438596491228,986.0,37843.55263157895,47912.40339426218,2561576.0,4928059.947368421,169402.0
471876.Spy49_0011,0.1353115727002967,0.0393901793724391,0.5095040842047152,0.0013285603262672,1.1715420463400739e+82,0.0013125573904543,927.5833333333384,0.5504945598417439,0.2325527475075353,1523.0,60984.94298245614,59901.99118929621,9811619.0,7700248.995614035,2078323.0
