index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
511145.b0001,0.0079594790159189,0.0017063279784985,0.4284828441504754,1.7965793811501444e-05,2.096699227462724e+115,2.833288502925708e-05,1853.4166666666,0.4470373050329376,0.2613636363636363,760.0,73131.78787878787,82350.23550443558,2254887.0,14308784.212121213,84544.0
511145.b0002,0.0836951278340569,0.0270576628757603,0.5167643026299389,0.0003634644342612,5.273520204498908e+117,0.0003584900387942,2233.500000000005,0.5387120115774269,0.1731605337242424,3839.0,86832.81556195965,87507.70696125405,22882779.0,18768223.639769454,3679783.0
511145.b0003,0.0554751567776169,0.017140235121897,0.5069699192956714,0.000212278479527,2.1161488189964845e+117,0.0002133347650407,2168.6666666666742,0.5230744492683753,0.1698120372128346,2236.0,84296.34347826087,86230.65578594476,16130138.0,18189868.96086957,1664783.0
511145.b0004,0.072117703810902,0.024210392034106,0.5120414968506855,0.0003045498646926,4.221961122747912e+117,0.0003010399729882,2205.166666666675,0.531878115452649,0.1944513030010549,2877.0,93793.82274247492,87784.58567258088,21691600.0,19428034.14046823,3223403.0
511145.b0005,0.0658465991316932,0.010688129147666,0.5117886680656709,0.0002837695373358,8.219549577336989e+116,0.0002814487741447,2195.8333333333376,0.529626949670368,0.2137201034259857,2490.0,82799.78021978022,75499.22803638763,16325624.0,14815559.956043957,3188662.0
511145.b0006,0.0347322720694645,0.0086167925044356,0.4989770128776026,0.0001203466210956,5.347565872509935e+116,0.0001238096123078,2118.16666666667,0.5108940344106828,0.1006216006216006,398.0,72776.57638888889,80895.20739134461,9784979.0,15818764.743055556,365043.0
511145.b0007,0.021948866377231,0.0050668985001566,0.4857075913776945,7.665515354949157e-05,1.849058559250088e+116,8.185267847938741e-05,2062.6666666666533,0.4975076378839004,0.0991452991452991,834.0,69107.78021978022,78960.23806717091,6010668.0,14882779.681318682,150766.0
511145.b0073,0.0810419681620839,0.0294268195873069,0.5163781292813551,0.0003191841870964,6.237506983127594e+117,0.0003138139032631,2228.8333333333403,0.5375864286862866,0.2274520255863539,3328.0,93473.3692946058,87088.86332728351,17644388.0,18592072.86307054,2482208.0
511145.b0075,0.0612638687891944,0.0110393610889884,0.5115992102665351,0.0003010762642759,8.771152243205672e+116,0.0002985372062021,2189.000000000004,0.5279787747226267,0.18987893311755,2449.0,74157.56435643564,80653.97269854658,13242133.0,15688847.272277229,898690.0
511145.b0243,0.0911722141823444,0.0300632752995675,0.5204619633442129,0.0005115406418827,6.509914762690607e+117,0.0005014318613197,2253.333333333338,0.5434957388647712,0.1867710833228074,3861.0,69999.98181818181,78135.72570217388,3698263.0,14364248.909090908,83213.0
511145.b0273,0.0909310178485287,0.0297051529762581,0.5198094282848545,0.0005473043944706,6.355661355506496e+117,0.0005353851054057,2251.333333333339,0.54301334619714,0.197880805914555,3820.0,71029.9336734694,73771.33128582848,11739268.0,13504593.857142856,1118751.0
511145.b0294,0.0870718765074771,0.0205130236603094,0.5202007528230865,0.0008146337710538,3.029579507031117e+117,0.0007934944517079,2247.000000000005,0.5419681620839377,0.1475069252077562,3867.0,75651.66220735786,73871.96043097958,17204311.0,13731778.802675586,2754090.0
511145.b0343,0.0839363241678726,0.0231544630179041,0.5184444166562461,0.0006340518745217,3.861093397941981e+117,0.0006234829148848,2238.1666666666706,0.539837594468566,0.1601411110006956,3831.0,96664.71161048688,90939.01102230189,39197668.0,19470203.99875156,19254377.0
511145.b0411,0.0914134105161601,0.0247349643831037,0.5211816467630421,0.0007383347416236,4.405686036905953e+117,0.0007298105219822,2255.5000000000045,0.5440183309213715,0.1396043612402451,3877.0,93965.73195876287,88796.269223391,27415568.0,19500374.832474228,4583286.0
511145.b0423,0.0735648818137964,0.0242523468883989,0.5138820029747149,0.0003697964521491,4.2365444341086885e+117,0.0003669215036657,2212.000000000007,0.5335262904003889,0.1611087144089732,3325.0,64014.12883435583,70268.38105786708,8798958.0,11761286.349693252,840070.0
511145.b0855,0.034249879401833,0.0076124964204059,0.4935714285714285,0.0001253604815887,4.173101264523031e+116,0.0001289956680141,2102.333333333334,0.5070750924585989,0.1460393567076216,1949.0,66214.95804195805,72055.40076412159,8071955.0,12297764.468531469,720066.0
511145.b1265,0.0221900627110467,0.0072251901699926,0.4870198519910724,0.0001076702972384,3.7598898273788726e+116,0.0001173281921803,2066.833333333324,0.4985126226081338,0.298853320592451,973.0,91688.64545454546,82504.58536582015,9358322.0,18439486.8,379374.0
511145.b1597,0.0082006753497346,0.0012276636065385,0.4429013994231385,2.733388177489181e-05,1.0850967881960791e+115,5.727664936931457e-05,1906.333333333288,0.4598006110306922,0.1408199643493761,596.0,71236.68421052632,78270.11829652065,10112415.0,14909937.809210526,375529.0
511145.b1715,0.0091654606849975,0.0022487989835362,0.4543063773833005,2.7099949241026256e-05,3.642018937580013e+115,3.964115078219738e-05,1946.749999999957,0.4695489628557487,0.1891891891891892,412.0,48664.21568627451,66760.93639972707,2251207.0,8996514.078431373,122491.0
511145.b2011,0.0619874577906415,0.0181696869521716,0.5119782662385775,0.0003166224030419,2.3777456120267566e+117,0.0003149623366964,2191.0000000000045,0.528461167390258,0.1668895914396887,2992.0,55997.0,68483.40177738863,1259667.0,11085673.041666666,45106.0
511145.b2018,0.0082006753497346,0.0019159124240014,0.4354127284183995,9.410419765947451e-06,2.6436948970947787e+115,1.5336407740217177e-05,1879.4166666666108,0.4533084097121493,0.4385026737967914,338.0,113880.00536193028,97363.53297124676,24066298.0,22067825.20911528,9280352.0
511145.b2247,0.0262904003859141,0.0036943467144392,0.4929845422116528,0.0001403733456416,9.826369726517429e+115,0.000148221784521,2089.666666666666,0.5040199388969314,0.0934420659191301,1965.0,77562.0622406639,75437.09301330878,14075479.0,14382679.58921162,2356180.0
511145.b2598,0.0079594790159189,0.0017864494667833,0.4429960465861737,1.8892164651960392e-05,2.2983007792743846e+115,3.0809872534396144e-05,1906.249999999952,0.4597805113362076,0.1742424242424242,540.0,89544.94252873563,87057.1686904166,24549627.0,19327615.146551725,3359024.0
