index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
272560.BPSL0001,0.0420478536242083,0.0109454610480879,0.4884103818775335,0.0002654790550957,1.064658786768268e+118,0.0002671517830911,2874.5000000000614,0.5057178043631365,0.0802362786118631,4654.0,64127.65271966528,72341.33202611849,13939396.0,14773837.28870293,720078.0
272560.BPSL0002,0.0306122448979591,0.0081805080591622,0.4831424732902565,0.0001269440238897,5.945427602433832e+117,0.0001280783549602,2831.333333333398,0.4981233872859627,0.1039133612384559,2037.0,71447.19540229885,73403.35464697308,11379952.0,15364587.293103447,545609.0
272560.BPSL0003,0.0562983814215341,0.0178359415082512,0.4945732889043793,0.0003792512871156,2.8279465348138107e+118,0.0003771311005459,2925.416666666721,0.5146756978653634,0.0895180250783699,5263.0,69311.84375,74310.50043120167,19529730.0,16229582.321875,1362823.0
272560.BPSL0004,0.0561224489795918,0.0274263257501948,0.494486628086278,0.0002299561858902,6.688280211391714e+118,0.0002272965542883,2924.916666666719,0.5145877316443921,0.2119437708247077,3340.0,97236.9686520376,83832.96760210178,23307019.0,21059260.24137931,3896094.0
272560.BPSL0010,0.0738916256157635,0.0205632267611499,0.5007159663748028,0.0004641607692648,3.75465871870408e+118,0.0004577242800351,2981.5833333333862,0.5245572366877881,0.1982952608250937,5472.0,63752.16666666666,71296.61300998909,7189626.0,14142817.458333334,244282.0
272560.BPSL0076,0.046094299788881,0.0181504268438502,0.4923728843214496,0.0003078944402827,2.928380142805556e+118,0.0003056074536315,2897.416666666721,0.509749589490979,0.1339826270071071,3039.0,70927.00613496933,71929.83746312493,10368158.0,14645966.63190184,615991.0
272560.BPSL0118,0.0816326530612244,0.0339534996383299,0.5032608446702431,0.000556219367301,1.0249171320263553e+119,0.0005439401282506,3006.166666666717,0.5288822425522022,0.1361063528710806,5549.0,66756.66666666667,72824.59916521324,12829307.0,14420655.447488584,923512.0
272560.BPSL0125,0.0703729767769176,0.0312605569218965,0.4992101868898617,0.0004004020927816,8.688140465558134e+118,0.0003932604907164,2969.7500000000523,0.5224753694581377,0.1632581453634085,4846.0,87986.74860335195,79471.35211912011,13855939.0,19552111.8603352,973659.0
272560.BPSL0127,0.0661505981703026,0.023568436774911,0.4974063957853862,0.0003720218724781,4.937675110693998e+118,0.0003704901943853,2954.416666666721,0.51977773868169,0.1196737588652482,5419.0,81035.56603773584,77961.46552560826,11511519.0,18477625.433962263,710238.0
272560.BPSL0128,0.046094299788881,0.0149411196521185,0.487692938129852,0.0001821328724809,1.9842026473355063e+118,0.0001822915657425,2879.583333333396,0.5066121276096773,0.1479921616799742,4060.0,86166.70714285714,76255.81124506597,22831917.0,16777873.385714285,6754508.0
272560.BPSL0209,0.0559465165376495,0.0161284671079624,0.49635655377511,0.0004305518117925,2.311763525877525e+118,0.000434739819894,2931.0000000000523,0.5156579873328737,0.0986250818403666,5311.0,61194.90434782609,71069.31998182133,6367219.0,13610653.773913044,352696.0
272560.BPSL0220,0.0397607318789584,0.0109076600126215,0.4885794990457736,0.000195591949371,1.0573504372201455e+118,0.000194781257899,2870.75000000006,0.5050580577058524,0.0815732546705998,3730.0,76426.21171171172,72012.33067951062,14570576.0,14907957.306306306,1225930.0
272560.BPSL0243,0.0494370161857846,0.0137446503842375,0.4916437607122628,0.0003477973301335,1.6783101468838567e+118,0.0003487942000386,2900.750000000061,0.5103360309641211,0.1118200305033045,4912.0,61468.75813953488,69070.46636139062,11796331.0,13416357.711627906,738243.0
272560.BPSL0245,0.0529556650246305,0.0198944338056708,0.4939673002780305,0.0003200727251999,3.5170082403179925e+118,0.0003175042615671,2916.166666666722,0.5130483227773973,0.1361018826135105,3764.0,84447.85536159601,75635.14072225755,22908312.0,16359089.274314214,5537592.0
272560.BPSL0315,0.0344827586206896,0.0120748518265259,0.4842617222631297,0.0001188562548456,1.2959586160985678e+118,0.000119565219296,2843.666666666733,0.5002932207365839,0.119570905285191,942.0,75432.90942028986,73912.04123654567,16984789.0,15422027.380434783,1952419.0
272560.BPSL0318,0.0337790288529204,0.0091513301188183,0.484552744932759,0.0001207840929338,7.439498800466132e+117,0.0001218514983393,2843.3333333334,0.5002345765892696,0.1326352530541012,823.0,83327.66487935657,73931.01677083515,21806260.0,15673081.65683646,4694223.0
272560.BPSL0322,0.0255102040816326,0.0068912981062171,0.4774613292426001,0.0001005158418591,4.219292088453072e+117,0.0001026480745697,2799.500000000067,0.4925228712174687,0.1105363984674329,1778.0,90611.14925373136,75207.0329745434,17674426.0,16391446.686567163,3340867.0
272560.BPSL0329,0.0256861365235749,0.005919236904963,0.4833907479425126,0.0001212351648988,3.114127484438436e+117,0.0001244514390038,2823.00000000006,0.4966572836031093,0.0731223429381199,1253.0,89127.15963855422,76011.61145466876,20927350.0,16972705.03012048,4378427.0
272560.BPSL0380,0.0351864883884588,0.0096676699078488,0.4867256271970314,0.0001824061170334,8.307349015671102e+117,0.0001831134300517,2855.0000000000587,0.5022871217452617,0.1007537688442211,3254.0,53315.00602409639,65295.45856364215,7569856.0,12001685.38554217,660706.0
272560.BPSL0388,0.0557705840957072,0.0165325697612884,0.4950938923663839,0.0002948319464902,2.4274856399376453e+118,0.0002925020166144,2926.41666666672,0.5148516303073052,0.1656550732739687,3187.0,35177.666666666664,56220.06459334472,101380.0,7293046.333333333,2775.0
272560.BPSL0389,0.0346586910626319,0.0078757498917815,0.4870616476507401,0.0002039367563891,5.511503191773384e+117,0.0002076787798071,2854.7500000000623,0.5022431386347762,0.1083600953071584,3692.0,51733.76351351351,65728.49352019864,6991541.0,11968770.175675675,348467.0
272560.BPSL0392,0.0601688951442646,0.0168201919090399,0.4962692669459929,0.0003018800644451,2.512539220536689e+118,0.0003009577190352,2938.916666666721,0.517050785831584,0.1704481144209497,5031.0,63611.42424242424,68322.83829747909,7317742.0,13861199.416666666,555822.0
272560.BPSL0394,0.043103448275862,0.0107565612990399,0.4895117409346727,0.0002204137147051,1.027855073314696e+118,0.0002192184244582,2881.000000000058,0.5068613652357608,0.1158246905319504,4413.0,52730.96835443038,64260.56390856897,7457232.0,11054318.670886075,455431.0
272560.BPSL0407,0.0406403940886699,0.0125989281902901,0.4874402256651504,0.0001891971283759,1.4109103973619472e+118,0.000190626117371,2867.5000000000623,0.5044862772695411,0.1000564652738565,4199.0,64161.37037037037,70670.87862286186,9579485.0,13391024.061728396,426152.0
272560.BPSL0416,0.0376495425756509,0.0112212559273004,0.4863481579471587,0.0001881206172604,1.1193442527056554e+118,0.0001871031459025,2858.083333333395,0.5028295801079178,0.089772278530999,4183.0,60036.184,71278.29457889062,7026531.0,13506227.592,253638.0
272560.BPSL0426,0.0469739619985925,0.0104940203583199,0.4916009383308751,0.0003767497530315,9.784387244185284e+117,0.00037814327807,2896.33333333339,0.5095589960122087,0.0941398439920024,5082.0,66925.70588235294,71689.73173237583,10532650.0,13587977.88235294,1593564.0
272560.BPSL0427,0.0230471498944405,0.007682165345286,0.4739729906765852,3.653991808091068e-05,5.245792008657112e+117,3.6991092081048046e-05,2780.750000000063,0.4892241379310523,0.2321785085143863,988.0,71977.67307692308,74184.92597088234,17005716.0,15121030.375,2786693.0
272560.BPSL0429,0.0814567206192821,0.0227508859362479,0.5036650341760465,0.0006362028709358,4.596464658420322e+118,0.0006220531352123,3007.2500000000487,0.5290728360309729,0.1706263498920086,5569.0,65573.63392857143,71191.50801004612,10926618.0,13224121.09375,1923023.0
272560.BPSL0436,0.0511963406052076,0.017783837773203,0.4913869382706579,0.0002043423979996,2.8111914481322833e+118,0.0002040229784606,2903.5000000000587,0.5108198451794626,0.1237824386775684,4225.0,71517.37566137566,73083.67438801416,10811911.0,14618043.698412698,1381826.0
272560.BPSL0437,0.0601688951442646,0.0222606889479284,0.4953111340918628,0.000334424870287,4.4055894380006635e+118,0.000331097572923,2935.666666666721,0.5164790053952719,0.1154499151103565,5256.0,76058.07272727272,74455.34604236041,12431659.0,15537832.227272728,2191164.0
