index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
192222.Cj0001,0.1395923409512044,0.0423949102649339,0.5316912972085386,0.0007115018202758,7.359067953386201e+80,0.0007033776170752,917.0000000000013,0.56639901173564,0.2663913470993117,325.0,71738.36283185841,64928.25088457714,11105789.0,9152944.420353984,2585004.0
192222.Cj0002,0.1599752933909821,0.0429542592300206,0.5391275391275391,0.0016429062693691,7.554412334343414e+80,0.0016080656132336,935.0000000000008,0.5775169857937004,0.2102002334560474,1515.0,64181.76447876448,61904.95632995858,11710785.0,8391747.065637065,2498789.0
192222.Cj0003,0.1476219888820259,0.0454017785760867,0.5332674571805006,0.0010012556005992,8.440025623208233e+80,0.000978083715154,922.8333333333348,0.5700020588840857,0.2683801554094441,1030.0,71816.92050209205,64745.743196734125,11698855.0,9180472.71129707,2769622.0
192222.Cj0010c,0.1667696108709079,0.0452882990229799,0.5407481629926519,0.0015759258154361,8.39791982212645e+80,0.0015488250023171,940.1666666666677,0.5807082561251807,0.211620542475561,1545.0,39212.583333333336,52616.683546749024,896645.0,5278817.166666667,26177.0
192222.Cj0013,0.1284743668931439,0.0351674670587825,0.5280495759947815,0.0010121837896188,5.063562288622818e+80,0.0009848838106008,907.5000000000014,0.5605311920938859,0.2411278335191378,913.0,45336.01960784314,52952.94198883234,2053421.0,5590207.705882353,139833.0
192222.Cj0015c,0.0444718962322421,0.009945763622263,0.4963212752912324,0.0004149880794421,4.050023372742306e+79,0.0004622308959336,829.5000000000036,0.5123533045089584,0.1697965571205008,491.0,42788.15789473684,54901.4572287748,782184.0,6106018.684210527,18091.0
192222.Cj0024,0.1006794317479926,0.0259641930620925,0.5175831202046036,0.0006678957084149,2.7601200634648323e+80,0.0006668101202224,882.1666666666687,0.5448836730492086,0.213739301673862,1120.0,59333.64356435643,59984.23163488037,9286580.0,7662047.742574258,1385766.0
192222.Cj0026c,0.0877084620135886,0.0222425611213768,0.5110479797979798,0.0004566911495675,2.0255840115929657e+80,0.0004602209207841,868.5000000000027,0.5364422483014223,0.2006792528218959,617.0,39868.859375,48279.960689835214,2155400.0,4612364.890625,209353.0
192222.Cj0027,0.1902408894379246,0.0618810314622449,0.5469594594594595,0.0011025184853132,1.5679183053249227e+81,0.0010734200957924,958.5000000000013,0.592032118591724,0.3011548711874445,1562.0,57504.458333333336,59364.62326941955,6755201.0,7436697.444444444,789735.0
192222.Cj0028,0.1451513279802347,0.0413899506580366,0.535206611570248,0.0010583299815442,7.014233291199814e+80,0.0010363089649663,923.3333333333342,0.5703108914968092,0.2350245499181669,1357.0,64794.7037037037,64094.56587023641,11730229.0,8340743.048148148,2922570.0
192222.Cj0043,0.1031500926497838,0.0203211531589121,0.521249195106246,0.0008850708237496,1.6905288385212388e+80,0.0008614684467587,887.166666666668,0.5479719991764472,0.2439217949642882,1297.0,51208.21985815603,57410.46710571364,6073661.0,6815782.822695036,594096.0
192222.Cj0061c,0.121680049413218,0.0252749826984585,0.5246273493195075,0.0009983935558841,2.615284279684936e+80,0.00097739845419,900.5000000000017,0.5562075355157515,0.2282710038330052,1402.0,54925.59848484849,55973.76940920389,5714541.0,6984592.916666667,788741.0
192222.Cj0065c,0.1019147621988882,0.0251436202609857,0.5167571018193425,0.0004456235884373,2.5883423301430346e+80,0.0004408403789101,882.0000000000023,0.5447807288449674,0.2407982261640798,415.0,67659.84134615384,61492.10420605797,10416091.0,8569066.201923076,1860782.0
192222.Cj0066c,0.1241507103150092,0.0355578258306008,0.5251378527408368,0.0007512972578139,5.176883607567959e+80,0.000743552722849,902.3333333333352,0.5573399217624059,0.2444278606965174,1062.0,31982.6,52096.33583113804,156131.0,4693036.6,2661.0
192222.Cj0086c,0.1124150710315009,0.0319945466387004,0.5232708468002586,0.0006619574406876,4.191198753201219e+80,0.0006543931203192,894.1666666666681,0.552295655754582,0.2469188270293242,686.0,55604.26388888889,58959.88354072572,3669297.0,7458070.694444444,176993.0
192222.Cj0095,0.1630636195182211,0.0534402021702606,0.5369817578772803,0.0009045156879103,1.1693839605508828e+81,0.0008857145799127,934.6666666666682,0.5773110973852181,0.3381149902062449,1410.0,59220.91044776119,61509.48619355142,6688022.0,8210413.746268657,643047.0
192222.Cj0099,0.1179740580605312,0.029815493068519,0.5231017770597738,0.0007583863524171,3.6397482835356017e+80,0.0007535475805909,897.0000000000018,0.5540457072266842,0.2219344171948195,1278.0,43748.85148514852,53540.67614731381,3853337.0,5738405.514851485,296837.0
192222.Cj0100,0.0883261272390364,0.0227648562963701,0.5129911280101395,0.0009217156616132,2.1218648689493344e+80,0.0008503547826491,870.8333333333356,0.5378834671608003,0.2511572934108145,791.0,46078.5,53665.1812329045,687496.0,6109938.9375,27987.0
192222.Cj0101,0.0821494749845583,0.0204283436108674,0.5110479797979798,0.0003911675379859,1.7086671201394042e+80,0.0003935080439282,865.5000000000024,0.5345892526250787,0.2474367737525632,780.0,46649.66292134832,53616.18203345213,3515832.0,5925680.325842696,332689.0
192222.Cj0105,0.1747992588017294,0.055452178702029,0.542742205833054,0.0009657620662085,1.2590595080880588e+81,0.0009432283457714,946.3333333333344,0.5845171916821089,0.3050647820965842,1487.0,52007.37704918033,53600.68772123347,4840259.0,6510306.3852459015,769841.0
192222.Cj0107,0.1605929586164299,0.0485697103577998,0.5382313829787234,0.0009333306902857,9.659146759750487e+80,0.0009113415687843,934.5000000000013,0.5772081531809766,0.283041283041283,1472.0,55728.86842105263,58612.05687168292,5486474.0,7162367.394736842,449680.0
192222.Cj0146c,0.2001235330450895,0.0498327404777663,0.5527483782861045,0.0029381856878881,1.0167206628931927e+81,0.0028725659668069,969.0000000000006,0.5985176034589256,0.1927340136834461,1596.0,58549.85321100918,60848.73345228464,5483083.0,8309454.165137615,463688.0
192222.Cj0147c,0.224212476837554,0.0591277602398829,0.559820193637621,0.003603172947558,1.43142932193653e+81,0.0034800605130894,988.1666666666672,0.6103561869466753,0.2022890887782902,1611.0,65770.04504504504,62346.4940212101,10584207.0,8580902.806306306,2047704.0
192222.Cj0187c,0.0963557751698579,0.0250908449569765,0.5162627551020408,0.0006204340864836,2.577589346685525e+80,0.0006282305458197,878.500000000002,0.5426189005559,0.2248138957816377,890.0,62245.88957055215,60542.75453745782,8131826.0,8231968.226993865,1031563.0
192222.Cj0192c,0.1253860407659049,0.0409676061712492,0.5237787123908121,0.0004312889785988,6.871956179036896e+80,0.0004257742919388,901.6666666666688,0.5569281449454409,0.3077110666731698,297.0,50660.25263157895,53475.21736269459,3690607.0,6491795.463157895,574099.0
192222.Cj0193c,0.2316244595429277,0.0714691627571435,0.5607897471423623,0.0022927561419773,2.0914446954492757e+81,0.0022473501382915,993.0000000000008,0.6133415688696732,0.2717575757575757,1614.0,61805.92253521127,61230.169505296864,7286368.0,8319457.140845071,768349.0
192222.Cj0226,0.1105620753551575,0.0279633375536688,0.5236093143596378,0.0007188082060296,3.2015127073582544e+80,0.0007075710894101,893.5000000000013,0.5518838789376166,0.2043813947649237,1183.0,74630.76623376623,67012.9912634721,12251654.0,9439539.915584415,5418462.0
