index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
243273.MG_001,0.3559322033898305,0.0618188181723177,0.6059050064184852,0.0019929397828684,2.016254645563672e+62,0.0019742501919218,319.49999999999994,0.6769067796610169,0.4750499001996008,367.0,60256.33928571428,60703.97489774513,4643433.0,4006005.089285714,2777714.0
243273.MG_002,0.1567796610169491,0.0290956826874501,0.5369738339021616,0.0003686845701177,4.466488067493617e+61,0.0003752891532878,271.4999999999999,0.5752118644067793,0.5597926693817105,76.0,65979.43243243243,61923.92265265066,3478572.0,3916219.554054054,716383.0
243273.MG_003,0.4004237288135593,0.0717555124658055,0.6235138705416117,0.0027912788608626,2.716549069601477e+62,0.0027534343105263,330.16666666666663,0.699505649717514,0.4872227850951255,405.0,63008.57142857143,61559.83231173489,4598577.0,3987940.497354497,3693018.0
243273.MG_004,0.4491525423728814,0.077021459211548,0.6439290586630286,0.0041596355897814,3.1298955012987966e+62,0.0041112738905361,341.8333333333333,0.7242231638418078,0.4474201913618886,454.0,60663.6320754717,60808.482207334055,4385259.0,3890722.245283019,4278080.0
243273.MG_005,0.423728813559322,0.0751819336044006,0.6327077747989276,0.0033382799741161,2.9821973652411263e+62,0.0033215885317344,335.66666666666663,0.7111581920903954,0.4716582914572864,439.0,63787.495,61626.25958002822,4318859.0,3861951.925,4257489.0
243273.MG_006,0.3601694915254237,0.0577023464390272,0.6066838046272494,0.0032401003433003,1.7566664881360757e+62,0.0032255095180454,320.33333333333326,0.6786723163841807,0.4146884789418726,415.0,55157.794117647056,59536.86582876014,4596925.0,3884244.241176471,2422419.0
243273.MG_007,0.2394067796610169,0.0410415533103748,0.5632458233890215,0.0010978106627951,8.886956684338906e+61,0.0011008723228284,291.3333333333332,0.6172316384180788,0.4701327433628318,237.0,60589.06194690266,60238.49059460156,4319159.0,3893770.946902655,1282727.0
243273.MG_008,0.2902542372881356,0.0531090299746824,0.5784313725490197,0.0009410548261095,1.4881338546888776e+62,0.000935034426904,302.9999999999999,0.6419491525423725,0.5192142550450837,144.0,60982.19708029197,61730.94516958321,4538325.0,4142101.4525547447,1933106.0
243273.MG_009,0.2648305084745763,0.0429998509131503,0.5749086479902558,0.001675095439176,9.755210364837688e+61,0.0016647932325476,298.1666666666667,0.6317090395480225,0.424,323.0,55592.168,59665.2482715407,4289022.0,3870611.072,1352437.0
243273.MG_010,0.3114406779661017,0.0578882945876495,0.59,0.0015284538115452,1.7680367798984234e+62,0.0015146230317353,308.99999999999994,0.6546610169491525,0.5196160656043239,201.0,66401.57142857143,61808.78789906501,4800203.0,3944918.918367346,2503335.0
