index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
208963.PA14_00010,0.0597853857945835,0.0346283054560682,0.4866342826248097,0.0002388454214684,1.876760896141883e+117,0.0002316123081437,2993.833333333406,0.5099358428433695,0.2283923483923484,1689.0,102142.31054131054,84316.66741106352,25516681.0,20826859.9002849,5221650.0
208963.PA14_00020,0.0803951626639414,0.0446120553508035,0.497104469915983,0.0004427181248525,3.1149042585453736e+117,0.0004176298261822,3075.8333333333976,0.5239027990688815,0.2061427183417899,5712.0,95229.54872881356,83616.01132870669,29861948.0,20466326.849576272,7622689.0
208963.PA14_00030,0.0536535513541134,0.0235823300110418,0.4847630816718095,0.0003662049775538,8.703151905269997e+116,0.0003617513143308,2974.5000000000805,0.5066428206438578,0.1477504802345566,4763.0,84767.4984126984,77021.10192719054,21668826.0,17707529.717460316,2564808.0
208963.PA14_00050,0.0785215465849088,0.0416295742681039,0.4976163331079335,0.0005115356537564,2.7122581095959306e+117,0.0004770389642565,3074.16666666673,0.523618917844785,0.1864378006224653,5678.0,95656.1388286334,80364.44943304565,30774870.0,19836922.35791757,6729182.0
208963.PA14_00090,0.0422415261454607,0.0213826082495178,0.4757359102575764,0.0002142382051456,7.155896683014484e+116,0.0002066746523011,2914.3333333334144,0.4963947084540022,0.1755909625179574,2484.0,79848.34361233481,76746.24479263966,15705590.0,17637973.0,1241113.0
208963.PA14_00100,0.0519502640095384,0.0282929693277844,0.4809039510771919,0.0002934142085756,1.2528862299918908e+117,0.0002799750488941,2955.083333333413,0.5033356043831435,0.2020491803278688,4044.0,68941.44,72554.71568322307,10741738.0,14871262.034285717,689579.0
208963.PA14_00450,0.0538238800885709,0.0255711723301909,0.4847630816718095,0.0003115211620489,1.023360542711729e+117,0.0003012636102795,2974.6666666667475,0.5066712087662675,0.177476391400442,2542.0,47605.60655737705,55630.17394068805,5321373.0,8552959.909836065,257095.0
208963.PA14_00790,0.032532788281383,0.0137946291743375,0.471634738617425,0.0002442894676641,2.9779985231320232e+116,0.000235379251101,2877.750000000088,0.4901635155850997,0.1337007440066134,2475.0,88434.84274193548,80081.13057617417,18302138.0,18873741.137096774,1847731.0
208963.PA14_01410,0.0131153125532277,0.0028360761915815,0.4359988531719312,9.230265362405176e-05,1.2586359135874702e+115,9.76958780564404e-05,2674.5000000000773,0.4555442003066338,0.0970608339029391,2112.0,94391.9475409836,82215.23089691551,21886422.0,19474043.714754097,3492814.0
208963.PA14_01680,0.0229943791517629,0.0099450045162161,0.4613907825634384,7.479813372188717e-05,1.5478519482477699e+116,7.581717047511063e-05,2814.083333333423,0.479319252824644,0.1785516860143725,726.0,68216.5859375,72578.46371435557,8084669.0,15186132.4453125,340094.0
