index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
83332.Rv0001,0.0874936964195663,0.0336434026612202,0.5076489059460108,0.0007584002363035,6.823614893288568e+107,0.0007235084319355,2117.500000000031,0.5339132627332402,0.2031616997884426,3615.0,82515.10662824208,76303.42122239244,19844297.0,15000615.282420749,4440959.0
83332.Rv0002,0.1132123045890065,0.043213700771667,0.5160721370741979,0.0010776333439123,1.1257724555932896e+108,0.0010253065484915,2172.5833333333608,0.5478021516221283,0.19635897231944,3914.0,80010.89532293986,77358.92904409539,22559764.0,15053965.16258352,6752603.0
83332.Rv0003,0.064548663640948,0.0238235528143605,0.4984247491692,0.0003483236505334,3.4214915215541004e+107,0.0003444807777395,2063.0833333333235,0.5201924693225728,0.1935661764705882,2626.0,78708.62890625,75825.56609854751,15987802.0,15092666.01953125,2117955.0
83332.Rv0004,0.0413514876449823,0.0104977110848893,0.4860960050659501,0.0001912645213946,6.6389974974376745e+106,0.0001939603416088,1999.1666666666392,0.5040763153471103,0.1342211581625018,1462.0,68133.40243902439,72261.86931592121,9816316.0,12849491.12804878,699790.0
83332.Rv0005,0.0955622793746848,0.0371763608298136,0.5108660291213023,0.0009017152475234,8.331955937097896e+107,0.0008522791777457,2136.2500000000286,0.5386409480585045,0.2068238611774231,3718.0,81382.84960422164,76667.92324575334,21073375.0,15279829.308707124,4940315.0
83332.Rv0006,0.121280887544125,0.0486513953008636,0.5178990608582549,0.0012579601732595,1.4269291520385314e+108,0.0011504077177312,2187.833333333361,0.551647335686677,0.212993762993763,3942.0,83610.4345114345,77712.90995085762,23801018.0,15619245.968814967,8281528.0
83332.Rv0017c,0.0554715078164397,0.0179356444711706,0.4912955394484963,0.0002347487048431,1.9389585369874572e+107,0.0002328248777245,2031.9999999999743,0.5123550176500188,0.1741801577418015,2367.0,62053.41044776119,69732.47123880609,7693360.0,12076105.156716418,326711.0
83332.Rv0058,0.1147251638930912,0.0398027099798148,0.5174241730633888,0.0019308931749414,9.54967711396122e+107,0.0018521249825273,2177.916666666692,0.5491469154479808,0.1514643946362008,3926.0,47459.0,62628.96727823017,498241.0,7558357.916666667,39975.0
83332.Rv0099,0.0557236510337871,0.013678791944628,0.4954862189119305,0.0003736826672689,1.1270382783685125e+107,0.0003753731821175,2043.74999999998,0.5153177004538527,0.1414232825997531,2964.0,87815.63594470047,78743.078241933,14692401.0,15687338.451612905,2208395.0
83332.Rv0105c,0.0577407967725668,0.0262212001105471,0.4889844190599047,0.0001576880269936,4.145245709207925e+107,0.000153373161818,2028.916666666638,0.5115775760631966,0.344173753160193,1302.0,86791.72448979592,77469.58614633526,20158880.0,14997435.737244898,7002204.0
83332.Rv0113,0.0358043368633383,0.0081336740459901,0.4821208516008678,0.0002966454512046,3.9873593619179465e+106,0.0003042528766733,1981.2499999999704,0.4995587493696344,0.1154729797223054,2581.0,83694.25510204081,75779.73110413618,13121528.0,14532663.795918368,1672511.0
