index,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank,degree(mean),degree(mean)(mean),external_edges,external_edges(mean),internal_edges
99287.PSLT001,0.0011093854004881,7.683487451573877e-05,0.3276864912025592,0.0,1.6845436614672092e+95,0.0,1499.2666666666285,0.3326529102876921,1.0,578.0,14929.0,64133.60879124268,60766.0,3048522.8,7614.0
99287.PSLT002,0.0204126913689815,0.006552289910331,0.4649747240276488,0.0004959640375901,1.2250781569848308e+99,0.0004901750633988,2171.500000000025,0.4818060794320003,0.0957955088389871,1839.0,65440.532608695656,67868.65639087955,5699596.0,11668279.130434783,170792.0
99287.PSLT003,0.0104282227645884,0.0039123614679595,0.4310031557808166,0.0001833804279057,4.367125057078395e+98,0.0001896035202095,2029.8333333332223,0.4503734930848064,0.3515263644773358,1088.0,76339.74468085106,73157.90748361991,3150894.0,13341416.936170213,227887.0
99287.PSLT004,0.0011093854004881,7.683487451573877e-05,0.3276864912025592,0.0,1.684543661474211e+95,0.0,1499.2666666666285,0.3326529102876921,1.0,0.0,14632.6,64192.88879124269,60766.0,3048522.8,7614.0
99287.PSLT005,0.0093188373641002,0.0039737194405356,0.4304268933244198,0.0001823973351629,4.5052193298002925e+98,0.0001871909368094,2026.3333333332228,0.4495969233044647,0.3600464576074332,774.0,86175.45238095238,73633.788782119,3300811.0,15455719.595238095,167024.0
99287.PSLT006,0.0093188373641002,0.0037881848791744,0.4305091221702168,0.000166646177416,4.095040138160844e+98,0.0001732649471349,2026.3333333332223,0.4495969233044646,0.2845528455284553,888.0,78079.71428571429,71789.66831615404,3030547.0,14237808.404761905,132887.0
99287.PSLT072,0.0417128910583536,0.0106276231532339,0.4904243743199129,0.0005560210083523,3.221500310982492e+99,0.0005569097055054,2287.0000000000546,0.5074328821832825,0.1070087609511889,3688.0,83677.33333333333,65713.69704019984,248094.0,11322032.333333334,1980.0
99287.PSLT079,0.032615930774351,0.0065230656889706,0.4772342227869546,0.0003139549923635,1.2126800514434613e+99,0.0002969027736252,2231.3333333334144,0.4950817247245206,0.2145186841860031,3162.0,54377.69369369369,62081.6092540968,5082323.0,8104313.837837838,497140.0
99287.PSLT103,0.0266252496117151,0.0053957973506763,0.4681138346489406,0.0002788910760426,8.298833812636756e+98,0.0003041857549738,2191.583333333376,0.4862621107906313,0.1761904761904762,2575.0,83708.83086053413,74231.65683120726,16475367.0,12784948.296735903,5932478.0
99287.STM0028,0.0270690037719103,0.0062122778436385,0.47332493173703,0.0002738048362117,1.1007084958085447e+99,0.0002944611061228,2209.9166666667293,0.4903298572590923,0.121799214198618,1096.0,59391.0,61851.22058357038,7854074.0,9145903.282051282,732249.0
99287.STM0097,0.1240292877745729,0.043212506681211,0.5241307128735899,0.00275195908941,5.327577023112018e+100,0.0025992198389442,2509.083333333355,0.556708083721623,0.1098800341110918,4501.0,73660.32283464567,71177.64091854331,8526764.0,13049375.8503937,429990.0
99287.STM0120,0.0528067450632349,0.0271108411586957,0.4874013193468152,0.0001829487771937,2.0977298297953025e+100,0.0001814228891555,2294.7500000000687,0.5091524295540423,0.2344431443463461,460.0,59660.61206896552,62590.13391338706,10013345.0,8506521.73275862,1956283.0
99287.STM0133,0.0962946527623696,0.046312334764412,0.5106503512349876,0.0009420389776856,6.120760349481728e+100,0.000880840873559,2429.666666666704,0.53908734561054,0.1787975862325858,4457.0,86320.7327586207,70808.55069194248,8323095.0,13515730.836206896,864390.0
99287.STM0159,0.0157532726869314,0.0029101651314649,0.4564050632911392,6.584499375239208e-05,2.4153615467512822e+98,7.046183429930626e-05,2134.4166666666547,0.473578137711705,0.1380281690140845,0.0,57774.276923076926,62261.850529345735,3205432.0,8412674.907692308,288895.0
99287.STM0209,0.075881961393388,0.0336400052434139,0.504025944978752,0.0004825506211676,3.229046678304383e+100,0.000459801376984,2379.916666666706,0.5280489608756836,0.1655776783111248,4072.0,48070.4,58457.95251954134,224106.0,5651594.8,9510.0
