index,ess
243277.VC0001,0
243277.VC0002,0
243277.VC0003,0
243277.VC0004,1
243277.VC0005,0
243277.VC0006,0
243277.VC0007,1
243277.VC0008,0
243277.VC0009,0
243277.VC0010,0
243277.VC0011,0
243277.VC0012,1
243277.VC0013,0
243277.VC0014,0
243277.VC0015,0
243277.VC0016,0
243277.VC0017,0
243277.VC0047,0
243277.VC0071,0
243277.VC0078,0
243277.VC0119,1
243277.VC0213,0
243277.VC0222,1
243277.VC0227,1
243277.VC0240,0
243277.VC0259,0
243277.VC0328,0
243277.VC0353,0
243277.VC0371,1
243277.VC0384,0
243277.VC0385,0
243277.VC0399,0
243277.VC0400,0
243277.VC0402,0
243277.VC0470,0
243277.VC0482,0
243277.VC0485,0
243277.VC0520,1
243277.VC0640,1
243277.VC0648,0
243277.VC0674,1
243277.VC0679,1
243277.VC0739,0
243277.VC0741,0
243277.VC0774,0
243277.VC0781,0
243277.VC0786,0
243277.VC0791,0
243277.VC0809,0
243277.VC0852,0
243277.VC0855,0
243277.VC0864,1
243277.VC0902,0
243277.VC0920,0
243277.VC0952,0
243277.VC0971,1
243277.VC0974,0
243277.VC0985,0
243277.VC0999,0
243277.VC1180,1
243277.VC1226,0
243277.VC1255,1
243277.VC1256,1
243277.VC1288,0
243277.VC1315,0
243277.VC1363,0
243277.VC1379,0
243277.VC1604,0
243277.VC1714,0
243277.VC1857,0
243277.VC1903,1
243277.VC1907,0
243277.VC1941,0
243277.VC1965,0
243277.VC2008,0
243277.VC2093,0
243277.VC2096,1
243277.VC2110,0
243277.VC2119,0
243277.VC2174,0
243277.VC2184,0
243277.VC2248,1
243277.VC2261,1
243277.VC2289,0
243277.VC2320,0
243277.VC2368,0
243277.VC2373,0
243277.VC2376,0
243277.VC2396,1
243277.VC2397,1
243277.VC2420,0
243277.VC2427,1
243277.VC2467,1
243277.VC2469,0
243277.VC2488,0
243277.VC2491,0
243277.VC2502,0
243277.VC2524,0
243277.VC2558,0
243277.VC2561,0
243277.VC2626,1
243277.VC2629,0
243277.VC2633,0
243277.VC2660,0
243277.VC2695,0
243277.VC2731,0
243277.VC2741,0
243277.VC2770,1
243277.VC2773,0
243277.VC2774,0
243277.VC2775,0
243277.VCA0095,0
243277.VCA0096,0
243277.VCA0496,0
243277.VCA0530,0
243277.VCA0545,0
243277.VCA0561,0
243277.VCA0569,1
243277.VCA0629,0
243277.VCA0678,0
243277.VCA0708,0
243277.VCA0735,0
243277.VCA0762,0
243277.VCA0763,0
243277.VCA0988,0
243277.VC0018,0
243277.VC0034,0
243277.VC0045,1
243277.VC0063,0
243277.VC0103,0
243277.VC0105,0
243277.VC0111,1
243277.VC0117,0
243277.VC0123,0
243277.VC0126,0
243277.VC0128,0
243277.VC0144,0
243277.VC0147,1
243277.VC0154,0
243277.VC0157,0
243277.VC0192,0
243277.VC0241,0
243277.VC0275,0
243277.VC0276,0
243277.VC0291,0
243277.VC0299,0
243277.VC0307,1
243277.VC0323,1
243277.VC0324,1
243277.VC0332,1
243277.VC0339,0
243277.VC0340,0
243277.VC0343,0
243277.VC0345,0
243277.VC0346,0
243277.VC0347,0
243277.VC0362,0
243277.VC0368,1
243277.VC0369,1
243277.VC0379,0
243277.VC0390,0
243277.VC0397,1
243277.VC0432,0
243277.VC0437,0
243277.VC0443,1
243277.VC0447,0
243277.VC0450,0
243277.VC0453,1
243277.VC0458,0
243277.VC0466,1
243277.VC0472,1
243277.VC0477,1
243277.VC0513,1
243277.VC0517,1
243277.VC0519,1
243277.VC0521,0
243277.VC0526,0
243277.VC0530,0
243277.VC0534,0
243277.VC0545,1
243277.VC0548,1
243277.VC0553,0
243277.VC0556,0
243277.VC0560,1
243277.VC0563,1
243277.VC0570,1
243277.VC0571,1
243277.VC0587,0
243277.VC0626,0
243277.VC0637,1
243277.VC0643,1
243277.VC0645,0
243277.VC0646,1
243277.VC0668,0
243277.VC0683,0
243277.VC0698,0
243277.VC0711,0
243277.VC0746,0
243277.VC0748,1
243277.VC0751,1
243277.VC0760,0
243277.VC0762,0
243277.VC0763,0
243277.VC0766,0
243277.VC0847,0
243277.VC0848,0
243277.VC0853,1
243277.VC0854,1
243277.VC0869,0
243277.VC0878,0
243277.VC0889,1
243277.VC0890,1
243277.VC0891,1
243277.VC0893,1
243277.VC0894,0
243277.VC0911,1
243277.VC0927,0
243277.VC0930,0
243277.VC0941,0
243277.VC0944,0
243277.VC0956,0
243277.VC0962,0
243277.VC0987,1
243277.VC1000,1
243277.VC1006,1
243277.VC1011,0
243277.VC1023,0
243277.VC1036,0
243277.VC1054,1
243277.VC1055,1
243277.VC1056,0
243277.VC1076,0
243277.VC1091,0
243277.VC1097,0
243277.VC1098,0
243277.VC1110,1
243277.VC1128,1
243277.VC1134,0
243277.VC1135,0
243277.VC1136,0
243277.VC1137,0
243277.VC1138,0
243277.VC1166,1
243277.VC1173,0
243277.VC1188,0
243277.VC1219,1
243277.VC1220,1
243277.VC1231,1
243277.VC1258,0
243277.VC1260,0
243277.VC1290,0
243277.VC1297,1
243277.VC1298,0
243277.VC1327,0
243277.VC1364,0
243277.VC1366,0
243277.VC1367,0
243277.VC1393,0
243277.VC1397,0
243277.VC1407,0
243277.VC1432,1
243277.VC1440,1
243277.VC1486,0
243277.VC1491,0
243277.VC1492,0
243277.VC1498,0
243277.VC1508,0
243277.VC1520,0
243277.VC1596,0
243277.VC1623,0
243277.VC1663,1
243277.VC1684,0
243277.VC1704,0
243277.VC1721,0
243277.VC1760,0
243277.VC1764,0
243277.VC1880,0
243277.VC1886,0
243277.VC1918,0
243277.VC1920,0
243277.VC1923,0
243277.VC2014,0
243277.VC2015,1
243277.VC2016,1
243277.VC2019,0
243277.VC2031,0
243277.VC2061,0
243277.VC2063,0
