index,ess
224308.BSU00010,1
224308.BSU00020,1
224308.BSU00030,0
224308.BSU00040,0
224308.BSU00050,0
224308.BSU00060,1
224308.BSU00070,1
224308.BSU00090,1
224308.BSU00110,0
224308.BSU00130,1
224308.BSU00180,0
224308.BSU00190,1
224308.BSU00210,0
224308.BSU00310,1
224308.BSU00330,0
224308.BSU00390,0
224308.BSU00420,0
224308.BSU00530,1
224308.BSU00550,0
224308.BSU00590,0
224308.BSU00620,1
224308.BSU00690,0
224308.BSU00790,0
224308.BSU00890,0
224308.BSU00920,1
224308.BSU01010,0
224308.BSU01020,0
224308.BSU01030,1
224308.BSU01050,1
224308.BSU01070,1
224308.BSU01080,1
224308.BSU01100,1
224308.BSU01110,1
224308.BSU01120,1
224308.BSU01130,1
224308.BSU01150,1
224308.BSU01160,1
224308.BSU01180,1
224308.BSU01190,1
224308.BSU01200,1
224308.BSU01220,1
224308.BSU01230,1
224308.BSU01260,1
224308.BSU01280,1
224308.BSU01310,1
224308.BSU01320,1
224308.BSU01330,1
224308.BSU01410,1
224308.BSU01420,1
224308.BSU01430,1
224308.BSU01440,1
224308.BSU01490,1
224308.BSU01500,1
224308.BSU01550,0
224308.BSU01780,1
224308.BSU02260,0
224308.BSU02270,0
224308.BSU03040,0
224308.BSU03120,0
224308.BSU03130,1
224308.BSU03300,0
224308.BSU03320,0
224308.BSU04260,0
224308.BSU04470,0
224308.BSU04480,0
224308.BSU04620,1
224308.BSU04710,0
224308.BSU04720,0
224308.BSU04730,0
224308.BSU06030,1
224308.BSU06360,0
224308.BSU06420,0
224308.BSU06500,0
224308.BSU06510,0
224308.BSU06610,1
224308.BSU06620,1
224308.BSU07810,0
224308.BSU07840,0
224308.BSU07880,0
224308.BSU08290,0
224308.BSU08425,0
224308.BSU08820,0
224308.BSU09090,0
224308.BSU09270,0
224308.BSU09420,0
224308.BSU09440,0
224308.BSU09450,0
224308.BSU09890,0
224308.BSU09900,0
224308.BSU10120,0
224308.BSU10400,0
224308.BSU10420,0
224308.BSU10430,0
224308.BSU10520,0
224308.BSU10630,0
224308.BSU11180,0
224308.BSU11340,1
224308.BSU11600,0
224308.BSU11700,0
224308.BSU11720,0
224308.BSU11870,0
224308.BSU12380,0
224308.BSU12420,0
224308.BSU12510,0
224308.BSU12530,0
224308.BSU12900,0
224308.BSU12910,0
224308.BSU13060,0
224308.BSU13130,0
224308.BSU13480,0
224308.BSU13620,0
224308.BSU13750,0
224308.BSU13890,0
224308.BSU13990,0
224308.BSU14270,0
224308.BSU14490,0
224308.BSU14530,1
224308.BSU14850,1
224308.BSU15130,0
224308.BSU15160,1
224308.BSU15170,0
224308.BSU15180,1
224308.BSU15200,1
224308.BSU15210,0
224308.BSU15220,1
224308.BSU15230,1
224308.BSU15240,1
224308.BSU15280,1
224308.BSU15290,1
224308.BSU15320,0
224308.BSU15420,0
224308.BSU15450,0
224308.BSU15460,0
224308.BSU15500,0
224308.BSU15540,0
224308.BSU15680,1
224308.BSU15710,1
224308.BSU15820,1
224308.BSU15870,0
224308.BSU15930,1
224308.BSU15950,1
224308.BSU15980,1
224308.BSU16030,1
224308.BSU16080,0
224308.BSU16120,1
224308.BSU16130,0
224308.BSU16140,0
224308.BSU16170,0
224308.BSU16210,0
224308.BSU16390,0
224308.BSU16420,0
224308.BSU16430,0
224308.BSU16490,1
224308.BSU16500,1
224308.BSU16550,1
224308.BSU16590,0
224308.BSU16630,1
224308.BSU16640,0
224308.BSU16750,1
224308.BSU16800,0
224308.BSU16920,1
224308.BSU16940,0
224308.BSU17010,0
224308.BSU17040,0
224308.BSU17050,0
224308.BSU17180,0
224308.BSU17190,0
224308.BSU17200,0
224308.BSU17210,0
224308.BSU17340,0
224308.BSU17370,1
