index,ess
511145.b0001,0
511145.b0002,0
511145.b0003,0
511145.b0004,0
511145.b0005,0
511145.b0006,0
511145.b0007,0
511145.b0073,0
511145.b0075,0
511145.b0243,0
511145.b0273,0
511145.b0294,0
511145.b0343,0
511145.b0411,0
511145.b0423,0
511145.b0855,0
511145.b1265,0
511145.b1597,0
511145.b1715,0
511145.b2011,0
511145.b2018,0
511145.b2247,0
511145.b2598,0
511145.b3342,1
511145.b3523,0
511145.b3672,0
511145.b3766,0
511145.b4246,0
511145.b4254,0
511145.b4314,0
511145.b4349,0
511145.b4350,0
511145.b4558,0
511145.b4605,0
511145.b0025,1
511145.b0031,1
511145.b0033,0
511145.b0053,0
511145.b0054,1
511145.b0071,0
511145.b0072,0
511145.b0074,0
511145.b0077,0
511145.b0078,0
511145.b0088,1
511145.b0091,1
511145.b0099,0
511145.b0126,1
511145.b0149,0
511145.b0166,1
511145.b0175,1
511145.b0179,1
511145.b0181,1
511145.b0185,1
511145.b0188,1
511145.b0191,0
511145.b0222,0
511145.b0242,0
511145.b0261,0
511145.b0268,0
511145.b0296,0
511145.b0306,0
511145.b0352,0
511145.b0386,0
511145.b0388,0
511145.b0393,0
511145.b0405,0
511145.b0413,0
511145.b0414,1
511145.b0415,1
511145.b0416,0
511145.b0428,0
511145.b0431,0
511145.b0436,0
511145.b0442,0
511145.b0443,0
511145.b0452,0
511145.b0470,1
511145.b0472,0
511145.b0473,0
511145.b0526,1
511145.b0529,1
511145.b0565,0
511145.b0577,0
511145.b0600,0
511145.b0604,0
511145.b0605,0
511145.b0606,0
511145.b0628,0
511145.b0640,1
511145.b0674,0
511145.b0723,0
511145.b0724,0
511145.b0736,0
511145.b0739,0
511145.b0774,0
511145.b0784,0
511145.b0785,0
511145.b0826,0
511145.b0827,0
511145.b0835,0
511145.b0871,0
511145.b0882,0
511145.b0885,0
511145.b0890,1
511145.b0907,0
511145.b0908,0
511145.b0923,1
511145.b0928,0
511145.b0948,0
511145.b0967,0
511145.b1033,0
511145.b1062,0
511145.b1069,1
511145.b1088,0
511145.b1096,0
511145.b1098,1
511145.b1099,1
511145.b1134,0
