index,ess
85962.HP0001,0
85962.HP0002,0
85962.HP0003,0
85962.HP0004,0
85962.HP0005,0
85962.HP0006,1
85962.HP0050,0
85962.HP0059,0
85962.HP0083,0
85962.HP0088,0
85962.HP0090,0
85962.HP0109,1
85962.HP0116,0
85962.HP0124,1
85962.HP0125,1
85962.HP0153,1
85962.HP0157,1
85962.HP0163,0
85962.HP0175,1
85962.HP0177,0
85962.HP0183,0
85962.HP0197,1
85962.HP0200,1
85962.HP0201,1
85962.HP0202,0
85962.HP0210,0
85962.HP0221,1
85962.HP0240,1
85962.HP0247,0
85962.HP0255,0
85962.HP0258,0
85962.HP0259,0
85962.HP0266,0
85962.HP0269,1
85962.HP0278,0
85962.HP0283,0
85962.HP0285,0
85962.HP0290,1
85962.HP0296,0
85962.HP0297,1
85962.HP0321,1
85962.HP0334,0
85962.HP0335,0
85962.HP0349,0
85962.HP0354,0
85962.HP0355,0
85962.HP0361,0
85962.HP0366,0
85962.HP0370,0
85962.HP0371,0
85962.HP0374,0
85962.HP0387,0
85962.HP0389,0
85962.HP0399,0
85962.HP0400,0
85962.HP0401,0
85962.HP0405,1
85962.HP0409,1
85962.HP0415,0
85962.HP0417,0
85962.HP0447,0
85962.HP0476,0
85962.HP0510,1
85962.HP0515,0
85962.HP0517,0
85962.HP0549,0
85962.HP0550,0
85962.HP0558,0
85962.HP0559,1
85962.HP0561,0
85962.HP0566,0
85962.HP0569,0
85962.HP0572,1
85962.HP0574,1
85962.HP0575,0
85962.HP0577,0
85962.HP0581,0
85962.HP0585,0
85962.HP0587,1
85962.HP0615,0
85962.HP0618,0
85962.HP0621,0
85962.HP0643,0
85962.HP0654,0
85962.HP0656,1
85962.HP0657,0
85962.HP0658,1
85962.HP0659,0
85962.HP0661,1
85962.HP0663,1
85962.HP0672,0
85962.HP0679,0
85962.HP0683,0
85962.HP0690,0
85962.HP0705,0
85962.HP0714,0
85962.HP0715,0
85962.HP0734,0
85962.HP0737,1
85962.HP0743,0
85962.HP0763,1
85962.HP0772,0
85962.HP0774,0
85962.HP0776,1
85962.HP0777,0
85962.HP0792,0
85962.HP0793,1
85962.HP0794,0
85962.HP0802,0
85962.HP0804,0
85962.HP0808,0
85962.HP0822,0
85962.HP0831,1
85962.HP0834,0
85962.HP0835,1
85962.HP0841,0
85962.HP0854,1
85962.HP0866,1
85962.HP0883,0
85962.HP0919,0
85962.HP0925,0
85962.HP0929,1
85962.HP0930,0
85962.HP0952,0
85962.HP0960,0
85962.HP0962,0
85962.HP0977,0
85962.HP0980,0
85962.HP0981,0
85962.HP0987,0
85962.HP1011,0
85962.HP1016,1
85962.HP1019,1
85962.HP1026,0
85962.HP1037,0
85962.HP1038,1
85962.HP1052,1
85962.HP1061,1
85962.HP1062,0
85962.HP1084,0
85962.HP1086,1
85962.HP1087,1
85962.HP1140,0
85962.HP1141,0
85962.HP1148,0
85962.HP1160,0
85962.HP1166,0
85962.HP1179,0
85962.HP1190,1
85962.HP1198,0
85962.HP1203,1
85962.HP1208,0
85962.HP1213,0
85962.HP1224,0
85962.HP1225,0
85962.HP1232,0
85962.HP1234,1
85962.HP1237,0
85962.HP1241,0
85962.HP1249,1
85962.HP1253,1
85962.HP1257,0
85962.HP1294,0
85962.HP1299,1
85962.HP1320,1
85962.HP1332,0
85962.HP1337,0
85962.HP1348,1
85962.HP1361,0
85962.HP1367,0
85962.HP1372,0
85962.HP1373,0
85962.HP1393,0
85962.HP1394,0
85962.HP1398,0
85962.HP1405,0
85962.HP1415,0
85962.HP1418,0
85962.HP1428,0
85962.HP1431,0
85962.HP1450,1
85962.HP1452,0
85962.HP1459,0
85962.HP1460,0
85962.HP1464,0
85962.HP1474,0
85962.HP1479,0
85962.HP1480,1
85962.HP1482,1
85962.HP1489,0
85962.HP1505,1
85962.HP1510,1
85962.HP1513,0
85962.HP1514,1
85962.HP1523,1
85962.HP1532,0
85962.HP1541,0
85962.HP1545,0
85962.HP1547,0
85962.HP1551,1
85962.HP1565,0
85962.HP1573,0
85962.HP1574,0
85962.HP1584,0
85962.HP1590,0
85962.HP0029,0
85962.HP0049,0
85962.HP0056,0
85962.HP0105,0
85962.HP0107,0
85962.HP0169,0
85962.HP0180,0
85962.HP0194,0
85962.HP0198,0
85962.HP0267,0
85962.HP0319,0
85962.HP0330,0
85962.HP0426,0
85962.HP0496,0
85962.HP0512,0
85962.HP0601,0
85962.HP0604,0
85962.HP0624,0
85962.HP0642,0
85962.HP0648,1
85962.HP0662,1
85962.HP0687,0
85962.HP0695,0
85962.HP0697,0
85962.HP0736,1
85962.HP0742,1
85962.HP0813,0
85962.HP0821,0
85962.HP0825,0
85962.HP0829,0
85962.HP0837,0
85962.HP0840,0
85962.HP0843,0
85962.HP0857,0
85962.HP0975,0
85962.HP0976,0
85962.HP1032,0
85962.HP1036,0
85962.HP1059,1
85962.HP1067,1
85962.HP1069,1
85962.HP1071,0
85962.HP1101,0
85962.HP1130,1
85962.HP1152,0
85962.HP1200,0
85962.HP1245,1
85962.HP1254,1
85962.HP1256,0
85962.HP1260,0
85962.HP1261,1
85962.HP1262,0
85962.HP1278,0
85962.HP1290,0
85962.HP1293,0
