index,ess
392499.Swit_0001,1
392499.Swit_0002,0
392499.Swit_0003,0
392499.Swit_0004,0
392499.Swit_0007,1
392499.Swit_0008,1
392499.Swit_0011,0
392499.Swit_0014,0
392499.Swit_0015,0
392499.Swit_0033,0
392499.Swit_0034,1
392499.Swit_0035,0
392499.Swit_0036,1
392499.Swit_0037,0
392499.Swit_0043,1
392499.Swit_0055,1
392499.Swit_0060,0
392499.Swit_0061,0
392499.Swit_0063,0
392499.Swit_0068,0
392499.Swit_0075,1
392499.Swit_0082,1
392499.Swit_0107,1
392499.Swit_0109,0
392499.Swit_0133,0
392499.Swit_0135,0
392499.Swit_0151,0
392499.Swit_0178,0
392499.Swit_0186,0
392499.Swit_0203,0
392499.Swit_0209,0
392499.Swit_0214,0
392499.Swit_0218,0
392499.Swit_0219,0
392499.Swit_0222,0
392499.Swit_0245,0
392499.Swit_0251,1
392499.Swit_0262,0
392499.Swit_0269,0
392499.Swit_0300,0
392499.Swit_0329,0
392499.Swit_0390,0
392499.Swit_0400,1
392499.Swit_0403,0
392499.Swit_0405,1
392499.Swit_0408,0
392499.Swit_0410,1
392499.Swit_0412,0
392499.Swit_0431,1
392499.Swit_0432,0
392499.Swit_0438,1
392499.Swit_0446,0
392499.Swit_0450,0
392499.Swit_0454,0
392499.Swit_0460,0
392499.Swit_0461,0
392499.Swit_0463,1
392499.Swit_0466,1
392499.Swit_0484,1
392499.Swit_0487,0
392499.Swit_0491,0
392499.Swit_0492,1
392499.Swit_0496,1
392499.Swit_0508,0
392499.Swit_0512,1
392499.Swit_0516,0
392499.Swit_0517,1
392499.Swit_0559,0
392499.Swit_0561,0
392499.Swit_0566,0
392499.Swit_0567,1
392499.Swit_0571,0
392499.Swit_0573,1
392499.Swit_0592,0
392499.Swit_0593,1
392499.Swit_0594,0
392499.Swit_0597,1
392499.Swit_0602,1
392499.Swit_0610,1
392499.Swit_0611,1
392499.Swit_0621,1
392499.Swit_0622,1
392499.Swit_0623,1
392499.Swit_0637,1
392499.Swit_0640,0
392499.Swit_0648,1
392499.Swit_0649,0
392499.Swit_0687,0
392499.Swit_0758,0
392499.Swit_0771,0
392499.Swit_0779,0
392499.Swit_0780,0
392499.Swit_0802,0
392499.Swit_0851,0
392499.Swit_0859,1
392499.Swit_0877,0
392499.Swit_0892,0
392499.Swit_0909,0
392499.Swit_1090,0
392499.Swit_1092,1
392499.Swit_1109,0
392499.Swit_1119,0
392499.Swit_1131,1
392499.Swit_1133,0
392499.Swit_1146,0
392499.Swit_1206,0
392499.Swit_1212,0
392499.Swit_1231,1
392499.Swit_1243,1
392499.Swit_1249,0
392499.Swit_1250,1
392499.Swit_1253,1
392499.Swit_1262,0
392499.Swit_1266,0
392499.Swit_1272,0
392499.Swit_1279,0
392499.Swit_1287,0
392499.Swit_1296,0
392499.Swit_1298,1
392499.Swit_1307,0
392499.Swit_1310,1
392499.Swit_1315,0
392499.Swit_1321,1
392499.Swit_1326,1
392499.Swit_1327,1
392499.Swit_1328,1
392499.Swit_1333,1
392499.Swit_1336,1
392499.Swit_1337,1
392499.Swit_1338,1
392499.Swit_1340,1
392499.Swit_1341,1
392499.Swit_1342,1
392499.Swit_1343,1
392499.Swit_1346,1
392499.Swit_1347,1
392499.Swit_1349,1
392499.Swit_1350,1
392499.Swit_1351,1
392499.Swit_1352,1
392499.Swit_1353,1
392499.Swit_1354,1
392499.Swit_1355,0
392499.Swit_1356,1
392499.Swit_1357,1
392499.Swit_1358,1
392499.Swit_1365,0
392499.Swit_1389,0
392499.Swit_1395,0
392499.Swit_1408,1
392499.Swit_1413,1
392499.Swit_1423,0
392499.Swit_1454,1
392499.Swit_1462,0
392499.Swit_1464,0
392499.Swit_1504,1
392499.Swit_1518,0
392499.Swit_1542,0
392499.Swit_1543,0
392499.Swit_1549,0
392499.Swit_1578,0
392499.Swit_1607,0
392499.Swit_1644,0
392499.Swit_1674,0
392499.Swit_1695,0
392499.Swit_1746,0
392499.Swit_1771,0
392499.Swit_1773,0
392499.Swit_1782,0
392499.Swit_1803,0
392499.Swit_1863,0
392499.Swit_1914,0
392499.Swit_1923,1
392499.Swit_1927,1
392499.Swit_2063,0
392499.Swit_2126,0
392499.Swit_2135,1
392499.Swit_2137,0
392499.Swit_2138,0
392499.Swit_2140,0
392499.Swit_2141,0
392499.Swit_2143,0
392499.Swit_2179,0
392499.Swit_2184,1
392499.Swit_2190,0
392499.Swit_2199,0
392499.Swit_2219,0
392499.Swit_2232,0
392499.Swit_2243,0
392499.Swit_2285,0
392499.Swit_2310,0
392499.Swit_2326,1
392499.Swit_2338,0
392499.Swit_2340,1
392499.Swit_2348,0
392499.Swit_2354,0
392499.Swit_2361,0
392499.Swit_2363,0
392499.Swit_2409,0
392499.Swit_2425,1
392499.Swit_2426,0
392499.Swit_2428,1
392499.Swit_2429,1
392499.Swit_2431,0
392499.Swit_2439,1
392499.Swit_2441,0
392499.Swit_2452,1
392499.Swit_2456,0
392499.Swit_2457,0
392499.Swit_2464,0
392499.Swit_2485,0
392499.Swit_2529,0
392499.Swit_2530,0
392499.Swit_2543,0
392499.Swit_2549,1
392499.Swit_2554,0
392499.Swit_2562,1
392499.Swit_2563,1
392499.Swit_2564,1
392499.Swit_2583,0
392499.Swit_2584,0
392499.Swit_2604,0
392499.Swit_2629,0
392499.Swit_2656,1
392499.Swit_2658,1
392499.Swit_2663,1
392499.Swit_2664,0
392499.Swit_2676,0
392499.Swit_2681,0
392499.Swit_2682,0
392499.Swit_2687,0
392499.Swit_2690,0
392499.Swit_2714,1
392499.Swit_2715,0
392499.Swit_2717,1
392499.Swit_2718,1
392499.Swit_2725,1
392499.Swit_2726,1
392499.Swit_2743,0
392499.Swit_2747,1
392499.Swit_2757,0
392499.Swit_2761,0
392499.Swit_2771,0
392499.Swit_2777,1
392499.Swit_2781,0
392499.Swit_2788,1
392499.Swit_2789,0
392499.Swit_2795,1
392499.Swit_2800,0
392499.Swit_2802,1
392499.Swit_2817,0
392499.Swit_2828,0
392499.Swit_2832,0
392499.Swit_2833,1
392499.Swit_2835,0
392499.Swit_2845,0
392499.Swit_2846,0
392499.Swit_2847,0
392499.Swit_2848,1
392499.Swit_2849,1
392499.Swit_2852,1
392499.Swit_2868,0
392499.Swit_2884,0
392499.Swit_2911,1
392499.Swit_2920,0
392499.Swit_2926,0
392499.Swit_2930,1
392499.Swit_2933,0
392499.Swit_2935,0
392499.Swit_2980,0
392499.Swit_2999,1
392499.Swit_3001,0
392499.Swit_3010,0
392499.Swit_3012,0
392499.Swit_3013,0
392499.Swit_3052,0
392499.Swit_3107,0
392499.Swit_3121,0
392499.Swit_3123,1
392499.Swit_3135,0
392499.Swit_3139,0
392499.Swit_3148,0
392499.Swit_3159,0
392499.Swit_3164,0
392499.Swit_3170,0
392499.Swit_3186,0
392499.Swit_3197,1
392499.Swit_3212,1
392499.Swit_3213,1
392499.Swit_3216,0
392499.Swit_3217,0
392499.Swit_3218,0
392499.Swit_3219,1
392499.Swit_3371,0
392499.Swit_3375,1
392499.Swit_3376,0
392499.Swit_3391,0
392499.Swit_3410,0
392499.Swit_3449,0
392499.Swit_3451,0
392499.Swit_3464,0
392499.Swit_3467,0
392499.Swit_3468,1
392499.Swit_3471,0
392499.Swit_3476,1
392499.Swit_3480,0
392499.Swit_3484,0
392499.Swit_3492,0
392499.Swit_3527,0
392499.Swit_3551,1
392499.Swit_3557,0
392499.Swit_3594,1
392499.Swit_3612,0
392499.Swit_3614,0
392499.Swit_3615,1
392499.Swit_3616,0
392499.Swit_3617,0
392499.Swit_3620,1
392499.Swit_3663,1
392499.Swit_3689,0
392499.Swit_3713,0
392499.Swit_3714,0
392499.Swit_3730,0
392499.Swit_3774,0
392499.Swit_3786,1
392499.Swit_3787,1
392499.Swit_3801,0
392499.Swit_3803,0
392499.Swit_3810,0
392499.Swit_3815,0
392499.Swit_3816,1
392499.Swit_3819,0
392499.Swit_3820,1
392499.Swit_3826,0
392499.Swit_3829,0
392499.Swit_3834,0
392499.Swit_3845,1
392499.Swit_3846,0
392499.Swit_3865,0
392499.Swit_3869,1
392499.Swit_3870,1
392499.Swit_3872,1
392499.Swit_3877,0
392499.Swit_3879,0
392499.Swit_3888,0
392499.Swit_3891,1
392499.Swit_3892,1
392499.Swit_3895,1
392499.Swit_3935,1
392499.Swit_3937,0
392499.Swit_3940,1
392499.Swit_3941,1
392499.Swit_3942,1
392499.Swit_3944,1
392499.Swit_3947,0
392499.Swit_3948,1
392499.Swit_3952,1
392499.Swit_3953,0
392499.Swit_3955,0
392499.Swit_4019,0
392499.Swit_4020,0
392499.Swit_4023,0
392499.Swit_4043,0
392499.Swit_4047,1
392499.Swit_4051,1
392499.Swit_4055,1
392499.Swit_4079,0
392499.Swit_4142,0
392499.Swit_4276,0
392499.Swit_4376,0
392499.Swit_4377,0
392499.Swit_4380,0
392499.Swit_4483,0
392499.Swit_4491,0
392499.Swit_4502,1
392499.Swit_4503,1
392499.Swit_4507,0
392499.Swit_4509,0
392499.Swit_4511,0
392499.Swit_4523,0
392499.Swit_4526,0
392499.Swit_4553,1
392499.Swit_4554,0
392499.Swit_4563,1
392499.Swit_4576,0
392499.Swit_4578,1
392499.Swit_4580,0
392499.Swit_4594,0
392499.Swit_4595,1
392499.Swit_4675,0
392499.Swit_4677,0
392499.Swit_4688,1
392499.Swit_4694,0
392499.Swit_4700,1
392499.Swit_4718,0
392499.Swit_4725,0
392499.Swit_4727,1
392499.Swit_4729,0
392499.Swit_4733,0
392499.Swit_4743,0
392499.Swit_4751,0
392499.Swit_4768,0
392499.Swit_4769,1
392499.Swit_4770,1
392499.Swit_4786,1
392499.Swit_4790,0
392499.Swit_4831,1
392499.Swit_4833,0
392499.Swit_4854,0
392499.Swit_4857,1
392499.Swit_4878,1
392499.Swit_4884,1
392499.Swit_4885,0
392499.Swit_4886,1
392499.Swit_4914,0
392499.Swit_4929,0
392499.Swit_4936,0
392499.Swit_4937,0
392499.Swit_4955,0
392499.Swit_4957,0
392499.Swit_4966,0
392499.Swit_4971,0
392499.Swit_4974,0
392499.Swit_4981,0
392499.Swit_4984,0
392499.Swit_5000,0
392499.Swit_5001,0
392499.Swit_5004,0
392499.Swit_5007,0
392499.Swit_5041,0
392499.Swit_5070,0
392499.Swit_5104,0
392499.Swit_5107,0
392499.Swit_5115,0
392499.Swit_5117,0
392499.Swit_5126,0
392499.Swit_5127,0
392499.Swit_5131,0
392499.Swit_5133,0
392499.Swit_5138,0
392499.Swit_5143,0
392499.Swit_5151,0
392499.Swit_5173,0
392499.Swit_5196,0
392499.Swit_5248,0
392499.Swit_5274,0
392499.Swit_5319,0
392499.Swit_5320,0
392499.Swit_5334,0
392499.Swit_5355,0
392499.Swit_5368,0
392499.Swit_5377,0
392499.Swit_5391,0
392499.Swit_0012,0
392499.Swit_0013,0
392499.Swit_0050,1
392499.Swit_0051,0
392499.Swit_0052,0
392499.Swit_0053,0
392499.Swit_0088,1
392499.Swit_0096,0
392499.Swit_0123,0
392499.Swit_0138,0
392499.Swit_0207,0
392499.Swit_0229,1
392499.Swit_0249,0
392499.Swit_0257,0
392499.Swit_0285,0
392499.Swit_0374,0
392499.Swit_0414,0
392499.Swit_0441,1
392499.Swit_0471,1
392499.Swit_0485,1
392499.Swit_0489,0
392499.Swit_0514,0
392499.Swit_0544,0
392499.Swit_0570,0
392499.Swit_0577,0
392499.Swit_0582,1
392499.Swit_0588,0
392499.Swit_0630,0
392499.Swit_0638,0
392499.Swit_0660,0
392499.Swit_0717,0
392499.Swit_0718,0
392499.Swit_0726,0
392499.Swit_0742,0
392499.Swit_0756,0
392499.Swit_0787,0
392499.Swit_0807,0
392499.Swit_0823,1
