index,ess
192222.Cj0001,0
192222.Cj0002,0
192222.Cj0003,0
192222.Cj0010c,0
192222.Cj0013,0
192222.Cj0015c,0
192222.Cj0024,0
192222.Cj0026c,0
192222.Cj0027,1
192222.Cj0028,0
192222.Cj0043,0
192222.Cj0061c,0
192222.Cj0065c,1
192222.Cj0066c,0
192222.Cj0086c,0
192222.Cj0095,0
192222.Cj0099,0
192222.Cj0100,0
192222.Cj0101,0
192222.Cj0105,0
192222.Cj0107,1
192222.Cj0146c,0
192222.Cj0147c,0
192222.Cj0187c,0
192222.Cj0192c,1
192222.Cj0193c,0
192222.Cj0226,0
192222.Cj0228c,0
192222.Cj0231c,1
192222.Cj0234c,1
192222.Cj0245,0
192222.Cj0252,0
192222.Cj0275,0
192222.Cj0276,1
192222.Cj0279,1
192222.Cj0282c,0
192222.Cj0298c,0
192222.Cj0316,1
192222.Cj0318,0
192222.Cj0319,0
192222.Cj0322,0
192222.Cj0324,1
192222.Cj0325,0
192222.Cj0334,0
192222.Cj0338c,0
192222.Cj0342c,0
192222.Cj0348,0
192222.Cj0361,0
192222.Cj0387,1
192222.Cj0389,1
192222.Cj0400,1
192222.Cj0407,0
192222.Cj0426,0
192222.Cj0432c,0
192222.Cj0450c,0
192222.Cj0452,0
192222.Cj0464,0
192222.Cj0470,0
192222.Cj0474,1
192222.Cj0475,0
192222.Cj0477,1
192222.Cj0478,1
192222.Cj0479,0
192222.Cj0491,1
192222.Cj0498,0
192222.Cj0506,1
192222.Cj0514,1
192222.Cj0518,0
192222.Cj0525c,1
192222.Cj0562,0
192222.Cj0578c,0
192222.Cj0581,1
192222.Cj0583,0
192222.Cj0595c,0
192222.Cj0596,0
192222.Cj0630c,1
192222.Cj0638c,0
192222.Cj0642,0
192222.Cj0647,0
192222.Cj0662c,0
192222.Cj0667,0
192222.Cj0670,0
192222.Cj0680c,0
192222.Cj0684,0
192222.Cj0685c,0
192222.Cj0688,0
192222.Cj0689,0
192222.Cj0694,1
192222.Cj0696,1
192222.Cj0713,0
192222.Cj0714,0
192222.Cj0718,0
192222.Cj0720c,0
192222.Cj0726c,0
192222.Cj0757,1
192222.Cj0758,1
192222.Cj0759,0
192222.Cj0767c,0
192222.Cj0775c,1
192222.Cj0789,0
192222.Cj0798c,0
192222.Cj0799c,0
192222.Cj0814,0
192222.Cj0821,0
192222.Cj0848c,0
192222.Cj0849c,0
192222.Cj0853c,0
192222.Cj0855,1
192222.Cj0858c,0
192222.Cj0863c,0
192222.Cj0882c,0
192222.Cj0886c,0
192222.Cj0893c,1
192222.Cj0895c,1
192222.Cj0896c,0
192222.Cj0897c,0
192222.Cj0914c,0
192222.Cj0930,0
192222.Cj0942c,0
192222.Cj0956c,0
192222.Cj0958c,1
192222.Cj0959c,0
192222.Cj0960c,0
192222.Cj0961c,0
192222.Cj0965c,0
192222.Cj0994c,0
192222.Cj0997,0
192222.Cj1001,0
192222.Cj1005c,0
192222.Cj1008c,1
192222.Cj1023c,0
192222.Cj1027c,0
192222.Cj1038,1
192222.Cj1039,0
192222.Cj1047c,1
192222.Cj1054c,1
192222.Cj1061c,1
192222.Cj1067,0
192222.Cj1069,0
192222.Cj1082c,1
192222.Cj1085c,0
192222.Cj1092c,0
192222.Cj1094c,1
192222.Cj1095,0
192222.Cj1116c,0
192222.Cj1117c,0
192222.Cj1149c,0
192222.Cj1157,0
192222.Cj1181c,1
192222.Cj1182c,0
192222.Cj1188c,0
192222.Cj1189c,1
192222.Cj1191c,0
192222.Cj1194,0
192222.Cj1196c,0
192222.Cj1206c,0
192222.Cj1213c,0
192222.Cj1220,0
192222.Cj1221,0
192222.Cj1228c,0
192222.Cj1242,0
192222.Cj1243,0
192222.Cj1246c,0
192222.Cj1258,0
192222.Cj1263,0
192222.Cj1272c,0
192222.Cj1280c,0
192222.Cj1282,1
192222.Cj1288c,1
192222.Cj1315c,0
192222.Cj1344c,0
192222.Cj1346c,1
192222.Cj1359,0
192222.Cj1362,0
192222.Cj1363,1
192222.Cj1366c,1
192222.Cj1367c,0
192222.Cj1382c,0
192222.Cj1385,0
192222.Cj1388,0
192222.Cj1398,0
192222.Cj1400c,0
192222.Cj1414c,0
192222.Cj1421c,0
192222.Cj1422c,0
192222.Cj1424c,0
192222.Cj1455,0
192222.Cj1471c,0
192222.Cj1474c,0
192222.Cj1478c,0
192222.Cj1480c,1
192222.Cj1529c,0
192222.Cj1592,0
192222.Cj1593,1
192222.Cj1595,0
192222.Cj1600,0
192222.Cj1602,0
192222.Cj1611,1
192222.Cj1612,0
192222.Cj1620c,0
192222.Cj1636c,0
192222.Cj1638,0
192222.Cj1641,0
192222.Cj1652c,1
192222.Cj1654c,1
192222.Cj1669c,0
192222.Cj1672c,0
192222.Cj1673c,0
192222.Cj1676,1
192222.Cj1682c,0
192222.Cj1686c,0
192222.Cj1691c,1
192222.Cj1692c,0
192222.Cj1695c,0
192222.Cj1697c,0
192222.Cj1700c,0
192222.Cj1701c,0
192222.Cj1703c,0
192222.Cj1704c,0
192222.Cj1707c,1
192222.Cj1708c,0
192222.Cj1710c,0
192222.Cj1711c,1
192222.Cj1712,1
192222.Cj1719c,0
192222.Cj1724c,0
192222.Cj1731c,1
192222.Cj0004c,0
192222.Cj0005c,0
192222.Cj0054c,0
192222.Cj0055c,0
192222.Cj0063c,0
192222.Cj0087,0
192222.Cj0110,1
192222.Cj0111,1
192222.Cj0115,1
192222.Cj0116,1
192222.Cj0120,0
192222.Cj0123c,0
192222.Cj0126c,0
192222.Cj0136,0
192222.Cj0148c,0
192222.Cj0151c,1
192222.Cj0153c,0
192222.Cj0154c,0
192222.Cj0161c,0
192222.Cj0162c,0
192222.Cj0180,0
192222.Cj0189c,0
192222.Cj0190c,0
192222.Cj0196c,0
192222.Cj0198c,0
192222.Cj0224,0
192222.Cj0233c,0
192222.Cj0255c,0
192222.Cj0268c,0
192222.Cj0286c,0
192222.Cj0287c,1
192222.Cj0312,1
192222.Cj0328c,0
192222.Cj0332c,0
192222.Cj0356c,0
192222.Cj0357c,0
192222.Cj0381c,0
192222.Cj0386,0
192222.Cj0392c,0
192222.Cj0398,0
192222.Cj0402,0
192222.Cj0404,0
192222.Cj0435,0
192222.Cj0442,1
192222.Cj0469,0
192222.Cj0473,1
192222.Cj0476,1
192222.Cj0511,0
192222.Cj0512,0
192222.Cj0543,0
192222.Cj0548,0
192222.Cj0551,0
192222.Cj0558c,0
192222.Cj0584,1
192222.Cj0586,0
192222.Cj0594c,0
192222.Cj0634,0
192222.Cj0641,1
192222.Cj0644,0
192222.Cj0660c,0
192222.Cj0664c,0
192222.Cj0693c,0
192222.Cj0695,1
