,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
224308.BSU00010,0.08303335733141348,0.035517552228533915,0.5055985202371447,0.0006004669632395899,1.5566437121798685e+104,0.0005752589738913599,2213.500000000024,0.5311975041996725,0.1936835050682751,3711.0
224308.BSU00020,0.10055195584353252,0.041159513558596136,0.5125211100664679,0.0008648440080716683,2.0903655571640772e+104,0.0008359664427512343,2256.1666666666893,0.541436685065202,0.17039887634034098,4068.0
224308.BSU00030,0.02087832973362131,0.00808981308994345,0.4655993544720815,4.304417654107652e-05,8.074899757504399e+102,4.2550247061232743e-05,2009.9999999999568,0.48236141108710084,0.17214648489708634,0.0
224308.BSU00040,0.06047516198704104,0.023558644210811882,0.4964168027848095,0.00027368403046706784,6.84850319105825e+103,0.0002659269826071352,2157.083333333347,0.5176585873130254,0.17115664326819705,2291.0
224308.BSU00050,0.04679625629949604,0.014264269839111223,0.49032436149502656,0.00014335180049954635,2.5083890212011824e+103,0.00014105494901370271,2120.750000000001,0.508939284857217,0.23610890827385672,401.0
224308.BSU00060,0.07511399088072954,0.03301298754044926,0.5033933413264908,0.0003421884208373644,1.3449009245529574e+104,0.0003293654879840076,2196.5000000000205,0.5271178305735628,0.20830261325468993,1312.0
224308.BSU00070,0.10535157187425007,0.04685804992950442,0.5122683564676187,0.0007613510395847439,2.7095993668721387e+104,0.0007222688045109484,2262.166666666695,0.5428765698744182,0.21130423024516076,4078.0
224308.BSU00090,0.08519318454523638,0.039388134999426096,0.5042486212753464,0.0003652737808968163,1.9145970895893562e+104,0.00035444561424293256,2213.0833333333594,0.5310975121990335,0.24094851595448397,3569.0
224308.BSU00110,0.03335733141348692,0.011752392801788311,0.47720324328802743,0.00012710169717278415,1.704330839079115e+103,0.0001287450110909199,2063.666666666639,0.4952403807695314,0.15055781461787093,1772.0
224308.BSU00130,0.11663066954643629,0.04634020378490668,0.5175646038003058,0.0013511492062338827,2.6499116564393325e+104,0.0012812256427157307,2291.666666666693,0.5499560035197253,0.16035806711637182,4155.0
224308.BSU00180,0.05855531557475402,0.021202334080670442,0.4942908207600351,0.00034028653839244106,5.546788337293818e+103,0.0003383178399330583,2148.2500000000146,0.5155387568994584,0.13893948593402144,3242.0
224308.BSU00190,0.08471322294216463,0.034647038834047746,0.5077610459866619,0.0007074025717667473,1.4812579824209234e+104,0.0006832401121929732,2221.833333333355,0.5331973442124703,0.17177440123615761,3877.0
224308.BSU00210,0.06455483561315095,0.027920115320468036,0.4962389393656819,0.0002601814927774744,9.619513101911745e+103,0.0002548270508913613,2162.333333333353,0.5189184865210894,0.20299062309271487,2067.0
224308.BSU00310,0.10775137988960883,0.03920745044545457,0.51634256733054,0.001136226116964063,1.8962359171876358e+104,0.0010988376776071614,2276.2500000000223,0.5462562994960465,0.12771436525612473,4134.0
224308.BSU00330,0.05567554595632349,0.018125559678350278,0.4949384918771716,0.00023461432196436103,4.051584021062409e+103,0.00023033214295134174,2146.3333333333467,0.5150787936965148,0.14546947305567995,470.0
224308.BSU00390,0.08999280057595392,0.03280892366148878,0.5079472664191754,0.0007844157464276016,1.3281698877540091e+104,0.0007618248792402838,2229.7500000000264,0.53509719222463,0.13467379679144384,4030.0
224308.BSU00420,0.11207103431725463,0.04590885697272311,0.5126475804205867,0.0010341429374341015,2.6007873768336348e+104,0.0010050679846779528,2272.7500000000327,0.5454163666906735,0.17241822977456323,4138.0
224308.BSU00530,0.08303335733141348,0.03481599775606665,0.5068319882055203,0.0005517083289705153,1.4957068593746417e+104,0.0005315012826234005,2216.9166666666897,0.5320174386049193,0.17726396917148363,3633.0
224308.BSU00550,0.07895368370530358,0.033312460921296506,0.5015097935194756,0.0003517921152917472,1.3693135295634692e+104,0.0003425311401953417,2196.9166666666956,0.5272178225742041,0.18520646452665135,3080.0
224308.BSU00590,0.03287736981041517,0.012207007590312544,0.47753231114916156,0.00010152906146691715,1.8384921255013776e+103,0.00010518276650826338,2063.7499999999736,0.49526037916965954,0.1794761700300558,647.0
224308.BSU00620,0.07487401007919367,0.02523350867430219,0.5036374108253158,0.0006072085312583346,7.853000125923728e+103,0.0005961136290856675,2197.083333333358,0.5272578193744583,0.13496578448346938,3794.0
224308.BSU00690,0.09479241660667147,0.039898206261427926,0.5121420731306366,0.0006663510698222265,1.9642934534779493e+104,0.0006424430427133834,2247.500000000023,0.5393568514518902,0.18329370943905415,3978.0
224308.BSU00790,0.05567554595632349,0.019530499958792667,0.4947616860334431,0.00025607238868316143,4.706580711589062e+103,0.0002535218022143173,2145.8333333333485,0.5149588032957467,0.14453649798477386,2512.0
224308.BSU00890,0.05207583393328534,0.020147800934170932,0.49096167308387745,0.00024352988733829307,5.008757393025232e+103,0.000249038178778169,2130.0833333333444,0.5111791056715532,0.19371906468680664,2336.0
