,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
565050.CCNA_00001,0.04292403746097815,0.014893132355438795,0.469312907290785,0.0003051696274145,1.2835228204204843e+96,0.0003077604599774012,1889.3333333332912,0.49150190773498703,0.1646711012564671,2229.0
565050.CCNA_00002,0.03954214360041624,0.016716257454528642,0.4645163340479412,0.0002409269717163698,1.6170635377087163e+96,0.00023906339927889247,1871.4999999999563,0.4868626430801124,0.176803764377832,2127.0
565050.CCNA_00003,0.08662851196670136,0.036755646651423245,0.490997936848019,0.00105259177900692,7.817919545357509e+96,0.0009884352962198466,2004.416666666638,0.521440339923683,0.1732334744382937,3753.0
565050.CCNA_00004,0.07180020811654528,0.03172816058045302,0.4860632842163806,0.000547724323808634,5.82552421874999e+96,0.0005201823564214622,1972.4166666666372,0.5131156781130687,0.17926218708827404,3361.0
565050.CCNA_00005,0.061914672216441216,0.029813535439529373,0.47866224448716277,0.00036823319293791514,5.143742251994606e+96,0.00035535335163719954,1939.666666666632,0.5045959070412668,0.21249512463213133,2818.0
565050.CCNA_00006,0.041363163371488036,0.012888153907557064,0.46405918917496985,0.00028645766456244923,9.612050143746562e+95,0.00029241214706671854,1872.6666666666242,0.4871661463752908,0.23604808534352362,2328.0
565050.CCNA_00007,0.06737773152965662,0.04064005599422625,0.47516527885166016,0.0002556039876297393,9.55826773457915e+96,0.00024466362531264503,1937.4999999999602,0.5040322580645051,0.3399479213432702,907.0
565050.CCNA_00008,0.08558792924037462,0.04319764028997316,0.48985029850711986,0.0007368545741101036,1.0798721409561566e+97,0.0006992244966678072,2000.1666666666374,0.5203347207769606,0.22751871895618653,3568.0
565050.CCNA_00012,0.08975026014568159,0.04049463236481432,0.49305151598527386,0.0009036531975580703,9.489414708476927e+96,0.0008594034293920527,2013.3333333333048,0.5237599722511199,0.18965284799460735,3744.0
565050.CCNA_00018,0.043704474505723206,0.015678636444762993,0.4664116158263266,0.00039097969010092336,1.4225131928395746e+96,0.00038321272655076336,1882.4999999999561,0.4897242455775113,0.13223552894211577,2895.0
565050.CCNA_00028,0.03381893860561915,0.005329980747203675,0.4593129366617959,0.0003236860233949869,1.6434374459273747e+95,0.0003261190942657857,1849.083333333287,0.4810310440513217,0.20822898032200357,2955.0
565050.CCNA_00029,0.018730489073881376,0.003879663385547913,0.4435956195676541,0.00010419109572490595,8.708988901171294e+94,0.00011790097546290856,1781.749999999942,0.46351456815815045,0.3215962441314554,1990.0
565050.CCNA_00051,0.06243496357960458,0.029453792274823948,0.4773297670256017,0.0004131964269271439,5.020337183035582e+96,0.00039465754720763074,1937.2499999999634,0.5039672216441108,0.20794979079497908,2664.0
565050.CCNA_00052,0.06269510926118627,0.02924885723190971,0.4787837477856746,0.0004539278899569833,4.95073609180524e+96,0.00044077695200934227,1941.1666666666313,0.5049861255636393,0.19740663900414937,3190.0
