,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
392499.Swit_0001,0.0849464386393535,0.04149067719534182,0.5008577409150285,0.0012378682355217246,1.6446497869248894e+122,0.0011474473590908658,2811.333333333394,0.5283468019795892,0.2113788434746777,5135.0
392499.Swit_0002,0.052057883856417964,0.015574594759994969,0.48913445398270344,0.0004733986685155741,2.3172229232237353e+121,0.00046922718372303604,2711.000000000072,0.509490697237375,0.10416993669230366,4954.0
392499.Swit_0003,0.036835181356887806,0.011837953528048185,0.4770848504871901,0.0001761794694067391,1.33876258647482e+121,0.00017490128167752195,2638.583333333434,0.4958811000438703,0.12375719518576661,3431.0
392499.Swit_0004,0.01597444089456869,0.004887985649850823,0.4480934242816375,3.969794420852688e-05,2.2824248365893717e+120,4.1260661675064953e-05,2483.5000000001874,0.46673557601958043,0.10028011204481793,0.0
392499.Swit_0007,0.0808118774666416,0.03970422676290298,0.49592480190404664,0.0004488611365197456,1.506066291869224e+122,0.0004201372756686585,2786.6666666667393,0.5237110818768539,0.21675069116929582,5078.0
392499.Swit_0008,0.0808118774666416,0.04250115176733456,0.49592480190404664,0.0006730837320861233,1.7257573669892573e+122,0.0006085925764061969,2787.1666666667375,0.5238050491762333,0.2461213205399252,4525.0
392499.Swit_0011,0.05506483743657207,0.02436352589151211,0.4854071165166215,0.00036372406437142985,5.670820628454841e+121,0.00034030164090354003,2702.500000000087,0.5078932531479209,0.19234185796437422,3193.0
392499.Swit_0014,0.0373989851531667,0.012845178843048229,0.4755400533458393,0.00020779274451450546,1.5762974714517028e+121,0.00020871732808636323,2633.58333333344,0.49494142705007327,0.13852088726460585,2729.0
392499.Swit_0015,0.05149408006013907,0.022852598960303696,0.48380804475650085,0.00031566384273686254,4.989330695056482e+121,0.00030758084852688684,2690.166666666756,0.5055753930965525,0.18210743028261275,3764.0
392499.Swit_0033,0.06483743657207292,0.029982571646760412,0.4915903591909848,0.00043331971840293197,8.588332182708766e+121,0.0004111028650651926,2742.7500000000737,0.5154576207479935,0.20011796427367712,4523.0
392499.Swit_0034,0.06615297876339034,0.03516746409841422,0.4888178913738019,0.000367361895825536,1.1815699389503966e+122,0.0003402656951431264,2735.0000000000837,0.5140011276076083,0.25684731934731936,2186.0
392499.Swit_0035,0.04078180793084007,0.006477985949002121,0.4825715875409859,0.0004284514780895617,4.0079241549939115e+120,0.00042676248357551537,2666.416666666752,0.5011119463760105,0.11017238436593275,4837.0
392499.Swit_0036,0.03796278894944559,0.013767034145806946,0.4796384208563042,0.0004156242473998146,1.8106564225648564e+121,0.00042735878376969587,2650.3333333334263,0.4980893315792945,0.1404856903600808,3763.0
392499.Swit_0037,0.03984213493704191,0.014369558010911252,0.4748566834110869,0.00039979221152348053,1.9725965957237943e+121,0.0003878373135430814,2635.416666666777,0.49528597381446665,0.13507109004739337,4105.0
392499.Swit_0043,0.0885171960157865,0.04752627255035166,0.49929684702040245,0.00048123267043725606,2.1579871759096987e+122,0.00045802557111259627,2812.3333333334012,0.5285347365783502,0.25607805935763656,4899.0
392499.Swit_0055,0.07818079308400676,0.039176441988085974,0.497511462604596,0.0005369583679843763,1.4663189396356218e+122,0.0005130458013956372,2788.3333333333962,0.524024306208118,0.22336654309545875,4915.0
