,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
83332.Rv0001,0.08749369641956632,0.03364340266122024,0.5076489059460108,0.0007584002363035604,6.823614893288568e+107,0.0007235084319355569,2117.500000000031,0.5339132627332402,0.20316169978844265,3615.0
83332.Rv0002,0.11321230458900657,0.043213700771667,0.5160721370741979,0.0010776333439123404,1.1257724555932897e+108,0.001025306548491519,2172.5833333333608,0.5478021516221283,0.19635897231944002,3914.0
83332.Rv0003,0.06454866364094806,0.023823552814360535,0.49842474916920004,0.000348323650533417,3.4214915215541e+107,0.00034448077773951123,2063.0833333333235,0.5201924693225728,0.19356617647058824,2626.0
83332.Rv0004,0.04135148764498235,0.010497711084889344,0.4860960050659501,0.00019126452139460188,6.638997497437673e+106,0.00019396034160884537,1999.1666666666392,0.5040763153471103,0.13422115816250188,1462.0
83332.Rv0005,0.09556227937468482,0.037176360829813654,0.5108660291213023,0.0009017152475234478,8.331955937097896e+107,0.0008522791777457743,2136.2500000000286,0.5386409480585045,0.20682386117742318,3718.0
83332.Rv0006,0.12128088754412507,0.04865139530086369,0.5178990608582549,0.0012579601732595014,1.4269291520385314e+108,0.0011504077177312377,2187.833333333361,0.551647335686677,0.212993762993763,3942.0
83332.Rv0017c,0.055471507816439745,0.01793564447117061,0.4912955394484963,0.00023474870484311617,1.938958536987457e+107,0.0002328248777245575,2031.9999999999745,0.5123550176500188,0.17418015774180157,2367.0
83332.Rv0058,0.11472516389309129,0.039802709979814874,0.5174241730633888,0.0019308931749414725,9.549677113961221e+107,0.0018521249825273426,2177.916666666692,0.5491469154479808,0.15146439463620082,3926.0
83332.Rv0099,0.055723651033787194,0.013678791944628012,0.4954862189119305,0.000373682667268928,1.1270382783685125e+107,0.00037537318211750106,2043.7499999999798,0.5153177004538527,0.14142328259975318,2964.0
83332.Rv0105c,0.05774079677256682,0.026221200110547134,0.4889844190599047,0.00015768802699362967,4.145245709207925e+107,0.0001533731618180298,2028.916666666638,0.5115775760631966,0.34417375316019305,1302.0
83332.Rv0113,0.03580433686333838,0.008133674045990115,0.4821208516008678,0.0002966454512046027,3.9873593619179465e+106,0.0003042528766733938,1981.2499999999702,0.49955874936963446,0.11547297972230547,2581.0
83332.Rv0119,0.037065052950075644,0.007718051245564341,0.4828280329013458,0.00022462835104722665,3.5894039156723717e+106,0.00023111482954567047,1984.666666666637,0.5004202386955716,0.12254216755195228,2326.0
83332.Rv0120c,0.10615229450327787,0.045753956812285036,0.5117927101795685,0.001010577507084133,1.2619906812077823e+108,0.0009479795481094252,2152.6666666666993,0.5427802992099595,0.24502884289107568,3808.0
83332.Rv0125,0.03908219868885528,0.011393381733653644,0.48723524573404586,0.00037907830756323327,7.82315173988784e+106,0.0003951690766748226,1999.2499999999745,0.5040973272818897,0.12886468370339338,2510.0
83332.Rv0126,0.038325769036812916,0.009884321303972491,0.4818855846243638,0.0003374353870994251,5.888454666055659e+106,0.000353947077287299,1983.4999999999684,0.5001260716086657,0.1300104566050889,2772.0
83332.Rv0140,0.01790216843166919,0.0035606707431992284,0.46064328130214693,5.049995845395912e-05,7.63627521124398e+105,5.303953740559914e-05,1893.8333333332798,0.47751722978650524,0.13843058350100604,713.0
83332.Rv0163,0.01714573877962683,0.004717510969544816,0.45983889838951225,4.7143474115878575e-05,1.3413485711405888e+106,5.0368426627515714e-05,1890.7499999999463,0.4767397881996839,0.10184372256365233,708.0
83332.Rv0166,0.048411497730711045,0.011284801116841976,0.49068523443054785,0.00023041483363007414,7.67199238136437e+106,0.0002299705611108707,2020.999999999976,0.5095814422591971,0.16088568935427575,1461.0
83332.Rv0169,0.11548159354513364,0.03185283306408029,0.5185789861055415,0.0014566069365946187,6.111803359758874e+107,0.0013796715485589752,2181.750000000023,0.5501134644478122,0.12659933303393117,3936.0
83332.Rv0202c,0.055723651033787194,0.014507013827373145,0.4933819806602436,0.00036172488128970545,1.267506249381562e+107,0.0003595729549342006,2038.166666666644,0.5139099008236622,0.1609214315096668,3086.0
83332.Rv0205,0.03000504286434695,0.008479482945601174,0.4795454822345405,0.0001206062357210292,4.333134067903564e+106,0.0001266504430758785,1965.5833333333007,0.4956085056311903,0.13032331576698475,1425.0
83332.Rv0206c,0.04689863842662633,0.01170251677002031,0.4909291743929791,0.00028506819150936195,8.248313517918141e+106,0.0002903460198444299,2019.8333333333103,0.5092872751722921,0.15047951176983435,2749.0
83332.Rv0208c,0.08825012607160868,0.03128842497109433,0.5065422078950897,0.0008785330651056517,5.901267144664889e+107,0.0008646470085729626,2115.8333333333617,0.5334930240376605,0.1698567335243553,3731.0
83332.Rv0233,0.05975794251134645,0.019201814138400417,0.4965450832389579,0.0005783082475236185,2.2219717127683226e+107,0.00053647235953735,2051.999999999982,0.5173978819969697,0.13913323321175713,2904.0
83332.Rv0302,0.022692889561270805,0.004857774631334992,0.47158740892620704,0.00018656911575192663,1.422116741591685e+106,0.0002054093476769336,1933.083333333293,0.4874138510673961,0.0933832709113608,2254.0
83332.Rv0350,0.13615733736762484,0.05368751479814152,0.5234582742069851,0.0013558556528332115,1.7376314188418896e+108,0.0012721129079942516,2220.9166666666915,0.5599890737939213,0.20481687624544767,3963.0
83332.Rv0351,0.07186081694402421,0.027648925030680713,0.5020356046220018,0.0005166467609565243,4.608489727486508e+107,0.000502781323580962,2082.2500000000055,0.5250252143217361,0.20318754633061528,3074.0
83332.Rv0352,0.08245083207261726,0.029525189596022246,0.5052463721112701,0.0005744731085755761,5.2551735213923124e+107,0.0005598315556600565,2104.8333333333544,0.5307194486468367,0.18979006022401082,3603.0
83332.Rv0359,0.04311649016641453,0.012916735011077112,0.48675491523917563,0.00021265518885377088,1.0056088550208075e+107,0.00021473930002766567,2003.2499999999727,0.5051059001512791,0.13140694874441006,1506.0
83332.Rv0408,0.06833081190115986,0.02479488771908526,0.4967948858213948,0.00032980032302312685,3.706142954059801e+107,0.00032280483343806313,2063.9166666666542,0.5204025886703616,0.1980046467131338,2676.0
83332.Rv0422c,0.04689863842662633,0.014793764232580468,0.4865151049594667,0.0002969771171072321,1.3193309916551266e+107,0.00030657581953828913,2007.4999999999711,0.5061775088250053,0.15309503051438536,2508.0
83332.Rv0427c,0.06883509833585477,0.02609059601372848,0.4983618643913588,0.0004849816221040462,4.103564956900452e+107,0.00046818833236169554,2068.8333333333258,0.5216422928223212,0.2011689291101056,2236.0
83332.Rv0440,0.12884518406454867,0.05009302576297415,0.521316634177895,0.0011947505070498178,1.5127576922378618e+108,0.0011298154903884839,2206.0833333333585,0.5562489494032674,0.2010437051532942,3958.0
83332.Rv0467,0.09001512859304085,0.025128938504208928,0.5076489059460108,0.0009360935448974741,3.805523653948755e+107,0.0009011487581526234,2120.8333333333658,0.5347537401243988,0.14686998394863562,3813.0
