,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
171101.spr0001,0.13409203364670957,0.048135311037652014,0.5142789340179014,0.0009494765046702225,1.0566446365747157e+85,0.0009191800661962028,1119.7499999999893,0.5540573973280501,0.27549542162088286,1462.0
171101.spr0002,0.1331024245423058,0.045281420009143404,0.5167824696946475,0.0011310377519663907,9.35048105073528e+84,0.0010935818873461197,1122.249999999991,0.5552944087085556,0.24943128225045774,1793.0
171101.spr0003,0.04898565066798615,0.011874424176806902,0.47503579350405295,0.0002396258729824453,6.429794150174715e+83,0.000246421947177677,1008.7500000000108,0.49913409203365205,0.18738404452690166,927.0
171101.spr0004,0.1479465611083622,0.053154453135829116,0.5201139709175371,0.0010885327085812296,1.2885126162546117e+85,0.0010471931911821045,1136.3333333333237,0.5622629061520652,0.27114991807142375,1884.0
171101.spr0005,0.10984661058881742,0.03933843655061937,0.5078051307195893,0.0007953758163551325,7.057335595883974e+84,0.0007850708126950345,1094.999999999989,0.5418109846610535,0.27120785944315356,1346.0
171101.spr0006,0.11924789708065316,0.04045759417538615,0.5110215300780869,0.000852115710231882,7.464277580635684e+84,0.0008145939712053114,1105.416666666656,0.5469651987464899,0.25622406639004147,1139.0
171101.spr0007,0.03463631865413162,0.011005314914875611,0.4653903966816357,5.5369466691564427e-05,5.52318527119938e+83,5.810606270239695e-05,985.2500000000123,0.4875061850569086,0.25838509316770186,0.0
171101.spr0008,0.044532409698169226,0.014608494277751622,0.46961629318235365,0.00011561808697737612,9.73234316220766e+83,0.00011846442231060062,998.0333333333454,0.49383143658255585,0.27815230961298376,293.0
171101.spr0009,0.04750123701138051,0.00893213274213321,0.4755958451351589,0.00026754575530933087,3.6377122354509185e+83,0.00028074181567365366,1008.7833333333438,0.49915058551872526,0.2100877192982456,792.0
171101.spr0010,0.1152894606630381,0.03758760642777584,0.5101168384466891,0.0008182459320719885,6.442855799955699e+84,0.0008013189481207054,1101.6666666666563,0.5451096816757329,0.22132603226283853,1558.0
171101.spr0011,0.09500247402276102,0.030838969218714124,0.4972884564147458,0.00047014806437024816,4.336962902577771e+84,0.0004712227909230013,1071.3333333333253,0.5301006102589437,0.23603839441535776,1084.0
171101.spr0012,0.15388421573478478,0.05173641853451263,0.5236246051968352,0.001551851061615463,1.220619192333823e+85,0.00150081605225241,1144.7499999999916,0.5664275111330983,0.2368011617052173,1935.0
171101.spr0013,0.042058386937159825,0.007998595664285377,0.46896116698865586,0.00016210919895922406,2.9170155282117704e+83,0.00016938030523595002,995.1666666666788,0.49241299686624385,0.2938375350140056,727.0
171101.spr0021,0.15635823849579417,0.05105413628109181,0.5219984418266586,0.002672786970720632,1.1886613845488965e+85,0.002487037316646485,1144.3333333333235,0.5662213425696802,0.2258790436005626,1971.0
171101.spr0025,0.1029193468579911,0.030027104944824235,0.5033695980080382,0.0010972555265807316,4.111550410793246e+84,0.001089392644479127,1084.4999999999875,0.536615536862933,0.19579152731326643,1641.0
171101.spr0032,0.18456209797130135,0.05713564586048612,0.5357242972691126,0.004946078584978208,1.4886510382784873e+85,0.004567005959592577,1179.8333333333267,0.5837869041728484,0.20104355847675057,2009.0
171101.spr0037,0.12370113805047007,0.04231698741373459,0.5069117816582581,0.0008300066188227832,8.166237186825033e+84,0.000792461813323483,1103.4166666666536,0.5459755896420849,0.25664257028112447,1199.0
171101.spr0048,0.1029193468579911,0.033966607003540525,0.5006209926081432,0.0005759086644774844,5.26122104722867e+84,0.0005600857276202505,1081.1666666666547,0.5349661883555936,0.25562058714232627,893.0
171101.spr0049,0.10192973775358734,0.03426713920896096,0.5029930122738675,0.0004948254861218145,5.354692092087717e+84,0.00048335691835219214,1083.3333333333208,0.5360382648853641,0.26601941747572816,731.0
171101.spr0057,0.06729341909945571,0.008795888686328825,0.4886148205470467,0.0010893013796754035,3.527045532254439e+83,0.0010981055123285759,1040.3333333333364,0.514761669140691,0.16176470588235295,1728.0
171101.spr0075,0.04007916872835231,0.004725436176964954,0.4702732523241336,0.0007917911425960937,1.017987700523715e+83,0.0009204869593217611,995.6666666666783,0.49266039914234455,0.17839506172839506,1279.0
171101.spr0124,0.12122711528946067,0.04214262354586635,0.5128405744261909,0.000782850058679243,8.099206226697221e+84,0.00075788177391889,1108.99999999999,0.5487382483918802,0.2558046169287387,1606.0
171101.spr0125,0.08708560118753093,0.029885471663735015,0.4960654154496333,0.00039340908972713235,4.073098910487026e+84,0.00039006299787659157,1064.249999999994,0.5265957446808481,0.26201298701298703,947.0
171101.spr0131,0.1380504700643246,0.04584942764712647,0.5170474184102047,0.001613347335920185,9.586318509991289e+84,0.0015224298289640405,1125.6666666666565,0.5569849909285782,0.23310383950903793,1823.0
171101.spr0160,0.1454725383473528,0.046874628680858975,0.5191768286275956,0.0013530384510087264,1.001970450728567e+85,0.001289202632062656,1133.2499999999898,0.5607372587827757,0.22639362912400454,1929.0
171101.spr0165,0.11726867887184564,0.0384788800871507,0.5090868195906635,0.0008729857999409912,6.751933739203641e+84,0.0008410957290038456,1101.9499999999891,0.5452498762988566,0.23868268611885862,1638.0
171101.spr0171,0.14101929737753588,0.050173584215162464,0.5169149101020525,0.001193278276148528,1.1480108406595463e+85,0.0011428136745951748,1127.5833333333228,0.5579333663202982,0.26441808747220164,1762.0
171101.spr0187,0.12617516081147948,0.0485125750578965,0.5089583596311403,0.0006748773454503583,1.0733752026582262e+85,0.0006229540480496986,1107.6666666666542,0.5480785089889432,0.3606299212598425,1450.0
171101.spr0188,0.13904007916872838,0.05332811083419217,0.5162533860297437,0.0008714092287971133,1.297034467953032e+85,0.0008266023520143609,1125.3333333333226,0.5568200560778439,0.3461870869344179,1785.0
171101.spr0191,0.12666996536368136,0.050639026301914414,0.5111510337603166,0.0004828752236381815,1.169541402988231e+85,0.0004586613035235621,1110.5833333333217,0.5495216889328658,0.3886642156862745,1143.0
171101.spr0192,0.11182582879762495,0.046058037581605184,0.5042504948045523,0.0003662462098332014,9.675247175955384e+84,0.00034907609634833017,1091.5833333333198,0.5401204024410291,0.43649950835791546,679.0
171101.spr0195,0.128154379020287,0.0519068935784273,0.5140168142757923,0.0005246883358465319,1.2288289030271008e+85,0.0005025046034762897,1115.2499999999898,0.5518307768431419,0.3893328544491335,1181.0
171101.spr0196,0.11133102424542307,0.04529296394612368,0.5050080068147744,0.00038298090132233675,9.356403792129143e+84,0.0003678934931830543,1092.3333333333205,0.5404915058551809,0.41869047619047617,451.0
171101.spr0199,0.10143493320138547,0.04248009622645037,0.5029930122738675,0.0003253974139878516,8.230427131447348e+84,0.00031299355927174075,1082.9999999999875,0.5358733300346301,0.45447154471544715,623.0
171101.spr0201,0.12172191984166256,0.050278049303399214,0.5092153444125749,0.00047469563607101874,1.1529256081877956e+85,0.00044627893280912284,1104.8333333333214,0.5466765627577048,0.41174713787954204,909.0
171101.spr0204,0.1152894606630381,0.0473249157125932,0.508317031052976,0.00041036559949970286,1.0214749861990642e+85,0.0003950696673944671,1099.166666666655,0.5438726702952276,0.41989788367618763,663.0
171101.spr0205,0.12221672439386444,0.04894635665476764,0.5081889592386517,0.0004867435128390836,1.092657310794991e+85,0.0004714150553803374,1103.8333333333208,0.5461817582055026,0.3878081695796715,1275.0
171101.spr0206,0.13211281543790204,0.05127104421170527,0.5138858545778876,0.0007188326826051649,1.1989051190505389e+85,0.0006954951279998862,1117.749999999989,0.5530677882236462,0.3590718368956098,1635.0
171101.spr0209,0.15388421573478478,0.0560778693037015,0.5207854322794239,0.0013495754602796512,1.4341903593209743e+85,0.001311645577449388,1140.9999999999895,0.5645719940623402,0.29181620163883415,1916.0
