,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
71421.HI0001,0.1824773413897281,0.058554876588190544,0.5411348465809338,0.0020549370468031353,1.9431826382639304e+73,0.001983961754013517,970.0000000000015,0.5861027190332335,0.21185452465292293,1630.0
71421.HI0002,0.04169184290030212,0.009994536611724926,0.4916624231442612,0.00018446626743258058,5.660972807572771e+71,0.000189277900479058,841.0833333333377,0.5082074521651587,0.15601023017902813,0.0
71421.HI0004,0.10755287009063444,0.03445432544648666,0.5160995363921316,0.0007459001012737383,6.727824414747495e+72,0.0007393916067971781,903.7500000000026,0.5460725075528716,0.21684758458706277,983.0
71421.HI0009,0.036858006042296075,0.005090582021644791,0.4851608630380338,0.00031844040919927187,1.4685187260204827e+71,0.0003341809934325151,830.9166666666724,0.5020644511581103,0.1557377049180328,428.0
71421.HI0016,0.15770392749244713,0.05160090708806844,0.5355181371775638,0.0014274239842642137,1.5090277569209174e+73,0.001388993281520981,950.8333333333346,0.5745216515609273,0.21491305629236665,1578.0
71421.HI0018,0.10936555891238671,0.03527372044324295,0.5183681057828662,0.0009713628174754727,7.051488840267182e+72,0.0009496632995232568,907.0833333333355,0.5480866062437073,0.21485573971761818,995.0
71421.HI0026,0.08338368580060423,0.019870679413940193,0.5092542926953821,0.0008312523730188604,2.2376195140924395e+72,0.0008323403508961777,883.2500000000027,0.5336858006042312,0.16058394160583941,1306.0
71421.HI0034,0.10332326283987915,0.028391642533115418,0.5144912486501805,0.0011124044083866812,4.5683925850170014e+72,0.0011050327844415752,899.7500000000027,0.5436555891238687,0.17798417612659098,1377.0
71421.HI0037,0.13897280966767372,0.04690347046011495,0.5252950737888734,0.0010367879746722495,1.2468407578671548e+73,0.0010071266304778196,930.7500000000022,0.5623867069486418,0.23474463641541674,1501.0
71421.HI0038,0.10030211480362537,0.027398631350148316,0.5201645926018995,0.0010248083083456603,4.2543531669985055e+72,0.001027023944384747,903.8333333333346,0.5461228600201418,0.17751004016064256,1287.0
71421.HI0039,0.06283987915407854,0.014448790479002441,0.5025882547696892,0.0005366630481504465,1.1831347952536948e+72,0.000552835497881997,864.7500000000031,0.5225075528700925,0.1529126213592233,1036.0
71421.HI0044,0.05256797583081571,0.013085473822665825,0.4941641475361955,0.00045055943189535754,9.703990490456766e+71,0.00047657249745087273,849.7500000000045,0.5134441087613321,0.15477145148356056,777.0
71421.HI0047,0.045317220543806644,0.008125319784123276,0.48501833634501434,0.00043562398006740196,3.741437704289274e+71,0.0004546445842422234,835.5000000000063,0.5048338368580099,0.16288288288288288,1136.0
71421.HI0056,0.05558912386706949,0.013733045418985882,0.493720818456468,0.00033699363931365193,1.0687851147282531e+72,0.0003507948752938858,851.2500000000045,0.5143504531722082,0.16794075489727664,731.0
71421.HI0057,0.16797583081570996,0.05293080549534761,0.5400727565974579,0.0025682099662841617,1.5877950712361356e+73,0.0024608211433340354,960.6666666666678,0.5804632426988929,0.2038023011193933,1608.0
71421.HI0065,0.13595166163141995,0.03881577836629456,0.5279828643806936,0.0020587121584119,8.538627964142256e+72,0.0020057491593391775,931.4166666666683,0.5627895266868087,0.17626984126984127,1550.0
71421.HI0068,0.16435045317220542,0.05184070354554972,0.5362138411557094,0.0017805382524868634,1.5230767879241802e+73,0.0017401233628346127,955.083333333335,0.5770896273917432,0.19928912524419362,1615.0
71421.HI0072,0.13897280966767372,0.04199466740790925,0.5269717257958599,0.0011001721515157422,9.994492103946394e+72,0.0010802475452603647,932.1666666666687,0.563242698892247,0.19760774634516803,1538.0
71421.HI0079,0.0809667673716012,0.023138469330533717,0.5064424591774321,0.0008404203695972598,3.034237324645294e+72,0.0008501771744600857,879.0000000000032,0.5311178247734158,0.17876781506003817,1014.0
71421.HI0084,0.1824773413897281,0.05990147096475003,0.5418452303637772,0.0019039418322549966,2.0336036675543876e+73,0.0018410383958232406,970.4166666666682,0.586354481369588,0.2159908472860883,1628.0
71421.HI0087,0.10574018126888217,0.031523082865244016,0.5144912486501805,0.0008143077690015582,5.631547836472849e+72,0.0008061913549778559,901.1666666666695,0.544511581067474,0.229688013136289,1154.0
71421.HI0104,0.12145015105740181,0.03699874499436329,0.5229656056124261,0.0009768085357883683,7.758134787282934e+72,0.000962043828128871,918.5000000000018,0.5549848942598198,0.19388059701492538,1381.0
71421.HI0106,0.1716012084592145,0.062308923833819516,0.5407803527410511,0.002367498556676298,2.200464690330039e+73,0.0022423184460715197,963.3333333333345,0.5820745216515616,0.2771363161299955,1592.0
71421.HI0107,0.08036253776435046,0.024726188421030207,0.5081570996978853,0.0006001601384323096,3.4649285710267707e+72,0.0006034881703388428,880.4166666666695,0.5319738167170208,0.20790612895876054,831.0
71421.HI0110,0.19637462235649547,0.06450773942060195,0.5452451839228629,0.003445742817745301,2.3584029534556674e+73,0.0032175997951934465,981.5000000000015,0.5930513595166172,0.21287749287749289,1645.0
71421.HI0111,0.03927492447129909,0.011078021935033459,0.47924598459170653,0.00033223002298303267,6.955598633142019e+71,0.00039077464771869637,825.5000000000073,0.49879154078550286,0.19134615384615383,569.0
71421.HI0119,0.05377643504531722,0.008870936684426995,0.4926894708798654,0.0005601261695998658,4.459572309266025e+71,0.0005802615396807072,849.083333333338,0.5130412890231649,0.10827374872318693,1089.0
71421.HI0121,0.09425981873111783,0.024186327626243165,0.5111462591078727,0.0009003404084058443,3.315150917015679e+72,0.0009009710997604144,891.583333333336,0.5387210473313209,0.1684036393713813,1285.0
71421.HI0123,0.12809667673716013,0.03985875879835234,0.5244607423501998,0.000999415939018261,9.003794577899755e+72,0.0009769573128321004,923.6666666666686,0.5581067472306155,0.19940981847447017,1412.0
71421.HI0124,0.09607250755287008,0.03351450270428294,0.5113045577325577,0.00043026609840542796,6.3659963441397814e+72,0.0004247085569222585,892.7500000000027,0.5394259818731134,0.24934320515882494,354.0
71421.HI0132,0.06525679758308157,0.01854832526459901,0.49639278921179464,0.00038484673840844815,1.949774825636256e+72,0.00038801296790977666,859.5833333333378,0.5193856998992977,0.20076150917272412,674.0
71421.HI0142,0.07854984894259819,0.020178568657595986,0.509411421449685,0.0009307514016823001,2.307560549629638e+72,0.0008986226877325072,880.8333333333356,0.532225579053375,0.17829457364341086,883.0
71421.HI0157,0.09546827794561934,0.03227562706421447,0.512892953376337,0.0005325400111626738,5.9040259203487685e+72,0.0005228057481431859,893.7500000000026,0.5400302114803641,0.24606949931468194,342.0
71421.HI0159,0.09788519637462235,0.032888917197237494,0.5076883200856178,0.0007087940723112565,6.1310962093665275e+72,0.000709700645812273,889.9166666666704,0.5377139979859036,0.3148531554328656,1113.0
71421.HI0161,0.09184290030211481,0.019505483330311362,0.5100409072963945,0.0013506638867016227,2.156133802797278e+72,0.0013561463842374397,889.0833333333361,0.537210473313194,0.13654583478563959,1441.0
71421.HI0180,0.05800604229607251,0.010959476449051701,0.4934257073874564,0.0011722049660906648,6.806838015194977e+71,0.0011379729313406495,852.1666666666715,0.5149043303121882,0.16206140350877193,1240.0
