,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
158879.SA0001,0.0897138437741686,0.03991985667134964,0.4906918010435255,0.0010711301775525352,7.432216795980856e+79,0.0010387686485586367,1351.416666666645,0.522589584944565,0.22495894909688013,2222.0
158879.SA0002,0.10595514307811292,0.046560348119980034,0.4952661274078854,0.0009515354938218826,1.0110296927557327e+80,0.0008967033148404651,1373.8333333333128,0.5312580562000436,0.2194861099970589,2434.0
158879.SA0003,0.023201856148491882,0.009374169711796995,0.4440406216303678,7.783243462142618e-05,4.0983068378010515e+78,8.272555810771224e-05,1204.9999999999638,0.46597061098219794,0.21412429378531073,0.0
158879.SA0004,0.06960556844547564,0.027481854300169566,0.4828868187887146,0.0005437661113478523,3.522177879420066e+79,0.0005359955599166463,1320.58333333331,0.510666408868256,0.20310366232153942,1102.0
158879.SA0005,0.10634184068058779,0.04669341224230912,0.49875323489599105,0.000932134432788205,1.016816167451408e+80,0.0008791273195858754,1380.1666666666488,0.5337071410157188,0.21520902455209023,2392.0
158879.SA0006,0.13650425367362723,0.061342116027069606,0.5097192264687591,0.001941907493646971,1.754902540851852e+80,0.001833142007734231,1424.4999999999845,0.5508507347254388,0.21483067216070048,2566.0
158879.SA0009,0.1423047177107502,0.0591558477917066,0.5099230733899625,0.0022806593690474974,1.632032446485354e+80,0.002188603634993256,1429.5833333333164,0.5528164475380187,0.18148027484895154,2573.0
158879.SA0014,0.11910286156225831,0.05687158077392247,0.5011053822014545,0.001290760670820719,1.5084821816713664e+80,0.0012348926117852898,1394.4999999999802,0.5392498066511912,0.25652523372393077,2509.0
158879.SA0015,0.10479505027068833,0.04532282277017493,0.4970035646118109,0.0013196869989418516,9.579949193452926e+79,0.001251436244793254,1375.583333333314,0.5319347770043751,0.207516741834085,2419.0
158879.SA0023,0.06109822119102862,0.02247307730277771,0.47871696827918186,0.0007309370841343198,2.3552757325722825e+79,0.0007351978812817004,1305.4166666666413,0.5048014952307197,0.16891074739982262,1278.0
158879.SA0027,0.008507347254447023,0.001916835942304483,0.40197435214741517,0.0002273320383771821,1.7133960567141664e+77,0.00023049086433114474,1093.5000000000232,0.4228538283062735,0.22510822510822512,651.0
158879.SA0028,0.009667440061871617,0.002036142634711997,0.40730319278441174,0.0002703684440999534,1.9333101103257004e+77,0.0002753890779608501,1107.3333333333487,0.42820314514050606,0.2,753.0
158879.SA0120,0.02552204176334107,0.008863361952468016,0.43786491930343435,0.00018596001979716831,3.663859410991762e+78,0.00019051920323829641,1193.749999999971,0.46162026295435843,0.24475524475524477,667.0
158879.SA0125,0.03054911059551431,0.004892439917132541,0.4500750600111546,0.0003687814556368535,1.1160156115349942e+78,0.0004160040095413685,1223.3333333332896,0.47306006702756753,0.2005842259006816,1596.0
158879.SA0348,0.051430781129157,0.020273639808361305,0.46989594435658777,0.0007831775956587407,1.9168719458249802e+79,0.0008119464416314832,1281.0833333333035,0.4953918535704963,0.1925267714741399,1147.0
158879.SA0350,0.03596287703016241,0.010578260180177424,0.45898583333750936,0.0002447412158266744,5.218477175117082e+78,0.0002489584597537159,1246.7499999999643,0.4821152358855237,0.1531089294062646,1290.0
158879.SA0351,0.11987625676720805,0.05518975522761932,0.502685844672423,0.0013885464647468908,1.4205522234035519e+80,0.0013158962891385263,1398.416666666649,0.5407643722608851,0.22753940912412568,2503.0
