,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
226186.BT_0001,0.03942953020134228,0.019972809764074066,0.45645232876703257,0.0009341117139337314,3.200175070343367e+92,0.0009103200678221295,2289.9333333333793,0.48027125279644023,0.1971782910456252,3610.0
226186.BT_0002,0.0010486577181208054,0.00017989708528257504,0.3228479805129367,0.0,2.5931297899977525e+88,0.0,1580.0499999999486,0.33138632550334607,1.0,1266.0
226186.BT_0003,0.004614093959731544,0.0012385465425571861,0.3704609492963498,5.8303747435886594e-05,1.2294210615496424e+90,0.00012279484591514548,1857.7999999999026,0.38963926174493196,0.13852813852813853,1658.0
226186.BT_0004,0.0010486577181208054,0.00017989708528257504,0.3228479805129367,0.0,2.593129790000954e+88,0.0,1580.0499999999486,0.33138632550334607,1.0,917.0
226186.BT_0005,0.03901006711409396,0.018154094767846077,0.45327755257752833,0.0008046505439413357,2.6374729974855586e+92,0.0007675161757354739,2277.2666666667205,0.4776146532438646,0.32118570183086315,2537.0
226186.BT_0006,0.0010486577181208054,0.00017989708528257504,0.3228479805129367,0.0,2.5931297899993533e+88,0.0,1580.0499999999486,0.33138632550334607,1.0,0.0
226186.BT_0012,0.038171140939597316,0.018222479255197353,0.45559839077505015,0.0015625915798594047,2.663810454564485e+92,0.0014922154941581208,2284.76666666671,0.47918763982104784,0.1781312610041892,4013.0
226186.BT_0029,0.06690436241610738,0.049288831534222824,0.4674267357017284,0.0007042424495740257,1.949249280474154e+93,0.0006385623169881574,2373.183333333401,0.49773140380315634,0.41138778809566057,1939.0
226186.BT_0073,0.02181208053691275,0.006934409013970753,0.4448238085667573,0.0004122599499104134,3.850007077424758e+91,0.00040880007320584304,2218.683333333356,0.4653278803132056,0.10941000746825989,2741.0
226186.BT_0132,0.01363255033557047,0.003775030981132906,0.418435273712372,5.115181820241879e-05,1.142639421701018e+91,5.565035027462772e-05,2096.683333333269,0.4397406319910307,0.16971153846153847,1117.0
226186.BT_0138,0.02936241610738255,0.00975571444065876,0.4421459394850845,0.00028230982433111586,7.6329463485631e+91,0.0002842202424658326,2219.3500000000054,0.465467701342287,0.1669064748201439,2586.0
226186.BT_0206,0.06816275167785235,0.0466538684154055,0.47238971482505454,0.0008240736595642895,1.7462027982560846e+93,0.000739582253110892,2391.933333333404,0.5016638702461067,0.34167141500474835,4525.0
226186.BT_0235,0.047399328859060404,0.02375115702949743,0.46113785695748544,0.000496594688464052,4.5227030601896086e+92,0.0004923264868830187,2319.7666666667287,0.48652824384789967,0.14619469026548673,3832.0
226186.BT_0258,0.06564597315436241,0.03831779585522023,0.47238971482505454,0.0014183861577104003,1.1774976657979973e+93,0.001301683848841175,2387.9333333334116,0.5008249440716096,0.20824117309740314,4547.0
226186.BT_0269,0.07067953020134228,0.046079234913141025,0.46827823668772484,0.0007902089850369653,1.703536280866558e+93,0.0006934818928640816,2382.0166666667415,0.4995840324385032,0.3160767274268758,4623.0
226186.BT_0275,0.03313758389261745,0.01215866080602073,0.45510546441540367,0.0005312460379492058,1.1854018571556927e+92,0.0005567893420272538,2274.6000000000454,0.4770553691275342,0.1249697653793437,3738.0
226186.BT_0363,0.07046979865771812,0.05084787311772022,0.47022939600725705,0.0005853054901801066,2.07447953437133e+93,0.000529294053759087,2388.1000000000713,0.5008598993288825,0.38917910447761195,1844.0
226186.BT_0364,0.06333892617449664,0.047292191048140024,0.4658267649966183,0.0004783588471489388,1.7945747965982248e+93,0.0004376213515387173,2361.433333333403,0.4952670581655733,0.4317176739785703,2437.0
226186.BT_0373,0.03418624161073826,0.008884578871118386,0.45537420103448567,0.000441622144076502,6.3211647467745254e+91,0.0004549046636648835,2277.4333333333925,0.4776496085011364,0.10921760206013785,4033.0
226186.BT_0510,0.024328859060402684,0.005911003785694907,0.4479675918977064,0.0018541738185748721,2.7992235386257328e+91,0.0018652542579109161,2234.016666666701,0.46854376398211267,0.05217391304347826,3417.0
226186.BT_0551,0.05201342281879195,0.015905633301653132,0.45912455414878045,0.0005637174403802203,2.024884039777615e+92,0.0005474360775415439,2319.6833333334043,0.48651076621926326,0.17608071046101606,4504.0
226186.BT_0552,0.028313758389261746,0.00972732549010274,0.43945837750132105,0.00011498301691622692,7.572015074061783e+91,0.00011523378833516559,2207.850000000015,0.4630557885906065,0.18264234383637368,660.0
226186.BT_0553,0.05306208053691275,0.017327306581151742,0.4600375081240216,0.0005039293320859041,2.4026319314069568e+92,0.0004997758541305139,2324.0000000000723,0.4874161073825751,0.1313445009097183,4489.0
226186.BT_0595,0.019085570469798658,0.0036519993435366947,0.43438389567324537,0.0002798100372247185,1.0685091806059445e+91,0.00031418962164462004,2171.999999999991,0.455536912751674,0.11526251526251527,2976.0
226186.BT_0623,0.08368288590604027,0.025253723890907433,0.47613266687707445,0.001700153718093715,5.104824874796598e+92,0.0016188952449132502,2429.6833333334075,0.5095812360179185,0.1282351607662372,4750.0
226186.BT_0683,0.020343959731543623,0.005677812497328213,0.42870909447895944,0.0001737296894460245,2.585125690106592e+91,0.00018736103703335214,2152.783333333312,0.45150657158835783,0.21241408934707903,2972.0
226186.BT_0688,0.016359060402684564,0.004955830829877906,0.43552873274768533,0.00014864648698696508,1.9678499751412817e+91,0.00016186991786280118,2173.1833333333257,0.4557850950782966,0.07992007992007992,2022.0
226186.BT_0754,0.07403523489932885,0.05076202221229727,0.47413231444937076,0.0006729980092895839,2.0673863766196954e+93,0.0006105286879617375,2407.183333333409,0.5048622762863749,0.3441121555498326,4678.0
226186.BT_0816,0.016568791946308725,0.004563755785272299,0.43324506148983233,0.00018694346997902503,1.668618724842669e+91,0.0002187664389000513,2164.1166666666522,0.45388352908276874,0.05907172995780591,2744.0
226186.BT_0866,0.08787751677852348,0.05330938756393702,0.4796369085426982,0.0008466226218821276,2.279985888974644e+93,0.0007714830866443843,2448.183333333406,0.5134612695749639,0.26641239679802675,4759.0
226186.BT_0867,0.07781040268456375,0.05259212517377321,0.472679258015263,0.0005985564136332844,2.2192006085991406e+93,0.000542064625073923,2408.5166666667437,0.5051419183445418,0.3381073796168136,4724.0
226186.BT_0885,0.023909395973154363,0.005636338313681125,0.4393749175492745,0.00019610234769212325,2.5451528132145668e+91,0.00020822737859705712,2200.4333333333443,0.4615002796420599,0.17000465766185374,2917.0
226186.BT_0964,0.05432046979865772,0.029865358373930347,0.4640514749484915,0.0006237693671283689,7.155531467554649e+92,0.0006011367596101263,2340.8500000000627,0.49095008389264244,0.22265122265122264,4420.0
226186.BT_0980,0.03125,0.01696006171044681,0.4406301549101428,0.00016663117135769928,2.307804454714393e+92,0.00016864664772414878,2216.183333333338,0.46480355145414265,0.2946671503718484,2171.0
226186.BT_0991,0.009437919463087249,0.0031029457866497802,0.41133054108911093,3.404733769923099e-05,7.7200317016361625e+90,4.04761051533754e-05,2059.599999999915,0.4319630872482938,0.1202020202020202,0.0
226186.BT_1010,0.014261744966442953,0.003074456273923875,0.411953103339691,6.24810405349925e-05,7.577893368802764e+90,6.867625754380862e-05,2071.3333333332557,0.4344239373601516,0.18086040386303776,1622.0
226186.BT_1023,0.03334731543624161,0.017441760976461138,0.44435390922034085,0.00022970411103357842,2.4407084510713224e+92,0.00023065994643560646,2234.3500000000113,0.4686136744966521,0.27649072526072765,2101.0
226186.BT_1024,0.07193791946308725,0.04982852131626394,0.4705641469247848,0.0006582505185782665,1.9921604988329215e+93,0.0005776311205985523,2391.850000000073,0.5016463926174729,0.3657613421308373,4635.0
226186.BT_1025,0.05767617449664429,0.0404805559808958,0.4642842922648414,0.00047630695503584524,1.3148305805115708e+93,0.0004505129819689662,2347.266666666735,0.49229586129756425,0.38508294625082945,3154.0
226186.BT_1028,0.07193791946308725,0.04989276499329736,0.471043190136558,0.0007313597656371421,1.9972722329712696e+93,0.0006498349744919828,2393.8500000000727,0.5020658557047206,0.36339147187697135,4617.0
