,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
431947.PGN_0001,0.10262645914396887,0.051582838526671004,0.4740830550157742,0.0011655213663801028,1.0674143989876035e+69,0.0011137573326480618,1057.8333333333358,0.5145103761348909,0.2832317761227714,1032.0
431947.PGN_0002,0.04134241245136187,0.009607102338002209,0.4367128120103705,0.00029451695057903615,3.7019133544568743e+67,0.00030515029478174726,956.4166666666879,0.46518320363165755,0.2725490196078431,1595.0
431947.PGN_0017,0.023832684824902722,0.008868914627391852,0.4199762923671009,0.000199665394634082,3.155240452270897e+67,0.00023685637291824207,916.2500000000248,0.44564688715954515,0.1836734693877551,879.0
431947.PGN_0033,0.10846303501945526,0.051870655058772516,0.4764613981011376,0.0016127957885527801,1.0793789384036844e+69,0.0015501813661789065,1065.083333333333,0.5180366407263293,0.25516099058699954,1898.0
431947.PGN_0034,0.11916342412451363,0.05902025793471018,0.4832729373519171,0.001472437825833905,1.3974121185698291e+69,0.001394764923114851,1081.6666666666592,0.5261024643320327,0.2683171629307461,1935.0
431947.PGN_0035,0.10992217898832685,0.05878627222194415,0.4736327267754362,0.0008270690576389236,1.3864315768511849e+69,0.0007896924599402828,1062.333333333335,0.516699092088198,0.33235004916420846,1698.0
431947.PGN_0043,0.1303501945525292,0.059458426279334856,0.49052321998311904,0.0025377815974128477,1.4182000765935298e+69,0.0024612765700329636,1099.4166666666517,0.5347357328145194,0.22552965509530998,2028.0
431947.PGN_0044,0.11429961089494163,0.05841785064549958,0.48456448310285766,0.002091087848125775,1.3690575006374773e+69,0.0019852945359526497,1079.916666666659,0.5252512970168575,0.2850700127295872,1360.0
431947.PGN_0079,0.010214007782101167,0.00149102966907277,0.37975388660536213,0.0004535984810246316,8.917431741964835e+65,0.00053612639627235,825.6666666666966,0.4015888456550081,0.11904761904761904,707.0
431947.PGN_0084,0.0646887159533074,0.02754446723853218,0.4626461174788592,0.0014310118370811178,3.0435521589049494e+68,0.0012562155556888864,1014.4166666666806,0.4933933203631715,0.253360674413306,1574.0
431947.PGN_0159,0.08560311284046693,0.032252363813428074,0.4677456408187997,0.002401303636421891,4.172607113176736e+68,0.002290535140215045,1036.2500000000107,0.5040126459144021,0.1757142857142857,1876.0
431947.PGN_0192,0.07198443579766536,0.017548735545212735,0.45902587168040554,0.0008494504977739137,1.2346672351609417e+68,0.0008408132036279174,1014.0833333333488,0.49323119325551984,0.21787093215664644,1846.0
431947.PGN_0221,0.0646887159533074,0.027564461993109992,0.46339856237252836,0.0011210283533121491,3.047908866969727e+68,0.0010076278965456132,1015.6666666666803,0.49400129701686785,0.26304397357028936,1411.0
431947.PGN_0248,0.13959143968871596,0.06488093413826354,0.4874065035316134,0.002095472979497432,1.688706496551358e+69,0.001964144729207296,1102.1666666666526,0.5360732814526521,0.2321580858166224,2037.0
431947.PGN_0254,0.08171206225680934,0.025495363902523594,0.46719780099586833,0.0060691851119189415,2.6074617875134265e+68,0.006066427172103179,1033.1666666666783,0.5025129701686178,0.11591103507271172,1939.0
431947.PGN_0255,0.05252918287937743,0.023893206454192035,0.45328804828440045,0.00039740783561963123,2.2900903314605914e+68,0.0004069587155955417,991.2500000000164,0.4821254863813309,0.25718241606092074,586.0
431947.PGN_0264,0.14640077821011674,0.07007659197721487,0.48848087495747294,0.0020731792081389658,1.9700221364358234e+69,0.001946413893796059,1108.249999999984,0.5390321011673075,0.2512735326688815,2046.0
431947.PGN_0269,0.014591439688715954,0.005423115143990602,0.4111456220266671,5.187351499678984e-05,1.1796867121935384e+67,6.263669370799349e-05,892.7500000000281,0.4342169260700526,0.2206896551724138,0.0
431947.PGN_0270,0.07295719844357977,0.028851615840426163,0.46512766148585866,0.0025573781430121524,3.3391520505774513e+68,0.0024220388502311264,1023.9166666666804,0.4980139429312648,0.18138702460850112,1635.0
431947.PGN_0282,0.03842412451361868,0.014400287415348236,0.43747914289347706,0.00042216560193832455,8.318170175639882e+67,0.00045571046089271853,957.1666666666861,0.46554798962387456,0.18240830899058746,1111.0
431947.PGN_0283,0.03793774319066148,0.013815471036995597,0.44223224222868335,0.0005479632157783605,7.655660052078147e+67,0.0005967132500239515,962.7500000000196,0.4682636186770523,0.20512820512820512,1232.0
431947.PGN_0308,0.04474708171206226,0.017887050319188906,0.44252660582457554,0.0004024702256345644,1.2834786212135546e+68,0.0004169728445836972,969.0833333333522,0.4713440337224476,0.2080745341614907,1100.0
431947.PGN_0330,0.08657587548638132,0.03510074784202042,0.4699499086831673,0.001397745063586774,4.942426715172641e+68,0.0013392458224493926,1040.333333333342,0.505998702983143,0.2045324700057132,1851.0
431947.PGN_0355,0.13764591439688717,0.07199196318302876,0.49076461920555164,0.0016957275720347407,2.0792290358241963e+69,0.0016156525575871923,1104.9166666666504,0.5374108300907833,0.29955141217452325,2025.0
431947.PGN_0365,0.16342412451361868,0.07756530610867672,0.49874153849746483,0.0035947470903514005,2.413555141682433e+69,0.0032933716303946447,1133.3333333333123,0.5512321660181481,0.24157782515991472,2055.0
431947.PGN_0368,0.04377431906614786,0.014465799137467997,0.4440043215608553,0.0008858705488391587,8.394367459018113e+67,0.0009806281679229326,970.1666666666856,0.4718709468223179,0.1515605493133583,1680.0
431947.PGN_0369,0.07684824902723736,0.03698336469390395,0.4629682944408918,0.0009541133528186634,5.487043522769974e+68,0.0009469890670177748,1023.000000000015,0.4975680933852213,0.2734015963879706,1197.0
431947.PGN_0377,0.07101167315175097,0.025706617283848276,0.4578667154387883,0.0012160764114075389,2.6509565317828992e+68,0.0011944170210619978,1011.2500000000161,0.4918531128404748,0.18082191780821918,1816.0
431947.PGN_0385,0.06712062256809338,0.029598150482786245,0.4614686285172055,0.0009090732485607016,3.5143408020198565e+68,0.0008887759176241391,1014.1666666666813,0.49327172503243255,0.23971226065799217,876.0
431947.PGN_0413,0.10797665369649806,0.05552875510276108,0.4769171239721095,0.001852677733223156,1.236974765167848e+69,0.001697501144817699,1065.4999999999993,0.5182392996108947,0.29175329175329173,1638.0
431947.PGN_0420,0.06760700389105058,0.028651736783067674,0.4543205950914264,0.0007163273148166561,3.2931653201456397e+68,0.0007100126025300581,1003.5833333333502,0.48812418936446994,0.21186529037639454,1437.0
431947.PGN_0433,0.11964980544747082,0.05484318383265541,0.4825713555410989,0.0016713047867794929,1.206608744458062e+69,0.0015989042530543385,1081.249999999993,0.5258998054474674,0.23527459764393563,1995.0
431947.PGN_0434,0.027237354085603113,0.011055002477165024,0.4266240454441416,8.738549862688858e-05,4.9026310102249246e+67,9.00870842297089e-05,929.66666666669,0.45217250324255354,0.2668831168831169,0.0
431947.PGN_0465,0.09143968871595332,0.03974064746500739,0.4703932576536231,0.0010474223418421422,6.335453425428782e+68,0.0010036614671156043,1044.0833333333408,0.5078226329442319,0.2225509159176243,1555.0
431947.PGN_0472,0.10068093385214008,0.04007481223615665,0.47352027835977256,0.002828942847488408,6.441787908291811e+68,0.0025685161674064098,1055.5000000000034,0.5133754863813246,0.1943154636274096,1924.0
431947.PGN_0484,0.04134241245136187,0.013409926512429098,0.43931000274259074,0.0025472802641545154,7.213527176121408e+67,0.0024680381173753808,962.0000000000192,0.46789883268483423,0.1711484593837535,1511.0
431947.PGN_0487,0.11186770428015565,0.04864477568586941,0.48152279392838293,0.0025227855069703477,9.492528189134464e+68,0.0023770079576969716,1074.3333333333285,0.5225356679636811,0.2205050313271312,1981.0
431947.PGN_0490,0.0325875486381323,0.010334699572601594,0.43058450182456,0.0004170764533717833,4.284399735095014e+67,0.00047932573056981223,941.2500000000215,0.4578064202334735,0.2234283129805518,1422.0
431947.PGN_0491,0.0627431906614786,0.01924713551327157,0.45483863453850903,0.0011667552540942081,1.4859633226981354e+68,0.001172950248514178,1000.8333333333499,0.4867866407263375,0.15515988372093023,1715.0
431947.PGN_0497,0.08754863813229571,0.03344029732931806,0.46807496185199765,0.0016973581128010853,4.485933471696233e+68,0.0016051637247805812,1038.50000000001,0.5051070038910555,0.2005586592178771,1914.0
431947.PGN_0512,0.0967898832684825,0.040137440941758154,0.47668915211552626,0.001199726294004436,6.462606335453118e+68,0.0011869423107031699,1056.7500000000014,0.5139834630350201,0.19501548144764225,1909.0
431947.PGN_0535,0.08463035019455253,0.031739391803777134,0.46741678285712723,0.001254078996897169,4.041158220696464e+68,0.0012535826966638569,1035.0833333333444,0.5034452010376189,0.18590126901866985,1886.0
431947.PGN_0543,0.1288910505836576,0.06877911758939546,0.4869305206180083,0.0014619054495883007,1.897773624585219e+69,0.0013425702768016872,1093.4999999999882,0.5318579766536907,0.30877644368210405,1151.0
431947.PGN_0548,0.05252918287937743,0.015793608683161136,0.4518503426487,0.0006640382834561434,1.0005523924566717e+68,0.000681175456790856,989.4166666666831,0.48123378728924276,0.2168570439598477,1653.0
431947.PGN_0549,0.05155642023346303,0.014231539440695235,0.4458903224796249,0.0005061850244957516,8.124124545225133e+67,0.0005144533666404581,979.5833333333513,0.4764510376134977,0.22533692722371967,1719.0
431947.PGN_0564,0.1240272373540856,0.05054289929242879,0.4869305206180083,0.0038405508715419743,1.0247950202050916e+69,0.0036458122393036346,1090.5833333333221,0.5304393644617326,0.1909834800061757,2022.0
431947.PGN_0568,0.07733463035019456,0.02991822438218216,0.46382963080264233,0.0010383848597586393,3.590611517316522e+68,0.0010493929903019343,1025.0000000000146,0.49854085603113546,0.19250059708621925,1791.0
431947.PGN_0572,0.054474708171206226,0.010089804648869148,0.44890106064626645,0.0021797561560403583,4.0808617462632855e+67,0.0020200818345704244,986.5000000000172,0.4798151750972846,0.20752895752895753,1807.0
431947.PGN_0582,0.06371595330739299,0.027641146382518165,0.46200310689167523,0.0011325652681457303,3.0649515910528837e+68,0.0009750771026255768,1012.7500000000141,0.4925826848249096,0.26189078097475044,1370.0
431947.PGN_0584,0.05350194552529183,0.003829658640290493,0.4401826114436906,0.006044107931425739,5.8783406876573735e+66,0.006409164663631973,971.0833333333538,0.47231679636836277,0.07606338615512928,1915.0
431947.PGN_0618,0.0933852140077821,0.04290994980960283,0.47228686063257447,0.0010580240191405685,7.386356166049402e+68,0.0009964326608895248,1048.2500000000057,0.509849221789886,0.2406195462478185,1559.0
431947.PGN_0622,0.07198443579766536,0.02952031590336375,0.46404546590306234,0.0007927043662692255,3.4955137255571043e+68,0.000786512208527737,1021.0833333333478,0.4966358625162198,0.23607280750137893,1010.0
431947.PGN_0623,0.07392996108949416,0.034083274841461536,0.46318332848382765,0.0005498283922543552,4.66010563520642e+68,0.0005297686303103001,1020.9166666666817,0.49655479896239385,0.2679505054025793,870.0
431947.PGN_0626,0.06857976653696499,0.0318792633227818,0.4628608522746257,0.000565268768126618,4.076863854979809e+68,0.0005523006735992982,1016.833333333348,0.49456874189365174,0.28642350557244173,389.0
431947.PGN_0630,0.07101167315175097,0.03293301334957171,0.46104193537941796,0.0005279888778865804,4.350862798881706e+68,0.0005217195594729321,1016.0000000000152,0.494163424124521,0.2613131790269249,379.0
431947.PGN_0631,0.12256809338521402,0.06372009075603159,0.4852718765088472,0.001213750471149293,1.628861741099149e+69,0.001120102360866848,1086.916666666657,0.5286559662775568,0.2979510529311326,1706.0
431947.PGN_0634,0.07538910505836575,0.03350052051315853,0.45671339877521455,0.0005648345940015162,4.502095809584444e+68,0.0005475597579446312,1013.2500000000161,0.4928258754863892,0.23929618768328445,1523.0
431947.PGN_0635,0.14445525291828795,0.06781406301505373,0.49429179986403016,0.0025375339476554327,1.8449016864529553e+69,0.0023812926141421778,1114.0833333333132,0.5418693255512224,0.24388024388024387,2043.0
431947.PGN_0637,0.08852140077821012,0.037453201554477546,0.4727346320102778,0.0011348884171850013,5.627075764965867e+68,0.0010941381196124228,1045.0833333333394,0.5083090142671884,0.2055734320927691,1797.0
431947.PGN_0638,0.12840466926070038,0.05834861156052072,0.48716839581127547,0.002830841935001797,1.3657856927465844e+69,0.002726262419097728,1093.999999999988,0.5321011673151692,0.22574605369282175,2027.0
431947.PGN_0662,0.08365758754863814,0.04131065778870123,0.46719780099586833,0.0006599246297834491,6.846109325674895e+68,0.0006490628108900725,1034.0000000000114,0.5029182879377487,0.27247382020943833,924.0
431947.PGN_0694,0.07782101167315175,0.039859513827601285,0.46093538535968615,0.0009691919815956347,6.374016482613754e+68,0.0009211750036520603,1020.3333333333493,0.4962710765240026,0.32775157232704405,1266.0
431947.PGN_0696,0.04717898832684825,0.01612087604967226,0.44115625137167924,0.0006079754803137206,1.0424542965024629e+68,0.0006045332270693893,969.0000000000191,0.4713035019455346,0.2029639175257732,1075.0
431947.PGN_0733,0.09192607003891051,0.023624284675765283,0.47228686063257447,0.006592768800414801,2.238771526092932e+68,0.00679519720570292,1047.5000000000057,0.5094844357976681,0.10649555330406395,1985.0
431947.PGN_0747,0.05009727626459144,0.020709356669684747,0.4438067228418696,0.0012543542938320339,1.7204411815470338e+68,0.0012504384121335556,974.6666666666857,0.47405966277562533,0.237388159147154,569.0
