,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
93061.SAOUHSC_00001,0.07872638208537439,0.041212822224524936,0.4678949772066694,0.0009640535020853605,1.4213625585692293e+79,0.0009455608505532956,1434.749999999963,0.5020118964310577,0.2491269841269841,2211.0
93061.SAOUHSC_00002,0.09552134359692092,0.04656738806334511,0.4772303431089696,0.0011395925691429572,1.8146456297196793e+79,0.0010269661733514977,1470.9166666666363,0.5146664334033018,0.2158478776125835,2688.0
93061.SAOUHSC_00003,0.022043386983904827,0.009641873716178369,0.42679852558614817,9.985653014135763e-05,7.779535605114309e+77,0.00011577648230685722,1288.083333333279,0.4506939584791039,0.19918074756784435,0.0
93061.SAOUHSC_00004,0.0622813156053184,0.02837533903563986,0.4587660738815392,0.0004094894187657152,6.73756197908927e+78,0.000386571848579249,1400.416666666626,0.4899988336832142,0.21367358598362216,443.0
93061.SAOUHSC_00005,0.09447165850244926,0.04753995605973211,0.4769022369947661,0.0009211029738330224,1.8912427419175116e+79,0.0008346063745865809,1468.7499999999686,0.5139083275017385,0.22128596998485475,2497.0
93061.SAOUHSC_00006,0.11441567529741077,0.05999261620933422,0.4831302829245254,0.0015010523790627674,3.0118365982506265e+79,0.0013849268422384208,1500.416666666637,0.5249883368322733,0.23367291420423633,2809.0
93061.SAOUHSC_00009,0.12631210636808957,0.058800480017740325,0.4855822917108067,0.0021397707423811566,2.8933079637591666e+79,0.0020283990165399714,1516.4166666666363,0.5305866573361219,0.18254847645429362,2845.0
93061.SAOUHSC_00017,0.10741777466759972,0.05643861134888164,0.4807029131731721,0.0016525997784287792,2.665615782882771e+79,0.0015324512910517374,1488.3333333333019,0.5207604385350951,0.24742926486555533,2797.0
93061.SAOUHSC_00018,0.08467459762071378,0.04116074051112578,0.47453689325047876,0.0011510895861640959,1.4177251774948179e+79,0.001071069759655151,1454.7499999999688,0.5090097970608708,0.2146702787970234,1924.0
93061.SAOUHSC_00027,0.05003498950314905,0.02180031726531051,0.452924782049551,0.0010523000948536002,3.976891666861702e+78,0.001049779607991909,1375.7499999999561,0.4813680895731127,0.17984832069339113,1459.0
93061.SAOUHSC_00083,0.02379286214135759,0.009284104772490422,0.41918978921824285,0.00015147381016119725,7.213040008790491e+77,0.00015833154428919222,1272.0833333332891,0.44509563797525864,0.2392449517120281,758.0
93061.SAOUHSC_00342,0.04898530440867739,0.02139825434359196,0.45351703413461086,0.0008474879208801497,3.8316110092397925e+78,0.0008556225917277914,1376.2499999999573,0.48154303708885837,0.19609455292908531,559.0
93061.SAOUHSC_00345,0.03219034289713086,0.01107822262467444,0.4379821965012706,0.00024977834780653816,1.0269627375727495e+78,0.00025342437143585606,1324.8333333332791,0.4635526008863818,0.16387959866220736,1500.0
93061.SAOUHSC_00346,0.1053184044786564,0.055423552434885795,0.4780525869806253,0.001087665342413972,2.5705619615913876e+79,0.0010348956136008577,1481.416666666634,0.5183403312339517,0.23641196013289037,2741.0
93061.SAOUHSC_00352,0.02589223233030091,0.009347811167626674,0.43265510912763905,0.0006587879552160665,7.311759705280112e+77,0.0006525036183656688,1306.5833333332755,0.4571670165616779,0.21140318400592373,1209.0
