,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,subgraph_centrality,load_centrality,harmonic_centrality,reaching_centrality,clustering_centrality,pagerank
271848.BTH_I0001,0.02604634453026765,0.005722962542443525,0.46314025872410414,0.00020597179388049942,1.1861733924167873e+115,0.00021670336907058703,2683.066666666752,0.4819591641219345,0.07710727969348659,4007.0
271848.BTH_I0002,0.021914855397880368,0.00432260486113459,0.4577263326355534,0.000191388713536406,6.765076653921157e+114,0.00020595013595020467,2652.483333333415,0.4764654811089441,0.10608318656008671,2929.0
271848.BTH_I0003,0.04742231004131489,0.013750299236696384,0.48122505223132966,0.000542722194133935,6.848978334791625e+115,0.0005447087674506825,2796.81666666675,0.5023920723310152,0.08316050236202327,5191.0
271848.BTH_I0004,0.05604454823064487,0.032239594128044134,0.48047124047080714,0.00023356628164335403,3.7661062774339e+116,0.0002241457589143682,2809.816666666751,0.5047272618406272,0.24177590897848134,2540.0
271848.BTH_I0132,0.06269085683492007,0.032971086888293755,0.48396695514113297,0.00027207876798585734,3.938785782344334e+116,0.00026195685756415146,2836.316666666749,0.509487455840985,0.20867503211145144,4348.0
271848.BTH_I0134,0.05514639841925633,0.01908567963002085,0.4799700099321955,0.0003664278702937615,1.319528535814561e+116,0.0003659910561943658,2806.250000000084,0.5040865816418368,0.12682293329926977,5262.0
271848.BTH_I0135,0.042392671097539074,0.01223239306930026,0.4686440051141707,0.00023023189763110563,5.419551253245566e+115,0.00023027462482401356,2736.583333333424,0.49157236093649526,0.1832672196177425,4605.0
271848.BTH_I0188,0.011675947548051015,0.0017404278719862281,0.4317403053057589,4.635093674340547e-05,1.0968345096688282e+114,5.054536111026564e-05,2514.533333333411,0.4516855278127388,0.09759615384615385,0.0
271848.BTH_I0189,0.015088916831327466,0.0023660820574713786,0.4380778405340034,6.974609553629728e-05,2.0274425109127587e+114,7.402678152491042e-05,2550.8166666667453,0.4582031016107217,0.08864027538726334,714.0
271848.BTH_I0213,0.033590802945931385,0.006691846618259793,0.4744839312693404,0.0010098317130335158,1.6216101719016409e+115,0.0009999242953401077,2744.400000000077,0.49297646847496074,0.07572882525444195,4777.0
271848.BTH_I0291,0.031435243398598885,0.011333244352918718,0.46840544873589934,0.0001296865350380301,4.6526855555829025e+115,0.00013205542587511643,2715.6500000000856,0.48781210705948014,0.14351395730706076,1084.0
271848.BTH_I0312,0.019579665888270165,0.00416379249136028,0.45266008233582394,0.00014744130331298757,6.279842489787437e+114,0.0001594765340589417,2626.0666666667516,0.47172025627211106,0.07424396873938158,3378.0
271848.BTH_I0364,0.04454823064487157,0.007901842927488785,0.47917853013800077,0.0003554951246199586,2.258916979968669e+115,0.0003469414104523251,2783.566666666742,0.5000119753308363,0.1681794436463367,4390.0
271848.BTH_I0366,0.030716723549488057,0.004314374097364248,0.4685246965588972,0.0002814484853327328,6.736874167548093e+114,0.0002877560147159708,2714.1500000000833,0.48754266211606384,0.1130374957000344,4708.0
271848.BTH_I0389,0.03933896173881803,0.011447046598395353,0.4775620642029275,0.0008543664700820016,4.746700244258416e+115,0.0008487195686959881,2767.233333333418,0.4970780192803008,0.0877215030790499,4817.0
